Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Upward_reflctd_radiation
.2945E+03 .5438E+00 .4541E-10 .8365E-07 .8366E-07 .1553E-10 .4541E-10 .5713E-07 .5718E-07 .4541E-10 .8365E-07 .3026E-08
.2950E+03 .5163E+00 .1590E-09 .1412E-06 .1412E-06 .5439E-10 .1590E-09 .9643E-07 .9659E-07 .1590E-09 .1412E-06 .5123E-08
.2955E+03 .5825E+00 .9051E-09 .2495E-06 .2498E-06 .3096E-09 .9051E-09 .1704E-06 .1713E-06 .9051E-09 .2495E-06 .9089E-08
.2960E+03 .6214E+00 .2885E-08 .4836E-06 .4846E-06 .9866E-09 .2885E-08 .3304E-06 .3332E-06 .2885E-08 .4836E-06 .1768E-07
.2965E+03 .4929E+00 .6461E-08 .6806E-06 .6828E-06 .2210E-08 .6461E-08 .4650E-06 .4714E-06 .6461E-08 .6806E-06 .2499E-07
.2970E+03 .4244E+00 .1269E-07 .9280E-06 .9323E-06 .4342E-08 .1269E-07 .6341E-06 .6468E-06 .1269E-07 .9280E-06 .3423E-07
.2975E+03 .5980E+00 .5709E-07 .2536E-05 .2555E-05 .1953E-07 .5709E-07 .1733E-05 .1790E-05 .5709E-07 .2536E-05 .9415E-07
.2980E+03 .5581E+00 .1354E-06 .4067E-05 .4113E-05 .4630E-07 .1354E-06 .2779E-05 .2915E-05 .1354E-06 .4067E-05 .1521E-06
.2985E+03 .3790E+00 .1833E-06 .4146E-05 .4209E-05 .6270E-07 .1833E-06 .2834E-05 .3017E-05 .1833E-06 .4146E-05 .1563E-06
.2990E+03 .5771E+00 .5324E-06 .9293E-05 .9475E-05 .1821E-06 .5324E-06 .6353E-05 .6886E-05 .5324E-06 .9293E-05 .3532E-06
.2995E+03 .5217E+00 .1372E-05 .1616E-04 .1663E-04 .4694E-06 .1372E-05 .1105E-04 .1242E-04 .1372E-05 .1616E-04 .6233E-06
.3000E+03 .4169E+00 .1811E-05 .1775E-04 .1836E-04 .6192E-06 .1811E-05 .1214E-04 .1395E-04 .1811E-05 .1775E-04 .6912E-06
.3005E+03 .4394E+00 .3249E-05 .2647E-04 .2758E-04 .1111E-05 .3249E-05 .1811E-04 .2136E-04 .3249E-05 .2647E-04 .1057E-05
.3010E+03 .4942E+00 .7888E-05 .5057E-04 .5327E-04 .2698E-05 .7888E-05 .3463E-04 .4251E-04 .7888E-05 .5057E-04 .2079E-05
.3015E+03 .5298E+00 .1574E-04 .8509E-04 .9047E-04 .5382E-05 .1574E-04 .5830E-04 .7403E-04 .1574E-04 .8509E-04 .3595E-05
.3020E+03 .3745E+00 .1496E-04 .7366E-04 .7877E-04 .5117E-05 .1496E-04 .5049E-04 .6545E-04 .1496E-04 .7366E-04 .3183E-05
.3025E+03 .5441E+00 .3714E-04 .1467E-03 .1594E-03 .1270E-04 .3714E-04 .1006E-03 .1377E-03 .3714E-04 .1467E-03 .6482E-05
.3030E+03 .6771E+00 .8888E-04 .2709E-03 .3013E-03 .3040E-04 .8888E-04 .1859E-03 .2748E-03 .8888E-04 .2709E-03 .1235E-04
.3035E+03 .6891E+00 .1307E-03 .3541E-03 .3988E-03 .4472E-04 .1307E-03 .2431E-03 .3738E-03 .1307E-03 .3541E-03 .1644E-04
.3040E+03 .5775E+00 .1312E-03 .3416E-03 .3864E-03 .4487E-04 .1312E-03 .2345E-03 .3657E-03 .1312E-03 .3416E-03 .1598E-04
.3045E+03 .6485E+00 .2274E-03 .5539E-03 .6317E-03 .7778E-04 .2274E-03 .3804E-03 .6078E-03 .2274E-03 .5539E-03 .2618E-04
.3050E+03 .6733E+00 .4143E-03 .9483E-03 .1090E-02 .1417E-03 .4143E-03 .6514E-03 .1066E-02 .4143E-03 .9483E-03 .4530E-04
.3055E+03 .6128E+00 .5278E-03 .1171E-02 .1351E-02 .1805E-03 .5278E-03 .8045E-03 .1332E-02 .5278E-03 .1171E-02 .5626E-04
.3060E+03 .5426E+00 .5349E-03 .1164E-02 .1347E-02 .1830E-03 .5349E-03 .7995E-03 .1334E-02 .5349E-03 .1164E-02 .5612E-04
.3065E+03 .5861E+00 .7135E-03 .1525E-02 .1769E-02 .2440E-03 .7135E-03 .1048E-02 .1761E-02 .7135E-03 .1525E-02 .7391E-04
.3070E+03 .6446E+00 .1200E-02 .2550E-02 .2961E-02 .4105E-03 .1200E-02 .1753E-02 .2953E-02 .1200E-02 .2550E-02 .1240E-03
.3075E+03 .6519E+00 .1774E-02 .3812E-02 .4419E-02 .6068E-03 .1774E-02 .2620E-02 .4394E-02 .1774E-02 .3812E-02 .1854E-03
.3080E+03 .6567E+00 .1919E-02 .4074E-02 .4731E-02 .6562E-03 .1919E-02 .2800E-02 .4719E-02 .1919E-02 .4074E-02 .1989E-03
.3085E+03 .6806E+00 .2391E-02 .5101E-02 .5918E-02 .8176E-03 .2391E-02 .3506E-02 .5896E-02 .2391E-02 .5101E-02 .2490E-03
.3090E+03 .5623E+00 .2284E-02 .5179E-02 .5960E-02 .7811E-03 .2284E-02 .3559E-02 .5842E-02 .2284E-02 .5179E-02 .2503E-03
.3095E+03 .5136E+00 .3090E-02 .6380E-02 .7437E-02 .1057E-02 .3090E-02 .4386E-02 .7476E-02 .3090E-02 .6380E-02 .3136E-03
.3100E+03 .4651E+00 .3354E-02 .6617E-02 .7764E-02 .1147E-02 .3354E-02 .4550E-02 .7904E-02 .3354E-02 .6617E-02 .3281E-03
.3105E+03 .7149E+00 .5662E-02 .1086E-01 .1279E-01 .1936E-02 .5662E-02 .7466E-02 .1313E-01 .5662E-02 .1086E-01 .5419E-03
.3110E+03 .8241E+00 .7562E-02 .1399E-01 .1657E-01 .2586E-02 .7562E-02 .9620E-02 .1718E-01 .7562E-02 .1399E-01 .7039E-03
.3115E+03 .7648E+00 .7537E-02 .1361E-01 .1619E-01 .2578E-02 .7537E-02 .9363E-02 .1690E-01 .7537E-02 .1361E-01 .6891E-03
.3120E+03 .6421E+00 .8395E-02 .1446E-01 .1733E-01 .2871E-02 .8395E-02 .9952E-02 .1835E-01 .8395E-02 .1446E-01 .7402E-03
.3125E+03 .6970E+00 .1094E-01 .1829E-01 .2203E-01 .3741E-02 .1094E-01 .1259E-01 .2353E-01 .1094E-01 .1829E-01 .9439E-03
.3130E+03 .7115E+00 .1233E-01 .2019E-01 .2441E-01 .4218E-02 .1233E-01 .1390E-01 .2623E-01 .1233E-01 .2019E-01 .1049E-02
.3135E+03 .7257E+00 .1178E-01 .1909E-01 .2312E-01 .4029E-02 .1178E-01 .1314E-01 .2492E-01 .1178E-01 .1909E-01 .9957E-03
.3140E+03 .7936E+00 .1587E-01 .2507E-01 .3050E-01 .5429E-02 .1587E-01 .1727E-01 .3314E-01 .1587E-01 .2507E-01 .1318E-02
.3145E+03 .5931E+00 .1531E-01 .2375E-01 .2899E-01 .5237E-02 .1531E-01 .1636E-01 .3167E-01 .1531E-01 .2375E-01 .1255E-02
.3150E+03 .7541E+00 .2056E-01 .3143E-01 .3846E-01 .7033E-02 .2056E-01 .2165E-01 .4221E-01 .2056E-01 .3143E-01 .1668E-02
.3155E+03 .6804E+00 .1682E-01 .2528E-01 .3103E-01 .5753E-02 .1682E-01 .1741E-01 .3424E-01 .1682E-01 .2528E-01 .1349E-02
.3160E+03 .5183E+00 .1571E-01 .2333E-01 .2871E-01 .5374E-02 .1571E-01 .1608E-01 .3179E-01 .1571E-01 .2333E-01 .1250E-02
.3165E+03 .6632E+00 .2376E-01 .3510E-01 .4323E-01 .8127E-02 .2376E-01 .2419E-01 .4795E-01 .2376E-01 .3510E-01 .1909E-02
.3170E+03 .8229E+00 .2972E-01 .4329E-01 .5346E-01 .1016E-01 .2972E-01 .2985E-01 .5957E-01 .2972E-01 .4329E-01 .2394E-02
.3175E+03 .8804E+00 .3091E-01 .4421E-01 .5478E-01 .1057E-01 .3091E-01 .3050E-01 .6141E-01 .3091E-01 .4421E-01 .2487E-02
.3180E+03 .6346E+00 .2505E-01 .3561E-01 .4418E-01 .8567E-02 .2505E-01 .2458E-01 .4963E-01 .2505E-01 .3561E-01 .2033E-02
.3185E+03 .6824E+00 .3284E-01 .4715E-01 .5838E-01 .1123E-01 .3284E-01 .3255E-01 .6539E-01 .3284E-01 .4715E-01 .2725E-02
.3190E+03 .7535E+00 .4010E-01 .5768E-01 .7140E-01 .1372E-01 .4010E-01 .3984E-01 .7994E-01 .4010E-01 .5768E-01 .3381E-02
.3195E+03 .6833E+00 .3203E-01 .4427E-01 .5522E-01 .1095E-01 .3203E-01 .3060E-01 .6262E-01 .3203E-01 .4427E-01 .2658E-02
.3200E+03 .8369E+00 .3891E-01 .5286E-01 .6617E-01 .1331E-01 .3891E-01 .3655E-01 .7547E-01 .3891E-01 .5286E-01 .3232E-02
.3205E+03 .9082E+00 .5116E-01 .7075E-01 .8825E-01 .1750E-01 .5116E-01 .4893E-01 .1001E+00 .5116E-01 .7075E-01 .4360E-02
.3210E+03 .7156E+00 .4720E-01 .6693E-01 .8307E-01 .1614E-01 .4720E-01 .4630E-01 .9350E-01 .4720E-01 .6693E-01 .4149E-02
.3215E+03 .6753E+00 .4581E-01 .6428E-01 .7995E-01 .1567E-01 .4581E-01 .4449E-01 .9030E-01 .4581E-01 .6428E-01 .4042E-02
.3220E+03 .8151E+00 .4799E-01 .6365E-01 .8007E-01 .1641E-01 .4799E-01 .4409E-01 .9208E-01 .4799E-01 .6365E-01 .4106E-02
.3225E+03 .7018E+00 .4230E-01 .5544E-01 .6991E-01 .1447E-01 .4230E-01 .3842E-01 .8072E-01 .4230E-01 .5544E-01 .3635E-02
.3230E+03 .6403E+00 .4340E-01 .5762E-01 .7246E-01 .1484E-01 .4340E-01 .3994E-01 .8334E-01 .4340E-01 .5762E-01 .3815E-02
.3235E+03 .6833E+00 .5516E-01 .7320E-01 .9206E-01 .1887E-01 .5516E-01 .5076E-01 .1059E+00 .5516E-01 .7320E-01 .4910E-02
.3240E+03 .7817E+00 .6529E-01 .8564E-01 .1080E+00 .2233E-01 .6529E-01 .5942E-01 .1247E+00 .6529E-01 .8564E-01 .5836E-02
.3245E+03 .8269E+00 .6602E-01 .8517E-01 .1077E+00 .2258E-01 .6602E-01 .5913E-01 .1251E+00 .6602E-01 .8517E-01 .5893E-02
.3250E+03 .7845E+00 .5687E-01 .7192E-01 .9136E-01 .1945E-01 .5687E-01 .4996E-01 .1068E+00 .5687E-01 .7192E-01 .5056E-02
.3255E+03 .9417E+00 .7472E-01 .9570E-01 .1213E+00 .2556E-01 .7472E-01 .6649E-01 .1412E+00 .7472E-01 .9570E-01 .6778E-02
.3260E+03 .1053E+01 .9394E-01 .1171E+00 .1493E+00 .3213E-01 .9394E-01 .8144E-01 .1754E+00 .9394E-01 .1171E+00 .8444E-02
.3265E+03 .9975E+00 .9612E-01 .1196E+00 .1525E+00 .3287E-01 .9612E-01 .8319E-01 .1793E+00 .9612E-01 .1196E+00 .8726E-02
.3270E+03 .1010E+01 .9634E-01 .1177E+00 .1506E+00 .3295E-01 .9634E-01 .8191E-01 .1783E+00 .9634E-01 .1177E+00 .8728E-02
.3275E+03 .9966E+00 .9344E-01 .1121E+00 .1441E+00 .3196E-01 .9344E-01 .7808E-01 .1715E+00 .9344E-01 .1121E+00 .8450E-02
.3280E+03 .9535E+00 .8212E-01 .9674E-01 .1248E+00 .2809E-01 .8212E-01 .6741E-01 .1495E+00 .8212E-01 .9674E-01 .7410E-02
.3285E+03 .9138E+00 .8960E-01 .1051E+00 .1358E+00 .3065E-01 .8960E-01 .7327E-01 .1629E+00 .8960E-01 .1051E+00 .8145E-02
.3290E+03 .1025E+01 .1095E+00 .1293E+00 .1667E+00 .3744E-01 .1095E+00 .9014E-01 .1996E+00 .1095E+00 .1293E+00 .1010E-01
.3295E+03 .1140E+01 .1255E+00 .1475E+00 .1904E+00 .4291E-01 .1255E+00 .1029E+00 .2284E+00 .1255E+00 .1475E+00 .1166E-01
.3300E+03 .1163E+01 .1276E+00 .1471E+00 .1908E+00 .4364E-01 .1276E+00 .1027E+00 .2303E+00 .1276E+00 .1471E+00 .1181E-01
.3305E+03 .9731E+00 .1023E+00 .1147E+00 .1496E+00 .3499E-01 .1023E+00 .8010E-01 .1824E+00 .1023E+00 .1147E+00 .9376E-02
.3310E+03 .1006E+01 .1048E+00 .1156E+00 .1514E+00 .3585E-01 .1048E+00 .8080E-01 .1856E+00 .1048E+00 .1156E+00 .9592E-02
.3315E+03 .9821E+00 .1085E+00 .1193E+00 .1564E+00 .3711E-01 .1085E+00 .8341E-01 .1919E+00 .1085E+00 .1193E+00 .1000E-01
.3320E+03 .1007E+01 .1191E+00 .1319E+00 .1726E+00 .4073E-01 .1191E+00 .9223E-01 .2113E+00 .1191E+00 .1319E+00 .1115E-01
.3325E+03 .9727E+00 .1189E+00 .1316E+00 .1723E+00 .4068E-01 .1189E+00 .9208E-01 .2110E+00 .1189E+00 .1316E+00 .1124E-01
.3330E+03 .9796E+00 .1196E+00 .1298E+00 .1707E+00 .4089E-01 .1196E+00 .9093E-01 .2105E+00 .1196E+00 .1298E+00 .1126E-01
.3335E+03 .9170E+00 .1087E+00 .1149E+00 .1521E+00 .3719E-01 .1087E+00 .8051E-01 .1892E+00 .1087E+00 .1149E+00 .1015E-01
.3340E+03 .9423E+00 .1124E+00 .1171E+00 .1555E+00 .3844E-01 .1124E+00 .8209E-01 .1945E+00 .1124E+00 .1171E+00 .1048E-01
.3345E+03 .1041E+01 .1314E+00 .1377E+00 .1827E+00 .4496E-01 .1314E+00 .9659E-01 .2280E+00 .1314E+00 .1377E+00 .1243E-01
.3350E+03 .9543E+00 .1247E+00 .1307E+00 .1733E+00 .4263E-01 .1247E+00 .9172E-01 .2164E+00 .1247E+00 .1307E+00 .1190E-01
.3355E+03 .1073E+01 .1433E+00 .1529E+00 .2020E+00 .4901E-01 .1433E+00 .1073E+00 .2506E+00 .1433E+00 .1529E+00 .1398E-01
.3360E+03 .7401E+00 .9998E-01 .1056E+00 .1398E+00 .3419E-01 .9998E-01 .7414E-01 .1741E+00 .9998E-01 .1056E+00 .9770E-02
.3365E+03 .9055E+00 .1211E+00 .1218E+00 .1632E+00 .4142E-01 .1211E+00 .8560E-01 .2067E+00 .1211E+00 .1218E+00 .1153E-01
.3370E+03 .7531E+00 .1001E+00 .9865E-01 .1329E+00 .3424E-01 .1001E+00 .6939E-01 .1695E+00 .1001E+00 .9865E-01 .9483E-02
.3375E+03 .9398E+00 .1255E+00 .1219E+00 .1649E+00 .4294E-01 .1255E+00 .8583E-01 .2114E+00 .1255E+00 .1219E+00 .1188E-01
.3380E+03 .8870E+00 .1238E+00 .1210E+00 .1633E+00 .4234E-01 .1238E+00 .8518E-01 .2090E+00 .1238E+00 .1210E+00 .1186E-01
.3385E+03 .9911E+00 .1413E+00 .1401E+00 .1884E+00 .4834E-01 .1413E+00 .9865E-01 .2400E+00 .1413E+00 .1401E+00 .1380E-01
.3390E+03 .9814E+00 .1421E+00 .1380E+00 .1866E+00 .4860E-01 .1421E+00 .9729E-01 .2394E+00 .1421E+00 .1380E+00 .1381E-01
.3395E+03 .9386E+00 .1373E+00 .1326E+00 .1795E+00 .4696E-01 .1373E+00 .9349E-01 .2308E+00 .1373E+00 .1326E+00 .1342E-01
.3400E+03 .1134E+01 .1651E+00 .1545E+00 .2110E+00 .5646E-01 .1651E+00 .1091E+00 .2742E+00 .1651E+00 .1545E+00 .1594E-01
.3405E+03 .1017E+01 .1500E+00 .1392E+00 .1905E+00 .5132E-01 .1500E+00 .9833E-01 .2484E+00 .1500E+00 .1392E+00 .1452E-01
.3410E+03 .9646E+00 .1459E+00 .1359E+00 .1858E+00 .4991E-01 .1459E+00 .9603E-01 .2420E+00 .1459E+00 .1359E+00 .1428E-01
.3415E+03 .8886E+00 .1366E+00 .1242E+00 .1710E+00 .4671E-01 .1366E+00 .8785E-01 .2244E+00 .1366E+00 .1242E+00 .1326E-01
.3420E+03 .1061E+01 .1649E+00 .1480E+00 .2044E+00 .5639E-01 .1649E+00 .1047E+00 .2696E+00 .1649E+00 .1480E+00 .1600E-01
.3425E+03 .9910E+00 .1560E+00 .1381E+00 .1915E+00 .5335E-01 .1560E+00 .9780E-01 .2538E+00 .1560E+00 .1381E+00 .1512E-01
.3430E+03 .1085E+01 .1720E+00 .1516E+00 .2104E+00 .5881E-01 .1720E+00 .1074E+00 .2794E+00 .1720E+00 .1516E+00 .1676E-01
.3435E+03 .1018E+01 .1623E+00 .1425E+00 .1981E+00 .5551E-01 .1623E+00 .1010E+00 .2633E+00 .1623E+00 .1425E+00 .1590E-01
.3440E+03 .7669E+00 .1214E+00 .1047E+00 .1463E+00 .4154E-01 .1214E+00 .7429E-01 .1957E+00 .1214E+00 .1047E+00 .1185E-01
.3445E+03 .7520E+00 .1217E+00 .1061E+00 .1477E+00 .4163E-01 .1217E+00 .7526E-01 .1970E+00 .1217E+00 .1061E+00 .1205E-01
.3450E+03 .9988E+00 .1649E+00 .1396E+00 .1960E+00 .5639E-01 .1649E+00 .9913E-01 .2640E+00 .1649E+00 .1396E+00 .1614E-01
.3455E+03 .1019E+01 .1705E+00 .1420E+00 .2003E+00 .5832E-01 .1705E+00 .1009E+00 .2715E+00 .1705E+00 .1420E+00 .1664E-01
.3460E+03 .8646E+00 .1464E+00 .1203E+00 .1704E+00 .5008E-01 .1464E+00 .8558E-01 .2320E+00 .1464E+00 .1203E+00 .1428E-01
.3465E+03 .9772E+00 .1673E+00 .1359E+00 .1931E+00 .5723E-01 .1673E+00 .9671E-01 .2640E+00 .1673E+00 .1359E+00 .1632E-01
.3470E+03 .1045E+01 .1801E+00 .1456E+00 .2072E+00 .6160E-01 .1801E+00 .1036E+00 .2838E+00 .1801E+00 .1456E+00 .1765E-01
.3475E+03 .8420E+00 .1464E+00 .1174E+00 .1675E+00 .5009E-01 .1464E+00 .8365E-01 .2301E+00 .1464E+00 .1174E+00 .1439E-01
.3480E+03 .9603E+00 .1691E+00 .1334E+00 .1912E+00 .5784E-01 .1691E+00 .9512E-01 .2642E+00 .1691E+00 .1334E+00 .1657E-01
.3485E+03 .9597E+00 .1706E+00 .1330E+00 .1913E+00 .5835E-01 .1706E+00 .9489E-01 .2655E+00 .1706E+00 .1330E+00 .1672E-01
.3490E+03 .8882E+00 .1596E+00 .1230E+00 .1776E+00 .5460E-01 .1596E+00 .8786E-01 .2475E+00 .1596E+00 .1230E+00 .1565E-01
.3495E+03 .8766E+00 .1592E+00 .1215E+00 .1759E+00 .5444E-01 .1592E+00 .8680E-01 .2460E+00 .1592E+00 .1215E+00 .1563E-01
.3500E+03 .1082E+01 .1984E+00 .1498E+00 .2177E+00 .6784E-01 .1984E+00 .1071E+00 .3055E+00 .1984E+00 .1498E+00 .1950E-01
.3505E+03 .1139E+01 .2106E+00 .1576E+00 .2296E+00 .7202E-01 .2106E+00 .1127E+00 .3233E+00 .2106E+00 .1576E+00 .2072E-01
.3510E+03 .1015E+01 .1889E+00 .1403E+00 .2049E+00 .6460E-01 .1889E+00 .1005E+00 .2894E+00 .1889E+00 .1403E+00 .1863E-01
.3515E+03 .9814E+00 .1836E+00 .1362E+00 .1989E+00 .6278E-01 .1836E+00 .9754E-01 .2811E+00 .1836E+00 .1362E+00 .1821E-01
.3520E+03 .1054E+01 .1995E+00 .1458E+00 .2140E+00 .6824E-01 .1995E+00 .1045E+00 .3040E+00 .1995E+00 .1458E+00 .1974E-01
.3525E+03 .8215E+00 .1572E+00 .1134E+00 .1672E+00 .5376E-01 .1572E+00 .8136E-01 .2385E+00 .1572E+00 .1134E+00 .1554E-01
.3530E+03 .1033E+01 .1996E+00 .1424E+00 .2107E+00 .6828E-01 .1996E+00 .1023E+00 .3019E+00 .1996E+00 .1424E+00 .1974E-01
.3535E+03 .1103E+01 .2147E+00 .1518E+00 .2252E+00 .7345E-01 .2147E+00 .1090E+00 .3238E+00 .2147E+00 .1518E+00 .2127E-01
.3540E+03 .1144E+01 .2241E+00 .1570E+00 .2337E+00 .7665E-01 .2241E+00 .1129E+00 .3370E+00 .2241E+00 .1570E+00 .2224E-01
.3545E+03 .1159E+01 .2289E+00 .1589E+00 .2372E+00 .7828E-01 .2289E+00 .1143E+00 .3432E+00 .2289E+00 .1589E+00 .2274E-01
.3550E+03 .1153E+01 .2297E+00 .1580E+00 .2366E+00 .7855E-01 .2297E+00 .1138E+00 .3434E+00 .2297E+00 .1580E+00 .2284E-01
.3555E+03 .1039E+01 .2092E+00 .1425E+00 .2141E+00 .7156E-01 .2092E+00 .1027E+00 .3119E+00 .2092E+00 .1425E+00 .2082E-01
.3560E+03 .1085E+01 .2207E+00 .1488E+00 .2243E+00 .7547E-01 .2207E+00 .1073E+00 .3280E+00 .2207E+00 .1488E+00 .2197E-01
.3565E+03 .9252E+00 .1896E+00 .1267E+00 .1916E+00 .6485E-01 .1896E+00 .9145E-01 .2811E+00 .1896E+00 .1267E+00 .1891E-01
.3570E+03 .7640E+00 .1576E+00 .1045E+00 .1584E+00 .5390E-01 .1576E+00 .7543E-01 .2330E+00 .1576E+00 .1045E+00 .1574E-01
.3575E+03 .9344E+00 .1941E+00 .1276E+00 .1940E+00 .6640E-01 .1941E+00 .9219E-01 .2863E+00 .1941E+00 .1276E+00 .1941E-01
.3580E+03 .7396E+00 .1549E+00 .1009E+00 .1538E+00 .5297E-01 .1549E+00 .7294E-01 .2278E+00 .1549E+00 .1009E+00 .1551E-01
.3585E+03 .6313E+00 .1332E+00 .8600E-01 .1316E+00 .4555E-01 .1332E+00 .6224E-01 .1954E+00 .1332E+00 .8600E-01 .1335E-01
.3590E+03 .8821E+00 .1874E+00 .1200E+00 .1841E+00 .6410E-01 .1874E+00 .8690E-01 .2743E+00 .1874E+00 .1200E+00 .1881E-01
.3595E+03 .1123E+01 .2400E+00 .1525E+00 .2346E+00 .8208E-01 .2400E+00 .1105E+00 .3505E+00 .2400E+00 .1525E+00 .2414E-01
.3600E+03 .1189E+01 .2560E+00 .1613E+00 .2489E+00 .8757E-01 .2560E+00 .1170E+00 .3730E+00 .2560E+00 .1613E+00 .2578E-01
.3605E+03 .9490E+00 .2059E+00 .1286E+00 .1990E+00 .7043E-01 .2059E+00 .9332E-01 .2992E+00 .2059E+00 .1286E+00 .2076E-01
.3610E+03 .8633E+00 .1889E+00 .1169E+00 .1815E+00 .6461E-01 .1889E+00 .8491E-01 .2738E+00 .1889E+00 .1169E+00 .1907E-01
