Az: 241.80  El: 54.92
358, V1: 0.08 V2: 0.04 R: 1.00
360, V1: 0.08 V2: 0.04 R: 0.89
Az: 243.55  El: 53.99
362, V1: 0.08 V2: 0.04 R: 1.00
364, V1: 0.08 V2: 0.04 R: 1.00
366, V1: 0.08 V2: 0.04 R: 1.06
368, V1: 0.08 V2: 0.04 R: 1.00
370, V1: 0.08 V2: 0.04 R: 0.89
Az: 243.59  El: 53.97
372, V1: 0.08 V2: 0.04 R: 1.00
374, V1: 0.08 V2: 0.04 R: 1.00
376, V1: 0.08 V2: 0.04 R: 1.00
378, V1: 0.08 V2: 0.04 R: 1.00
380, V1: 0.08 V2: 0.03 R: 1.14
Az: 243.64  El: 53.94
382, V1: 0.08 V2: 0.04 R: 1.00
384, V1: 0.07 V2: 0.04 R: 0.94
386, V1: 0.08 V2: 0.04 R: 1.00
388, V1: 0.07 V2: 0.04 R: 0.94
390, V1: 0.08 V2: 0.03 R: 1.14
Az: 243.69  El: 53.92
393, V1: 0.07 V2: 0.04 R: 0.94
395, V1: 0.08 V2: 0.03 R: 1.14
397, V1: 0.08 V2: 0.04 R: 1.00
399, V1: 0.08 V2: 0.03 R: 1.14
401, V1: 0.08 V2: 0.03 R: 1.14
Az: 243.74  El: 53.89
403, V1: 0.07 V2: 0.04 R: 0.94
405, V1: 0.07 V2: 0.04 R: 0.94
407, V1: 0.08 V2: 0.04 R: 1.00
409, V1: 0.07 V2: 0.03 R: 1.07
Az: 243.78  El: 53.86
411, V1: 0.08 V2: 0.03 R: 1.14
413, V1: 0.07 V2: 0.04 R: 0.94
415, V1: 0.07 V2: 0.03 R: 1.07
417, V1: 0.07 V2: 0.04 R: 0.94
419, V1: 0.07 V2: 0.04 R: 0.94
Az: 243.83  El: 53.84
421, V1: 0.07 V2: 0.03 R: 1.07
423, V1: 0.07 V2: 0.03 R: 1.07
425, V1: 0.07 V2: 0.03 R: 1.07
427, V1: 0.07 V2: 0.03 R: 1.07
429, V1: 0.07 V2: 0.04 R: 0.88
Az: 243.88  El: 53.81
431, V1: 0.07 V2: 0.03 R: 1.07
433, V1: 0.07 V2: 0.03 R: 1.07
435, V1: 0.07 V2: 0.03 R: 1.00
437, V1: 0.07 V2: 0.03 R: 1.07
439, V1: 0.07 V2: 0.03 R: 1.00
Az: 243.93  El: 53.79
441, V1: 0.07 V2: 0.03 R: 1.00
443, V1: 0.07 V2: 0.03 R: 1.07
445, V1: 0.07 V2: 0.04 R: 0.94
447, V1: 0.07 V2: 0.03 R: 1.00
449, V1: 0.07 V2: 0.03 R: 1.07
Az: 243.97  El: 53.76
451, V1: 0.07 V2: 0.03 R: 1.07
453, V1: 0.07 V2: 0.03 R: 1.07
455, V1: 0.07 V2: 0.03 R: 1.00
457, V1: 0.07 V2: 0.03 R: 1.07
460, V1: 0.07 V2: 0.03 R: 1.00
Az: 244.02  El: 53.73
462, V1: 0.07 V2: 0.03 R: 1.07
464, V1: 0.07 V2: 0.03 R: 1.00
466, V1: 0.07 V2: 0.03 R: 1.00
468, V1: 0.07 V2: 0.03 R: 1.25
470, V1: 0.07 V2: 0.03 R: 1.07
Az: 244.07  El: 53.71
472, V1: 0.07 V2: 0.03 R: 1.17
474, V1: 0.07 V2: 0.03 R: 1.00
476, V1: 0.06 V2: 0.03 R: 0.93
478, V1: 0.07 V2: 0.03 R: 1.17
480, V1: 0.07 V2: 0.03 R: 1.00
Az: 244.12  El: 53.68
482, V1: 0.07 V2: 0.03 R: 1.00
484, V1: 0.07 V2: 0.03 R: 1.17
486, V1: 0.07 V2: 0.03 R: 1.00
488, V1: 0.07 V2: 0.03 R: 1.17
490, V1: 0.06 V2: 0.03 R: 0.93
Az: 244.16  El: 53.66
