0,0,0,0.34,1.21,1.79
1,0,0,0.34,1.21,1.80
2,0,0,0.34,1.21,1.80
3,0,0,0.34,1.21,1.79
4,0,0,0.34,1.21,1.80
5,0,0,0.34,1.21,1.80
6,0,0,0.34,1.21,1.79
7,0,0,0.34,1.21,1.80
8,0,0,0.34,1.21,1.80
9,210.50,65.12,0.34,1.21,1.80
10,0,0,0.34,1.21,1.80
11,0,0,0.34,1.21,1.80
12,0,0,0.34,1.21,1.80
13,0,0,0.34,1.21,1.80
14,0,0,0.34,1.21,1.79
15,0,0,0.34,1.21,1.80
16,0,0,0.34,1.21,1.80
17,0,0,0.34,1.21,1.80
18,0,0,0.33,1.21,1.80
19,210.58,65.10,0.33,1.21,1.80
20,0,0,0.34,1.21,1.80
21,0,0,0.33,1.21,1.80
22,0,0,0.33,1.21,1.80
23,0,0,0.34,1.21,1.80
24,0,0,0.34,1.21,1.80
25,0,0,0.34,1.21,1.80
26,0,0,0.33,1.21,1.80
27,0,0,0.34,1.21,1.80
28,0,0,0.34,1.21,1.80
29,210.67,65.09,0.34,1.21,1.80
30,0,0,0.33,1.21,1.80
31,0,0,0.33,1.21,1.80
32,0,0,0.33,1.21,1.81
33,0,0,0.33,1.20,1.80
34,0,0,0.33,1.21,1.80
35,0,0,0.33,1.21,1.80
36,0,0,0.33,1.21,1.80
37,0,0,0.33,1.21,1.80
38,0,0,0.34,1.21,1.80
39,210.75,65.07,0.34,1.21,1.80
40,0,0,0.33,1.20,1.80
41,0,0,0.34,1.21,1.80
42,0,0,0.34,1.21,1.80
43,0,0,0.34,1.21,1.80
44,0,0,0.33,1.21,1.80
45,0,0,0.34,1.21,1.80
46,0,0,0.34,1.21,1.80
47,0,0,0.34,1.21,1.80
48,0,0,0.33,1.21,1.80
49,210.83,65.06,0.33,1.21,1.80
50,0,0,0.33,1.20,1.80
51,0,0,0.34,1.21,1.80
52,0,0,0.34,1.21,1.81
53,0,0,0.33,1.21,1.80
54,0,0,0.33,1.21,1.80
55,0,0,0.33,1.21,1.80
56,0,0,0.33,1.21,1.80
57,0,0,0.33,1.21,1.81
58,0,0,0.33,1.21,1.80
59,210.92,65.04,0.33,1.21,1.81
60,0,0,0.33,1.21,1.81
61,0,0,0.33,1.21,1.80
62,0,0,0.33,1.21,1.80
63,0,0,0.33,1.21,1.80
64,0,0,0.33,1.21,1.81
65,0,0,0.33,1.21,1.81
66,0,0,0.34,1.21,1.81
67,0,0,0.33,1.21,1.81
68,0,0,0.33,1.21,1.81
69,211.00,65.03,0.34,1.21,1.81
70,0,0,0.34,1.21,1.81
71,0,0,0.33,1.21,1.81
72,0,0,0.33,1.21,1.81
73,0,0,0.33,1.21,1.81
74,0,0,0.34,1.21,1.81
75,0,0,0.34,1.21,1.81
76,0,0,0.33,1.21,1.81
77,0,0,0.34,1.21,1.81
78,0,0,0.34,1.21,1.81
79,211.08,65.01,0.34,1.22,1.81
80,0,0,0.34,1.21,1.81
81,0,0,0.34,1.21,1.81
82,0,0,0.33,1.21,1.81
83,0,0,0.33,1.21,1.81
84,0,0,0.34,1.21,1.81
85,0,0,0.34,1.21,1.81
86,0,0,0.33,1.20,1.80
87,0,0,0.33,1.19,1.79
88,0,0,0.33,1.19,1.79
89,211.17,65.00,0.34,1.21,1.79
90,0,0,0.33,1.20,1.80
91,0,0,0.33,1.21,1.81
92,0,0,0.33,1.21,1.81
93,0,0,0.33,1.21,1.82
94,0,0,0.34,1.21,1.81
95,0,0,0.33,1.21,1.81
96,0,0,0.33,1.21,1.82
97,0,0,0.33,1.21,1.81
98,0,0,0.33,1.21,1.81
99,211.25,64.98,0.33,1.21,1.81
100,0,0,0.33,1.21,1.81
101,0,0,0.33,1.21,1.81
102,0,0,0.34,1.21,1.81
103,0,0,0.33,1.21,1.82
104,0,0,0.33,1.21,1.81
105,0,0,0.33,1.21,1.81
106,0,0,0.33,1.21,1.81
107,0,0,0.33,1.21,1.81
108,0,0,0.33,1.21,1.81
109,211.33,64.97,0.33,1.21,1.82
110,0,0,0.33,1.21,1.82
111,0,0,0.33,1.21,1.82
112,0,0,0.33,1.21,1.81
113,0,0,0.33,1.21,1.82
114,0,0,0.33,1.21,1.82
115,0,0,0.33,1.21,1.81
116,0,0,0.33,1.21,1.82
117,0,0,0.33,1.21,1.82
118,0,0,0.33,1.21,1.82
119,211.41,64.95,0.33,1.21,1.82
120,0,0,0.33,1.21,1.81
121,0,0,0.33,1.21,1.82
122,0,0,0.33,1.21,1.82
123,0,0,0.33,1.21,1.82
124,0,0,0.33,1.21,1.81
125,0,0,0.33,1.21,1.81
126,0,0,0.33,1.21,1.81
127,0,0,0.33,1.21,1.81
128,0,0,0.33,1.21,1.81
129,211.50,64.94,0.33,1.21,1.81
130,0,0,0.33,1.21,1.81
131,0,0,0.33,1.21,1.81
132,0,0,0.33,1.21,1.82
133,0,0,0.33,1.21,1.81
134,0,0,0.33,1.21,1.81
135,0,0,0.33,1.21,1.81
136,0,0,0.33,1.21,1.81
137,0,0,0.33,1.20,1.82
138,0,0,0.33,1.21,1.81
139,211.58,64.92,0.33,1.20,1.81
140,0,0,0.33,1.21,1.81
141,0,0,0.33,1.21,1.81
142,0,0,0.33,1.20,1.81
143,0,0,0.33,1.20,1.81
144,0,0,0.33,1.20,1.81
145,0,0,0.33,1.20,1.81
