694,0.10,0.05,1.04,0.00,0.00,0.03
696,0.10,0.05,1.05,0.00,0.00,0.02
698,0.10,0.05,1.03,0.00,0.00,0.04
700,0.10,0.05,1.04,0.00,0.00,0.03
702,0.10,0.05,1.02,0.00,0.00,0.04
704,0.10,0.05,1.03,0.00,0.00,0.05
706,0.10,0.05,1.05,0.00,0.00,0.02
708,0.10,0.05,1.04,0.00,0.00,0.04
710,0.10,0.05,1.03,0.00,0.00,0.04
712,0.10,0.05,1.02,0.00,0.00,0.05
714,0.10,0.05,1.04,0.00,0.00,0.03
716,0.10,0.05,1.04,0.00,0.00,0.03
718,0.10,0.05,1.04,0.00,0.00,0.02
720,0.10,0.05,1.03,0.00,0.00,0.03
722,0.10,0.05,1.04,0.00,0.00,0.02
724,0.10,0.05,1.03,0.00,0.00,0.03
726,0.10,0.05,1.03,0.00,0.00,0.02
728,0.10,0.05,1.03,0.00,0.00,0.02
730,0.10,0.05,1.03,0.00,0.00,0.02
732,0.10,0.05,1.03,0.00,0.00,0.02
734,0.10,0.05,1.02,0.00,0.00,0.03
736,0.10,0.05,1.02,0.00,0.00,0.03
738,0.10,0.05,1.02,0.00,0.00,0.04
741,0.10,0.05,1.02,0.00,0.00,0.02
743,0.10,0.05,1.02,0.00,0.00,0.03
745,0.10,0.05,1.02,0.00,0.00,0.03
747,0.10,0.05,1.02,0.00,0.00,0.02
749,0.10,0.05,1.01,0.00,0.00,0.03
751,0.10,0.05,1.01,0.00,0.00,0.03
753,0.10,0.05,1.02,0.00,0.00,0.04
755,0.10,0.05,1.01,0.00,0.00,0.02
757,0.10,0.05,1.01,0.00,0.00,0.03
759,0.10,0.05,1.02,0.00,0.00,0.03
761,0.10,0.05,1.01,0.00,0.00,0.02
763,0.10,0.05,1.02,0.00,0.00,0.03
765,0.10,0.05,1.02,0.00,0.00,0.04
767,0.10,0.05,1.00,0.00,0.00,0.02
769,0.10,0.05,1.01,0.00,0.00,0.03
771,0.10,0.05,1.00,0.00,0.00,0.02
773,0.10,0.05,1.01,0.00,0.00,0.03
775,0.10,0.05,1.03,0.00,0.00,0.04
777,0.10,0.05,1.01,0.00,0.00,0.03
779,0.10,0.05,1.03,0.00,0.00,0.05
781,0.10,0.05,1.02,0.00,0.00,0.04
783,0.10,0.05,1.02,0.00,0.00,0.04
785,0.10,0.05,1.03,0.00,0.00,0.04
788,0.10,0.05,1.03,0.00,0.00,0.05
790,0.10,0.05,1.02,0.00,0.00,0.04
792,0.10,0.05,1.02,0.00,0.00,0.03
794,0.10,0.05,1.01,0.00,0.00,0.04
796,0.10,0.05,1.01,0.00,0.00,0.03
798,0.10,0.05,1.01,0.00,0.00,0.02
800,0.10,0.05,1.01,0.00,0.00,0.03
802,0.10,0.05,1.01,0.00,0.00,0.03
804,0.10,0.05,1.00,0.00,0.00,0.01
806,0.10,0.05,1.01,0.00,0.00,0.02
808,0.10,0.05,1.01,0.00,0.00,0.04
810,0.10,0.05,1.01,0.00,0.00,0.02
812,0.10,0.05,1.01,0.00,0.00,0.03
814,0.10,0.05,1.01,0.00,0.00,0.02
816,0.10,0.05,1.01,0.00,0.00,0.02
