Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Upward_reflctd_radiation
.3340E+03 .9423E+00 .4185E+00 .2308E+00 .6101E+00 .3793E+00 .4185E+00 .2216E+00 .6401E+00 .4185E+00 .2308E+00 .3347E-01
.3345E+03 .1041E+01 .4726E+00 .2610E+00 .6893E+00 .4283E+00 .4726E+00 .2506E+00 .7232E+00 .4726E+00 .2610E+00 .3818E-01
.3350E+03 .9543E+00 .4392E+00 .2420E+00 .6400E+00 .3981E+00 .4392E+00 .2324E+00 .6716E+00 .4392E+00 .2420E+00 .3577E-01
.3355E+03 .1073E+01 .4981E+00 .2959E+00 .7473E+00 .4514E+00 .4981E+00 .2840E+00 .7821E+00 .4981E+00 .2959E+00 .4232E-01
.3360E+03 .7401E+00 .3451E+00 .2038E+00 .5166E+00 .3128E+00 .3451E+00 .1957E+00 .5408E+00 .3451E+00 .2038E+00 .2952E-01
.3365E+03 .9055E+00 .4206E+00 .2267E+00 .6079E+00 .3812E+00 .4206E+00 .2177E+00 .6384E+00 .4206E+00 .2267E+00 .3486E-01
.3370E+03 .7531E+00 .3490E+00 .1863E+00 .5026E+00 .3163E+00 .3490E+00 .1789E+00 .5280E+00 .3490E+00 .1863E+00 .2905E-01
.3375E+03 .9398E+00 .4363E+00 .2310E+00 .6264E+00 .3954E+00 .4363E+00 .2219E+00 .6582E+00 .4363E+00 .2310E+00 .3650E-01
.3380E+03 .8870E+00 .4188E+00 .2216E+00 .6012E+00 .3795E+00 .4188E+00 .2129E+00 .6317E+00 .4188E+00 .2216E+00 .3532E-01
.3385E+03 .9911E+00 .4719E+00 .2652E+00 .6929E+00 .4277E+00 .4719E+00 .2547E+00 .7267E+00 .4719E+00 .2652E+00 .4123E-01
.3390E+03 .9814E+00 .4701E+00 .2590E+00 .6850E+00 .4260E+00 .4701E+00 .2488E+00 .7189E+00 .4701E+00 .2590E+00 .4111E-01
.3395E+03 .9386E+00 .4512E+00 .2496E+00 .6585E+00 .4090E+00 .4512E+00 .2398E+00 .6910E+00 .4512E+00 .2496E+00 .3989E-01
.3400E+03 .1134E+01 .5442E+00 .2806E+00 .7738E+00 .4932E+00 .5442E+00 .2697E+00 .8139E+00 .5442E+00 .2806E+00 .4713E-01
.3405E+03 .1017E+01 .4905E+00 .2514E+00 .6959E+00 .4445E+00 .4905E+00 .2417E+00 .7322E+00 .4905E+00 .2514E+00 .4273E-01
