Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Upward_reflctd_radiation
.2865E+03 .3583E+00 .1517E-09 .9952E-10 .2238E-09 .1242E-09 .1517E-09 .9117E-10 .2428E-09 .1517E-09 .9952E-10 .7083E-11
.2870E+03 .3780E+00 .4000E-09 .2666E-09 .5942E-09 .3276E-09 .4000E-09 .2442E-09 .6442E-09 .4000E-09 .2666E-09 .1888E-10
.2875E+03 .3784E+00 .1314E-08 .6261E-09 .1702E-08 .1076E-08 .1314E-08 .5743E-09 .1888E-08 .1314E-08 .6261E-09 .5350E-10
.2880E+03 .2506E+00 .3907E-08 .1992E-08 .5192E-08 .3200E-08 .3907E-08 .1827E-08 .5734E-08 .3907E-08 .1992E-08 .1641E-09
.2885E+03 .3590E+00 .1260E-07 .6539E-08 .1686E-07 .1032E-07 .1260E-07 .5997E-08 .1859E-07 .1260E-07 .6539E-08 .5346E-09
.2890E+03 .4204E+00 .3364E-07 .1793E-07 .4548E-07 .2756E-07 .3364E-07 .1644E-07 .5008E-07 .3364E-07 .1793E-07 .1448E-08
.2895E+03 .4914E+00 .9789E-07 .5465E-07 .1348E-06 .8018E-07 .9789E-07 .5010E-07 .1480E-06 .9789E-07 .5465E-07 .4313E-08
.2900E+03 .6181E+00 .2583E-06 .1493E-06 .3609E-06 .2116E-06 .2583E-06 .1369E-06 .3952E-06 .2583E-06 .1493E-06 .1159E-07
.2905E+03 .6463E+00 .5053E-06 .3001E-06 .7140E-06 .4140E-06 .5053E-06 .2751E-06 .7804E-06 .5053E-06 .3001E-06 .2303E-07
.2910E+03 .6101E+00 .1009E-05 .5317E-06 .1359E-05 .8269E-06 .1009E-05 .4876E-06 .1497E-05 .1009E-05 .5317E-06 .4372E-07
.2915E+03 .6024E+00 .2566E-05 .1372E-05 .3474E-05 .2102E-05 .2566E-05 .1258E-05 .3824E-05 .2566E-05 .1372E-05 .1122E-06
.2920E+03 .5732E+00 .5290E-05 .2837E-05 .7170E-05 .4333E-05 .5290E-05 .2601E-05 .7891E-05 .5290E-05 .2837E-05 .2322E-06
.2925E+03 .4968E+00 .7135E-05 .3701E-05 .9545E-05 .5844E-05 .7135E-05 .3394E-05 .1053E-04 .7135E-05 .3701E-05 .3096E-06
.2930E+03 .5676E+00 .1424E-04 .7237E-05 .1890E-04 .1166E-04 .1424E-04 .6639E-05 .2088E-04 .1424E-04 .7237E-05 .6142E-06
.2935E+03 .5764E+00 .3089E-04 .1584E-04 .4115E-04 .2531E-04 .3089E-04 .1453E-04 .4543E-04 .3089E-04 .1584E-04 .1341E-05
.2940E+03 .5042E+00 .4552E-04 .2279E-04 .6008E-04 .3729E-04 .4552E-04 .2091E-04 .6643E-04 .4552E-04 .2279E-04 .1962E-05
.2945E+03 .5438E+00 .7262E-04 .4720E-04 .1067E-03 .5948E-04 .7262E-04 .4326E-04 .1159E-03 .7262E-04 .4720E-04 .3531E-05
.2950E+03 .5163E+00 .1123E-03 .5391E-04 .1459E-03 .9198E-04 .1123E-03 .4948E-04 .1618E-03 .1123E-03 .5391E-04 .4782E-05
.2955E+03 .5825E+00 .2311E-03 .1173E-03 .3066E-03 .1893E-03 .2311E-03 .1076E-03 .3387E-03 .2311E-03 .1173E-03 .1010E-04
.2960E+03 .6214E+00 .3748E-03 .1976E-03 .5046E-03 .3070E-03 .3748E-03 .1813E-03 .5560E-03 .3748E-03 .1976E-03 .1669E-04
.2965E+03 .4929E+00 .4417E-03 .2422E-03 .6040E-03 .3618E-03 .4417E-03 .2221E-03 .6638E-03 .4417E-03 .2422E-03 .2007E-04
.2970E+03 .4244E+00 .5196E-03 .2938E-03 .7195E-03 .4257E-03 .5196E-03 .2695E-03 .7891E-03 .5196E-03 .2938E-03 .2400E-04
.2975E+03 .5980E+00 .1133E-02 .6741E-03 .1602E-02 .9278E-03 .1133E-02 .6181E-03 .1751E-02 .1133E-02 .6741E-03 .5368E-04
.2980E+03 .5581E+00 .1506E-02 .9357E-03 .2170E-02 .1234E-02 .1506E-02 .8578E-03 .2364E-02 .1506E-02 .9357E-03 .7303E-04
.2985E+03 .3790E+00 .1333E-02 .8546E-03 .1946E-02 .1092E-02 .1333E-02 .7834E-03 .2116E-02 .1333E-02 .8546E-03 .6578E-04
.2990E+03 .5771E+00 .2594E-02 .1716E-02 .3840E-02 .2125E-02 .2594E-02 .1573E-02 .4166E-02 .2594E-02 .1716E-02 .1303E-03
.2995E+03 .5217E+00 .3448E-02 .2421E-02 .5246E-02 .2825E-02 .3448E-02 .2218E-02 .5667E-02 .3448E-02 .2421E-02 .1789E-03
.3000E+03 .4169E+00 .3456E-02 .2506E-02 .5337E-02 .2831E-02 .3456E-02 .2296E-02 .5752E-02 .3456E-02 .2506E-02 .1828E-03
.3005E+03 .4394E+00 .4441E-02 .3318E-02 .6956E-02 .3638E-02 .4441E-02 .3040E-02 .7481E-02 .4441E-02 .3318E-02 .2423E-03
.3010E+03 .4942E+00 .6656E-02 .5188E-02 .1064E-01 .5453E-02 .6656E-02 .4753E-02 .1141E-01 .6656E-02 .5188E-02 .3770E-03
.3015E+03 .5298E+00 .9029E-02 .6896E-02 .1429E-01 .7396E-02 .9029E-02 .6319E-02 .1535E-01 .9029E-02 .6896E-02 .5138E-03
.3020E+03 .3745E+00 .7170E-02 .5394E-02 .1127E-01 .5873E-02 .7170E-02 .4944E-02 .1211E-01 .7170E-02 .5394E-02 .4109E-03
.3025E+03 .5441E+00 .1273E-01 .9401E-02 .1983E-01 .1043E-01 .1273E-01 .8617E-02 .2135E-01 .1273E-01 .9401E-02 .7241E-03
.3030E+03 .6771E+00 .2023E-01 .1488E-01 .3146E-01 .1658E-01 .2023E-01 .1364E-01 .3388E-01 .2023E-01 .1488E-01 .1151E-02
.3035E+03 .6891E+00 .2372E-01 .1741E-01 .3684E-01 .1943E-01 .2372E-01 .1596E-01 .3968E-01 .2372E-01 .1741E-01 .1350E-02
.3040E+03 .5775E+00 .2136E-01 .1558E-01 .3307E-01 .1750E-01 .2136E-01 .1428E-01 .3564E-01 .2136E-01 .1558E-01 .1214E-02
.3045E+03 .6485E+00 .2821E-01 .2058E-01 .4368E-01 .2311E-01 .2821E-01 .1886E-01 .4707E-01 .2821E-01 .2058E-01 .1605E-02
.3050E+03 .6733E+00 .3611E-01 .2650E-01 .5608E-01 .2958E-01 .3611E-01 .2430E-01 .6040E-01 .3611E-01 .2650E-01 .2062E-02
.3055E+03 .6128E+00 .3737E-01 .2746E-01 .5807E-01 .3061E-01 .3737E-01 .2517E-01 .6254E-01 .3737E-01 .2746E-01 .2137E-02
.3060E+03 .5426E+00 .3494E-01 .2554E-01 .5416E-01 .2862E-01 .3494E-01 .2342E-01 .5835E-01 .3494E-01 .2554E-01 .1993E-02
.3065E+03 .5861E+00 .4090E-01 .2983E-01 .6333E-01 .3350E-01 .4090E-01 .2735E-01 .6825E-01 .4090E-01 .2983E-01 .2335E-02
.3070E+03 .6446E+00 .5267E-01 .3868E-01 .8183E-01 .4315E-01 .5267E-01 .3546E-01 .8814E-01 .5267E-01 .3868E-01 .3024E-02
.3075E+03 .6519E+00 .6146E-01 .5139E-01 .1017E+00 .5035E-01 .6146E-01 .4709E-01 .1086E+00 .6146E-01 .5139E-01 .3788E-02
.3080E+03 .6567E+00 .6393E-01 .5277E-01 .1051E+00 .5236E-01 .6393E-01 .4836E-01 .1123E+00 .6393E-01 .5277E-01 .3920E-02
.3085E+03 .6806E+00 .7106E-01 .5754E-01 .1158E+00 .5821E-01 .7106E-01 .5274E-01 .1238E+00 .7106E-01 .5754E-01 .4315E-02
.3090E+03 .5623E+00 .6207E-01 .4947E-01 .1003E+00 .5084E-01 .6207E-01 .4534E-01 .1074E+00 .6207E-01 .4947E-01 .3739E-02
.3095E+03 .5136E+00 .6563E-01 .5097E-01 .1047E+00 .5376E-01 .6563E-01 .4672E-01 .1123E+00 .6563E-01 .5097E-01 .3902E-02
.3100E+03 .4651E+00 .6368E-01 .4870E-01 .1009E+00 .5216E-01 .6368E-01 .4464E-01 .1083E+00 .6368E-01 .4870E-01 .3758E-02
.3105E+03 .7149E+00 .1017E+00 .7685E-01 .1602E+00 .8331E-01 .1017E+00 .7045E-01 .1722E+00 .1017E+00 .7685E-01 .5973E-02
.3110E+03 .8241E+00 .1240E+00 .9248E-01 .1940E+00 .1015E+00 .1240E+00 .8478E-01 .2087E+00 .1240E+00 .9248E-01 .7241E-02
.3115E+03 .7648E+00 .1184E+00 .8744E-01 .1844E+00 .9701E-01 .1184E+00 .8016E-01 .1986E+00 .1184E+00 .8744E-01 .6890E-02
.3120E+03 .6421E+00 .1105E+00 .8037E-01 .1708E+00 .9048E-01 .1105E+00 .7369E-01 .1841E+00 .1105E+00 .8037E-01 .6386E-02
.3125E+03 .6970E+00 .1285E+00 .9247E-01 .1978E+00 .1053E+00 .1285E+00 .8479E-01 .2133E+00 .1285E+00 .9247E-01 .7404E-02
.3130E+03 .7115E+00 .1365E+00 .9726E-01 .2091E+00 .1118E+00 .1365E+00 .8919E-01 .2257E+00 .1365E+00 .9726E-01 .7841E-02
.3135E+03 .7257E+00 .1364E+00 .9637E-01 .2081E+00 .1117E+00 .1364E+00 .8838E-01 .2248E+00 .1364E+00 .9637E-01 .7817E-02
.3140E+03 .7936E+00 .1610E+00 .1127E+00 .2446E+00 .1319E+00 .1610E+00 .1033E+00 .2644E+00 .1610E+00 .1127E+00 .9202E-02
.3145E+03 .5931E+00 .1324E+00 .9184E-01 .2003E+00 .1084E+00 .1324E+00 .8423E-01 .2166E+00 .1324E+00 .9184E-01 .7543E-02
.3150E+03 .7541E+00 .1724E+00 .1186E+00 .2598E+00 .1412E+00 .1724E+00 .1088E+00 .2811E+00 .1724E+00 .1186E+00 .9793E-02
.3155E+03 .6804E+00 .1505E+00 .1026E+00 .2259E+00 .1233E+00 .1505E+00 .9409E-01 .2446E+00 .1505E+00 .1026E+00 .8522E-02
.3160E+03 .5183E+00 .1236E+00 .8367E-01 .1849E+00 .1012E+00 .1236E+00 .7674E-01 .2003E+00 .1236E+00 .8367E-01 .6984E-02
.3165E+03 .6632E+00 .1683E+00 .1134E+00 .2513E+00 .1379E+00 .1683E+00 .1040E+00 .2723E+00 .1683E+00 .1134E+00 .9619E-02
.3170E+03 .8229E+00 .2100E+00 .1402E+00 .3122E+00 .1720E+00 .2100E+00 .1286E+00 .3387E+00 .2100E+00 .1402E+00 .1211E-01
.3175E+03 .8804E+00 .2228E+00 .1475E+00 .3300E+00 .1825E+00 .2228E+00 .1353E+00 .3582E+00 .2228E+00 .1475E+00 .1296E-01
.3180E+03 .6346E+00 .1678E+00 .1104E+00 .2479E+00 .1375E+00 .1678E+00 .1013E+00 .2692E+00 .1678E+00 .1104E+00 .9864E-02
.3185E+03 .6824E+00 .1943E+00 .1276E+00 .2867E+00 .1591E+00 .1943E+00 .1171E+00 .3114E+00 .1943E+00 .1276E+00 .1158E-01
.3190E+03 .7535E+00 .2229E+00 .1459E+00 .3285E+00 .1826E+00 .2229E+00 .1339E+00 .3569E+00 .2229E+00 .1459E+00 .1346E-01
.3195E+03 .6833E+00 .1935E+00 .1249E+00 .2834E+00 .1585E+00 .1935E+00 .1147E+00 .3081E+00 .1935E+00 .1249E+00 .1177E-01
.3200E+03 .8369E+00 .2365E+00 .1513E+00 .3451E+00 .1937E+00 .2365E+00 .1390E+00 .3755E+00 .2365E+00 .1513E+00 .1453E-01
.3205E+03 .9082E+00 .2754E+00 .1761E+00 .4017E+00 .2256E+00 .2754E+00 .1617E+00 .4371E+00 .2754E+00 .1761E+00 .1712E-01
.3210E+03 .7156E+00 .2302E+00 .1471E+00 .3357E+00 .1885E+00 .2302E+00 .1352E+00 .3653E+00 .2302E+00 .1471E+00 .1448E-01
.3215E+03 .6753E+00 .2199E+00 .1397E+00 .3199E+00 .1802E+00 .2199E+00 .1283E+00 .3483E+00 .2199E+00 .1397E+00 .1396E-01
.3220E+03 .8151E+00 .2526E+00 .1578E+00 .3648E+00 .2069E+00 .2526E+00 .1451E+00 .3977E+00 .2526E+00 .1578E+00 .1609E-01
.3225E+03 .7018E+00 .2194E+00 .1361E+00 .3159E+00 .1798E+00 .2194E+00 .1251E+00 .3445E+00 .2194E+00 .1361E+00 .1412E-01
.3230E+03 .6403E+00 .2090E+00 .1294E+00 .3007E+00 .1712E+00 .2090E+00 .1190E+00 .3280E+00 .2090E+00 .1294E+00 .1361E-01
.3235E+03 .6833E+00 .2381E+00 .1566E+00 .3516E+00 .1950E+00 .2381E+00 .1439E+00 .3820E+00 .2381E+00 .1566E+00 .1617E-01
.3240E+03 .7817E+00 .2764E+00 .1809E+00 .4073E+00 .2264E+00 .2764E+00 .1663E+00 .4426E+00 .2764E+00 .1809E+00 .1896E-01
.3245E+03 .8269E+00 .2880E+00 .1858E+00 .4217E+00 .2359E+00 .2880E+00 .1708E+00 .4588E+00 .2880E+00 .1858E+00 .1984E-01
.3250E+03 .7845E+00 .2640E+00 .1587E+00 .3750E+00 .2163E+00 .2640E+00 .1460E+00 .4100E+00 .2640E+00 .1587E+00 .1778E-01
.3255E+03 .9417E+00 .3277E+00 .2074E+00 .4758E+00 .2684E+00 .3277E+00 .1908E+00 .5185E+00 .3277E+00 .2074E+00 .2286E-01
.3260E+03 .1053E+01 .3827E+00 .2434E+00 .5569E+00 .3135E+00 .3827E+00 .2239E+00 .6066E+00 .3827E+00 .2434E+00 .2704E-01
.3265E+03 .9975E+00 .3735E+00 .2378E+00 .5438E+00 .3059E+00 .3735E+00 .2188E+00 .5923E+00 .3735E+00 .2378E+00 .2671E-01
.3270E+03 .1010E+01 .3774E+00 .2378E+00 .5469E+00 .3091E+00 .3774E+00 .2188E+00 .5962E+00 .3774E+00 .2378E+00 .2717E-01
.3275E+03 .9966E+00 .3704E+00 .2308E+00 .5342E+00 .3034E+00 .3704E+00 .2124E+00 .5829E+00 .3704E+00 .2308E+00 .2682E-01
.3280E+03 .9535E+00 .3439E+00 .2102E+00 .4919E+00 .2817E+00 .3439E+00 .1935E+00 .5374E+00 .3439E+00 .2102E+00 .2495E-01
.3285E+03 .9138E+00 .3455E+00 .2126E+00 .4956E+00 .2830E+00 .3455E+00 .1957E+00 .5413E+00 .3455E+00 .2126E+00 .2542E-01
.3290E+03 .1025E+01 .4003E+00 .2472E+00 .5750E+00 .3279E+00 .4003E+00 .2276E+00 .6278E+00 .4003E+00 .2472E+00 .2980E-01
.3295E+03 .1140E+01 .4508E+00 .2773E+00 .6465E+00 .3693E+00 .4508E+00 .2553E+00 .7061E+00 .4508E+00 .2773E+00 .3385E-01
.3300E+03 .1163E+01 .4598E+00 .2801E+00 .6567E+00 .3767E+00 .4598E+00 .2579E+00 .7178E+00 .4598E+00 .2801E+00 .3472E-01
.3305E+03 .9731E+00 .3791E+00 .2273E+00 .5379E+00 .3106E+00 .3791E+00 .2094E+00 .5885E+00 .3791E+00 .2273E+00 .2871E-01
.3310E+03 .1006E+01 .3909E+00 .2320E+00 .5521E+00 .3202E+00 .3909E+00 .2137E+00 .6046E+00 .3909E+00 .2320E+00 .2975E-01
.3315E+03 .9821E+00 .3900E+00 .2313E+00 .5508E+00 .3195E+00 .3900E+00 .2131E+00 .6032E+00 .3900E+00 .2313E+00 .2997E-01
.3320E+03 .1007E+01 .4104E+00 .2439E+00 .5801E+00 .3362E+00 .4104E+00 .2248E+00 .6352E+00 .4104E+00 .2439E+00 .3188E-01
.3325E+03 .9727E+00 .4019E+00 .2382E+00 .5674E+00 .3292E+00 .4019E+00 .2196E+00 .6214E+00 .4019E+00 .2382E+00 .3150E-01
.3330E+03 .9796E+00 .4047E+00 .2376E+00 .5691E+00 .3316E+00 .4047E+00 .2190E+00 .6238E+00 .4047E+00 .2376E+00 .3190E-01
.3335E+03 .9170E+00 .3752E+00 .2171E+00 .5244E+00 .3073E+00 .3752E+00 .2002E+00 .5754E+00 .3752E+00 .2171E+00 .2967E-01
.3340E+03 .9423E+00 .3864E+00 .2217E+00 .5383E+00 .3165E+00 .3864E+00 .2045E+00 .5909E+00 .3864E+00 .2217E+00 .3075E-01
.3345E+03 .1041E+01 .4362E+00 .2506E+00 .6079E+00 .3573E+00 .4362E+00 .2312E+00 .6673E+00 .4362E+00 .2506E+00 .3505E-01
.3350E+03 .9543E+00 .4053E+00 .2323E+00 .5643E+00 .3320E+00 .4053E+00 .2143E+00 .6197E+00 .4053E+00 .2323E+00 .3284E-01
.3355E+03 .1073E+01 .4598E+00 .2790E+00 .6556E+00 .3767E+00 .4598E+00 .2573E+00 .7171E+00 .4598E+00 .2790E+00 .3859E-01
.3360E+03 .7401E+00 .3188E+00 .1922E+00 .4533E+00 .2611E+00 .3188E+00 .1773E+00 .4960E+00 .3188E+00 .1922E+00 .2692E-01
.3365E+03 .9055E+00 .3888E+00 .2178E+00 .5363E+00 .3185E+00 .3888E+00 .2010E+00 .5899E+00 .3888E+00 .2178E+00 .3202E-01
.3370E+03 .7531E+00 .3229E+00 .1790E+00 .4435E+00 .2645E+00 .3229E+00 .1653E+00 .4882E+00 .3229E+00 .1790E+00 .2670E-01
.3375E+03 .9398E+00 .4039E+00 .2221E+00 .5529E+00 .3308E+00 .4039E+00 .2051E+00 .6090E+00 .4039E+00 .2221E+00 .3356E-01
.3380E+03 .8870E+00 .3876E+00 .2130E+00 .5305E+00 .3175E+00 .3876E+00 .1968E+00 .5843E+00 .3876E+00 .2130E+00 .3246E-01
.3385E+03 .9911E+00 .4367E+00 .2509E+00 .6087E+00 .3577E+00 .4367E+00 .2317E+00 .6685E+00 .4367E+00 .2509E+00 .3767E-01
.3390E+03 .9814E+00 .4352E+00 .2457E+00 .6022E+00 .3565E+00 .4352E+00 .2270E+00 .6621E+00 .4352E+00 .2457E+00 .3759E-01
.3395E+03 .9386E+00 .4180E+00 .2364E+00 .5788E+00 .3424E+00 .4180E+00 .2184E+00 .6364E+00 .4180E+00 .2364E+00 .3648E-01
.3400E+03 .1134E+01 .5045E+00 .2699E+00 .6831E+00 .4132E+00 .5045E+00 .2495E+00 .7540E+00 .5045E+00 .2699E+00 .4335E-01
.3405E+03 .1017E+01 .4548E+00 .2628E+00 .6353E+00 .3726E+00 .4548E+00 .2428E+00 .6976E+00 .4548E+00 .2628E+00 .4079E-01
.3410E+03 .9646E+00 .4358E+00 .2400E+00 .5970E+00 .3570E+00 .4358E+00 .2219E+00 .6577E+00 .4358E+00 .2400E+00 .3857E-01
.3415E+03 .8886E+00 .4040E+00 .2171E+00 .5481E+00 .3310E+00 .4040E+00 .2008E+00 .6048E+00 .4040E+00 .2171E+00 .3567E-01
.3420E+03 .1061E+01 .4845E+00 .2576E+00 .6545E+00 .3969E+00 .4845E+00 .2383E+00 .7228E+00 .4845E+00 .2576E+00 .4292E-01
.3425E+03 .9910E+00 .4551E+00 .2395E+00 .6123E+00 .3728E+00 .4551E+00 .2216E+00 .6767E+00 .4551E+00 .2395E+00 .4046E-01
.3430E+03 .1085E+01 .4997E+00 .2638E+00 .6731E+00 .4093E+00 .4997E+00 .2441E+00 .7437E+00 .4997E+00 .2638E+00 .4485E-01
.3435E+03 .1018E+01 .4701E+00 .2482E+00 .6333E+00 .3851E+00 .4701E+00 .2297E+00 .6998E+00 .4701E+00 .2482E+00 .4253E-01
.3440E+03 .7669E+00 .3536E+00 .1937E+00 .4834E+00 .2896E+00 .3536E+00 .1793E+00 .5328E+00 .3536E+00 .1937E+00 .3277E-01
.3445E+03 .7520E+00 .3497E+00 .1851E+00 .4716E+00 .2864E+00 .3497E+00 .1714E+00 .5211E+00 .3497E+00 .1851E+00 .3218E-01
.3450E+03 .9988E+00 .4681E+00 .2408E+00 .6242E+00 .3835E+00 .4681E+00 .2230E+00 .6911E+00 .4681E+00 .2408E+00 .4288E-01
.3455E+03 .1019E+01 .4801E+00 .2436E+00 .6369E+00 .3933E+00 .4801E+00 .2257E+00 .7058E+00 .4801E+00 .2436E+00 .4407E-01
.3460E+03 .8646E+00 .4095E+00 .2055E+00 .5410E+00 .3354E+00 .4095E+00 .1904E+00 .5999E+00 .4095E+00 .2055E+00 .3770E-01
.3465E+03 .9772E+00 .4650E+00 .2312E+00 .6121E+00 .3809E+00 .4650E+00 .2143E+00 .6793E+00 .4650E+00 .2312E+00 .4298E-01
.3470E+03 .1045E+01 .4986E+00 .2481E+00 .6565E+00 .4085E+00 .4986E+00 .2300E+00 .7286E+00 .4986E+00 .2481E+00 .4647E-01
.3475E+03 .8420E+00 .4034E+00 .2000E+00 .5304E+00 .3305E+00 .4034E+00 .1854E+00 .5888E+00 .4034E+00 .2000E+00 .3783E-01
.3480E+03 .9603E+00 .4624E+00 .2257E+00 .6045E+00 .3788E+00 .4624E+00 .2093E+00 .6718E+00 .4624E+00 .2257E+00 .4343E-01
.3485E+03 .9597E+00 .4639E+00 .2239E+00 .6040E+00 .3800E+00 .4639E+00 .2078E+00 .6717E+00 .4639E+00 .2239E+00 .4371E-01
.3490E+03 .8882E+00 .4313E+00 .2066E+00 .5599E+00 .3533E+00 .4313E+00 .1917E+00 .6230E+00 .4313E+00 .2066E+00 .4082E-01
.3495E+03 .8766E+00 .4275E+00 .2038E+00 .5540E+00 .3502E+00 .4275E+00 .1891E+00 .6167E+00 .4275E+00 .2038E+00 .4069E-01
.3500E+03 .1082E+01 .5298E+00 .2507E+00 .6847E+00 .4339E+00 .5298E+00 .2328E+00 .7625E+00 .5298E+00 .2507E+00 .5065E-01
.3505E+03 .1139E+01 .5597E+00 .2632E+00 .7216E+00 .4584E+00 .5597E+00 .2444E+00 .8041E+00 .5597E+00 .2632E+00 .5374E-01
.3510E+03 .1015E+01 .5002E+00 .2345E+00 .6442E+00 .4097E+00 .5002E+00 .2178E+00 .7179E+00 .5002E+00 .2345E+00 .4829E-01
.3515E+03 .9814E+00 .4849E+00 .2285E+00 .6257E+00 .3972E+00 .4849E+00 .2123E+00 .6971E+00 .4849E+00 .2285E+00 .4723E-01
.3520E+03 .1054E+01 .5232E+00 .2432E+00 .6718E+00 .4286E+00 .5232E+00 .2260E+00 .7492E+00 .5232E+00 .2432E+00 .5103E-01
.3525E+03 .8215E+00 .4096E+00 .1884E+00 .5239E+00 .3356E+00 .4096E+00 .1751E+00 .5847E+00 .4096E+00 .1884E+00 .4007E-01
.3530E+03 .1033E+01 .5171E+00 .2357E+00 .6593E+00 .4236E+00 .5171E+00 .2191E+00 .7363E+00 .5171E+00 .2357E+00 .5077E-01
.3535E+03 .1103E+01 .5539E+00 .2504E+00 .7041E+00 .4537E+00 .5539E+00 .2328E+00 .7868E+00 .5539E+00 .2504E+00 .5460E-01
.3540E+03 .1144E+01 .5760E+00 .2584E+00 .7302E+00 .4718E+00 .5760E+00 .2403E+00 .8163E+00 .5760E+00 .2584E+00 .5701E-01
.3545E+03 .1159E+01 .5855E+00 .2610E+00 .7406E+00 .4796E+00 .5855E+00 .2428E+00 .8283E+00 .5855E+00 .2610E+00 .5820E-01
.3550E+03 .1153E+01 .5846E+00 .2593E+00 .7382E+00 .4789E+00 .5846E+00 .2413E+00 .8260E+00 .5846E+00 .2593E+00 .5839E-01
.3555E+03 .1039E+01 .5293E+00 .2333E+00 .6668E+00 .4335E+00 .5293E+00 .2171E+00 .7464E+00 .5293E+00 .2333E+00 .5308E-01
.3560E+03 .1085E+01 .5550E+00 .2430E+00 .6977E+00 .4546E+00 .5550E+00 .2263E+00 .7813E+00 .5550E+00 .2430E+00 .5589E-01
.3565E+03 .9252E+00 .4748E+00 .2067E+00 .5956E+00 .3890E+00 .4748E+00 .1924E+00 .6673E+00 .4748E+00 .2067E+00 .4802E-01
.3570E+03 .7640E+00 .3932E+00 .1701E+00 .4921E+00 .3221E+00 .3932E+00 .1584E+00 .5516E+00 .3932E+00 .1701E+00 .3993E-01
.3575E+03 .9344E+00 .4823E+00 .2073E+00 .6024E+00 .3951E+00 .4823E+00 .1931E+00 .6755E+00 .4823E+00 .2073E+00 .4918E-01
.3580E+03 .7396E+00 .3830E+00 .1636E+00 .4773E+00 .3138E+00 .3830E+00 .1524E+00 .5355E+00 .3830E+00 .1636E+00 .3922E-01
.3585E+03 .6313E+00 .3280E+00 .1392E+00 .4079E+00 .2687E+00 .3280E+00 .1297E+00 .4577E+00 .3280E+00 .1392E+00 .3372E-01
.3590E+03 .8821E+00 .4597E+00 .1940E+00 .5705E+00 .3765E+00 .4597E+00 .1808E+00 .6405E+00 .4597E+00 .1940E+00 .4746E-01
.3595E+03 .1123E+01 .5866E+00 .2465E+00 .7271E+00 .4805E+00 .5866E+00 .2299E+00 .8165E+00 .5866E+00 .2465E+00 .6085E-01
.3600E+03 .1189E+01 .6231E+00 .2601E+00 .7705E+00 .5104E+00 .6231E+00 .2427E+00 .8658E+00 .6231E+00 .2601E+00 .6488E-01
.3605E+03 .9490E+00 .4990E+00 .2069E+00 .6156E+00 .4087E+00 .4990E+00 .1930E+00 .6920E+00 .4990E+00 .2069E+00 .5217E-01
.3610E+03 .8633E+00 .4555E+00 .1877E+00 .5608E+00 .3731E+00 .4555E+00 .1751E+00 .6306E+00 .4555E+00 .1877E+00 .4782E-01
