El: -63.95
122,0.091,0.044,1.027,0.002,0.003,0.074
124,0.090,0.044,1.019,0.003,0.000,0.028
127,0.090,0.044,1.021,0.002,0.002,0.052
129,0.089,0.044,1.009,0.002,0.001,0.037
131,0.088,0.044,1.006,0.002,0.000,0.017
El: -63.93
133,0.088,0.044,1.004,0.001,0.002,0.047
135,0.088,0.044,1.009,0.001,0.001,0.041
137,0.088,0.044,1.000,0.000,0.000,0.009
139,0.088,0.044,0.993,0.001,0.001,0.034
El: -63.92
141,0.088,0.044,1.000,0.000,0.000,0.007
143,0.088,0.044,0.997,0.001,0.000,0.012
145,0.088,0.044,1.009,0.001,0.001,0.043
147,0.088,0.044,1.009,0.001,0.001,0.041
149,0.088,0.044,0.997,0.001,0.000,0.017
El: -63.90
151,0.088,0.044,1.003,0.001,0.001,0.031
153,0.088,0.044,1.007,0.002,0.001,0.043
155,0.088,0.044,0.997,0.001,0.000,0.015
157,0.087,0.044,1.001,0.001,0.001,0.033
159,0.088,0.043,1.013,0.000,0.001,0.039
El: -63.88
161,0.087,0.044,0.992,0.002,0.000,0.029
163,0.087,0.044,1.001,0.001,0.001,0.034
165,0.085,0.044,0.976,0.003,0.001,0.050
167,0.087,0.043,1.001,0.003,0.001,0.053
169,0.087,0.043,0.999,0.002,0.001,0.048
El: -63.87
171,0.086,0.044,0.978,0.003,0.000,0.034
173,0.087,0.044,0.990,0.002,0.001,0.042
175,0.087,0.044,0.989,0.002,0.001,0.029
177,0.086,0.044,0.984,0.002,0.001,0.042
179,0.086,0.044,0.972,0.002,0.000,0.030
El: -63.85
181,0.084,0.044,0.951,0.003,0.001,0.047
183,0.084,0.044,0.959,0.002,0.001,0.032
185,0.084,0.043,0.985,0.002,0.002,0.063
187,0.084,0.043,0.976,0.002,0.002,0.052
189,0.084,0.043,0.985,0.002,0.002,0.057
El: -63.83
192,0.085,0.044,0.956,0.002,0.002,0.046
194,0.087,0.044,0.994,0.003,0.000,0.042
196,0.087,0.044,0.998,0.002,0.001,0.035
198,0.087,0.044,0.990,0.002,0.001,0.041
200,0.087,0.044,0.992,0.002,0.001,0.039
El: -63.82
202,0.085,0.044,0.976,0.003,0.001,0.047
204,0.087,0.044,0.986,0.003,0.000,0.026
206,0.087,0.044,0.998,0.002,0.001,0.037
208,0.087,0.044,0.986,0.002,0.000,0.027
210,0.087,0.044,0.983,0.002,0.000,0.026
El: -63.80
212,0.084,0.043,0.965,0.003,0.002,0.051
214,0.084,0.043,0.980,0.001,0.002,0.053
216,0.084,0.044,0.959,0.002,0.001,0.037
218,0.084,0.043,0.965,0.002,0.001,0.039
220,0.084,0.043,0.968,0.001,0.002,0.043
El: -63.78
222,0.083,0.043,0.968,0.000,0.002,0.047
224,0.083,0.043,0.974,0.000,0.002,0.051
226,0.083,0.042,0.998,0.000,0.003,0.063
228,0.083,0.043,0.977,0.001,0.002,0.061
230,0.083,0.043,0.983,0.001,0.002,0.061
El: -63.77
232,0.083,0.042,0.992,0.000,0.002,0.058
234,0.083,0.042,0.986,0.000,0.002,0.057
236,0.083,0.042,0.992,0.000,0.002,0.058
238,0.083,0.042,0.995,0.001,0.002,0.062
240,0.083,0.042,0.992,0.000,0.002,0.058
El: -63.75
242,0.083,0.042,0.986,0.000,0.002,0.057
244,0.083,0.043,0.974,0.000,0.002,0.052
246,0.083,0.043,0.962,0.000,0.002,0.044
248,0.083,0.043,0.977,0.001,0.002,0.060
250,0.083,0.043,0.974,0.002,0.002,0.054
El: -63.73
252,0.083,0.043,0.983,0.001,0.002,0.054
255,0.083,0.041,1.021,0.000,0.003,0.068
257,0.083,0.041,1.018,0.001,0.002,0.061
259,0.083,0.042,0.995,0.001,0.003,0.067
261,0.082,0.041,0.997,0.002,0.002,0.058
El: -63.71
263,0.081,0.041,0.986,0.003,0.002,0.070
265,0.079,0.039,1.012,0.002,0.003,0.061
267,0.079,0.039,1.006,0.002,0.002,0.063
269,0.078,0.039,1.000,0.001,0.000,0.006
El: -63.70
