280, 0
280.5, 0
281, 0
281.5, 0
282, 0
282.5, 0
283, 0
283.5, 0
284, 0
284.5, 0
285, 0
285.5, 0
286, 0
286.5, 0
287, 0
287.5, 0
288, 0
288.5, 0
289, 0
289.5, 0
290, 0
290.5, 0
291, 0
291.5, 0
292, 0
292.5, 0
293, 0
293.5, 0
294, 0
294.5, 0
295, 0
295.5, 0
296, 0
296.5, 0
297, 0
297.5, 0
298, 0
298.5, 0
299, 0
299.5, 0
300, 0
300.5, 0
301, 0
301.5, 0
302,0
302.5, 0
303, 0.0002715025333379639
303.5, 0.0021941300453911516
304, 0.010261682441500497
304.5, 0.0458250922077823
305, 0.12465061321598137
305.5, 0.23496246765526407
306, 0.3461188330193664
306.5, 0.42562135406971
307, 0.4802571358332166
307.5, 0.5177455209854274
308, 0.5495974609500893
308.5, 0.5729112045072784
309, 0.5949380872864127
309.5, 0.6158102372520187
310, 0.6368886741371862
310.5, 0.6596636987482447
311, 0.6808081537561987
311.5, 0.7035119809820809
312, 0.7153551397352649
312.5, 0.7244751357160997
313, 0.7269327910140919
313.5, 0.7291052896229124
314, 0.6997067379015932
314.5, 0.5876352749848077
315, 0.4202106804197484
315.5, 0.2283520522970809
316, 0.1024841372455162
316.5, 0.03825517935974154
317, 0.013056188769776433
317.5, 0.004112242726876936
318, 0.0016616838078964413
318.5, 0.0008257871635712899
319, -0.00008227098002588917
319.5, 0.0000015722206923030058
320, -3.003789306177396e-8
320.5, 5.737386121751342e-10
321, -1.095590285160597e-11
321.5, 2.091660178393795e-13
322, -3.9968028886505635e-15
322.5, 0
323, 0
323.5, 0
324, 0
324.5, 0
325, 0
325.5, 0
326, 0
326.5, 0
327, 0
327.5, 0
328, 0
328.5, 0
329, 0
329.5, 0
330, 0
330.5, 0
331, 0
331.5, 0
332, 0
332.5, 0
333, 0
333.5, 0
334, 0
334.5, 0
335, 0
335.5, 0
336, 0
336.5, 0
337, 0
337.5, 0
338, 0
338.5, 0
339, 0
339.5, 0
340, 0
340.5, 0
341, 0
341.5, 0
342, 0
342.5, 0
343, 0
343.5, 0
344, 0
344.5, 0
345, 0
345.5, 0
346, 0
346.5, 0
347, 0
347.5, 0
348, 0
348.5, 0
349, 0
349.5, 0
350, 0
350.5, 0
351, 0
351.5, 0
352, 0
352.5, 0
353, 0
353.5, 0
354, 0
354.5, 0
355, 0
355.5, 0
356, 0
356.5, 0
357, 0
357.5, 0
358, 0
358.5, 0
359, 0
359.5, 0
360, 0
360.5, 0
361, 0
361.5, 0
362, 0
362.5, 0
363, 0
363.5, 0
364, 0
364.5, 0
365, 0
365.5, 0
366, 0
366.5, 0
367, 0
367.5, 0
368, 0
368.5, 0
369, 0
369.5, 0
370, 0
