430	0	0	0.34	1.05	1.56
431	0	0	0.33	1.04	1.56
432	0	0	0.33	1.04	1.55
433	0	0	0.33	1.03	1.54
434	0	0	0.33	1.02	1.54
435	0	0	0.33	1.02	1.53
436	0	0	0.33	1.02	1.52
437	0	0	0.33	1.01	1.52
438	0	0	0.33	1.01	1.51
439	150.27	65.26	0.33	1.00	1.51
440	0	0	0.33	1.00	1.51
441	0	0	0.33	1.00	1.50
442	0	0	0.33	1.00	1.50
443	0	0	0.33	1.00	1.50
444	0	0	0.33	1.00	1.50
445	0	0	0.33	1.00	1.50
446	0	0	0.33	1.00	1.50
447	0	0	0.33	0.99	1.50
448	0	0	0.33	0.99	1.50
449	150.35	65.28	0.33	0.99	1.49
450	0	0	0.33	0.99	1.49
451	0	0	0.33	0.99	1.49
452	0	0	0.33	0.99	1.49
453	0	0	0.33	0.99	1.49
454	0	0	0.33	0.99	1.48
455	0	0	0.33	0.99	1.48
456	0	0	0.33	0.99	1.48
457	0	0	0.33	0.99	1.48
458	0	0	0.33	0.99	1.48
459	150.44	65.29	0.33	0.99	1.48
460	0	0	0.33	0.98	1.48
461	0	0	0.33	0.98	1.48
462	0	0	0.33	0.98	1.48
464	0	0	0.33	0.98	1.48
465	0	0	0.33	0.98	1.48
466	0	0	0.33	0.98	1.48
467	0	0	0.33	0.98	1.47
468	0	0	0.33	0.98	1.47
469	0	0	0.33	0.98	1.47
470	150.52	65.30	0.33	0.98	1.47
471	0	0	0.33	0.98	1.47
472	0	0	0.33	0.98	1.47
473	0	0	0.33	0.98	1.47
474	0	0	0.33	0.98	1.47
475	0	0	0.33	0.98	1.47
476	0	0	0.33	0.99	1.48
477	0	0	0.33	0.99	1.49
478	0	0	0.33	1.00	1.50
479	0	0	0.33	1.00	1.50
480	150.61	65.32	0.33	1.00	1.50
481	0	0	0.33	1.01	1.51
482	0	0	0.33	1.01	1.51
483	0	0	0.34	1.01	1.50
484	0	0	0.34	1.01	1.50
485	0	0	0.33	1.00	1.50
486	0	0	0.33	1.00	1.49
487	0	0	0.33	0.99	1.49
488	0	0	0.33	0.99	1.49
489	0	0	0.33	0.99	1.48
490	150.69	65.33	0.34	0.99	1.47
491	0	0	0.33	0.98	1.47
492	0	0	0.33	0.98	1.47
493	0	0	0.33	0.98	1.47
494	0	0	0.33	0.98	1.47
495	0	0	0.34	0.98	1.47
496	0	0	0.33	0.98	1.47
497	0	0	0.34	0.99	1.47
498	0	0	0.33	0.98	1.47
499	0	0	0.33	0.98	1.47
500	150.78	65.35	0.33	0.98	1.47
501	0	0	0.33	0.97	1.46
502	0	0	0.33	0.97	1.45
503	0	0	0.34	0.96	1.44
504	0	0	0.33	0.95	1.43
505	0	0	0.33	0.95	1.42
506	0	0	0.33	0.94	1.41
507	0	0	0.33	0.94	1.41
508	0	0	0.33	0.93	1.40
509	0	0	0.33	0.93	1.40
510	150.86	65.36	0.33	0.93	1.40
511	0	0	0.33	0.93	1.40
512	0	0	0.33	0.93	1.40
513	0	0	0.33	0.93	1.40
514	0	0	0.34	0.93	1.39
515	0	0	0.33	0.93	1.40
516	0	0	0.33	0.93	1.39
517	0	0	0.33	0.93	1.39
518	0	0	0.33	0.92	1.39
519	0	0	0.33	0.92	1.39
520	150.94	65.38	0.33	0.93	1.39
521	0	0	0.33	0.92	1.39
522	0	0	0.33	0.92	1.39
523	0	0	0.33	0.92	1.38
524	0	0	0.33	0.92	1.38
525	0	0	0.33	0.92	1.38
526	0	0	0.33	0.92	1.38
527	0	0	0.33	0.92	1.38
528	0	0	0.33	0.91	1.37
529	0	0	0.33	0.91	1.37
530	151.03	65.39	0.33	0.91	1.38
531	0	0	0.33	0.92	1.38
532	0	0	0.33	0.92	1.38
