720,0.068,0.034,1.010,0.001,0.001,0.058
722,0.068,0.034,0.993,0.001,0.000,0.027
724,0.068,0.034,1.001,0.001,0.001,0.044
726,0.067,0.033,1.008,0.003,0.002,0.086
728,0.068,0.034,1.009,0.002,0.002,0.044
730,0.067,0.033,1.000,0.003,0.002,0.078
732,0.068,0.034,0.993,0.002,0.001,0.023
734,0.068,0.034,1.017,0.000,0.002,0.055
736,0.068,0.034,1.005,0.001,0.001,0.042
738,0.068,0.034,1.005,0.002,0.001,0.047
741,0.068,0.034,1.001,0.001,0.001,0.044
743,0.068,0.033,1.014,0.002,0.002,0.070
745,0.068,0.033,1.018,0.001,0.002,0.066
747,0.068,0.034,0.998,0.002,0.001,0.051
749,0.068,0.034,1.006,0.002,0.001,0.060
751,0.068,0.034,0.998,0.002,0.001,0.047
753,0.068,0.033,1.035,0.001,0.002,0.087
755,0.068,0.034,0.993,0.001,0.001,0.047
757,0.067,0.033,1.024,0.002,0.002,0.093
759,0.067,0.034,1.002,0.002,0.002,0.065
761,0.067,0.033,1.017,0.002,0.002,0.093
763,0.067,0.034,0.990,0.002,0.001,0.057
765,0.067,0.033,1.027,0.002,0.002,0.093
767,0.067,0.032,1.052,0.002,0.003,0.094
769,0.066,0.032,1.045,0.003,0.002,0.100
771,0.066,0.033,1.008,0.003,0.002,0.085
773,0.066,0.033,0.992,0.002,0.002,0.073
775,0.066,0.033,0.996,0.002,0.002,0.070
777,0.066,0.033,0.996,0.002,0.002,0.070
779,0.067,0.033,1.000,0.002,0.002,0.077
781,0.067,0.033,1.011,0.002,0.002,0.076
783,0.067,0.033,1.028,0.002,0.002,0.090
785,0.067,0.033,1.007,0.002,0.002,0.076
788,0.066,0.033,1.005,0.003,0.002,0.083
790,0.065,0.033,0.990,0.002,0.002,0.090
792,0.065,0.033,1.000,0.002,0.002,0.063
794,0.067,0.032,1.057,0.003,0.003,0.109
796,0.065,0.033,0.986,0.003,0.002,0.105
798,0.066,0.033,1.017,0.002,0.002,0.097
800,0.065,0.033,0.983,0.002,0.002,0.093
802,0.065,0.033,0.974,0.002,0.002,0.062
804,0.065,0.033,0.979,0.002,0.002,0.080
806,0.066,0.033,0.996,0.003,0.002,0.067
808,0.065,0.032,1.025,0.002,0.003,0.091
810,0.064,0.032,1.002,0.002,0.002,0.079
812,0.065,0.033,0.990,0.003,0.002,0.089
814,0.065,0.033,0.970,0.002,0.002,0.070
816,0.064,0.033,0.971,0.002,0.002,0.072
818,0.065,0.032,1.029,0.002,0.003,0.105
820,0.064,0.033,0.971,0.002,0.002,0.089
822,0.064,0.032,0.998,0.001,0.003,0.078
824,0.064,0.033,0.956,0.001,0.002,0.079
826,0.064,0.032,1.010,0.001,0.003,0.099
828,0.064,0.033,0.990,0.001,0.002,0.083
830,0.065,0.033,1.005,0.002,0.002,0.075
833,0.065,0.032,1.025,0.002,0.002,0.088
835,0.065,0.032,1.011,0.002,0.002,0.099
837,0.064,0.033,0.991,0.002,0.002,0.090
839,0.064,0.031,1.021,0.000,0.003,0.082
841,0.064,0.032,0.994,0.001,0.003,0.079
843,0.064,0.032,1.002,0.001,0.002,0.076
845,0.064,0.032,1.013,0.001,0.002,0.074
847,0.064,0.032,1.026,0.002,0.002,0.093
849,0.064,0.032,1.014,0.001,0.002,0.078
851,0.064,0.032,1.002,0.001,0.002,0.076
853,0.063,0.032,0.986,0.001,0.002,0.074
855,0.063,0.032,0.986,0.001,0.002,0.073
857,0.063,0.033,0.976,0.001,0.002,0.082
859,0.064,0.032,1.006,0.000,0.003,0.083
861,0.064,0.031,1.045,0.000,0.002,0.077
863,0.064,0.032,1.014,0.000,0.003,0.083
865,0.064,0.031,1.021,0.000,0.002,0.076
867,0.063,0.031,1.017,0.001,0.002,0.075
869,0.063,0.032,0.979,0.002,0.003,0.090
871,0.063,0.032,1.001,0.002,0.003,0.075
873,0.064,0.031,1.041,0.001,0.002,0.086
875,0.063,0.032,1.010,0.001,0.003,0.082
877,0.063,0.030,1.064,0.001,0.002,0.073
880,0.063,0.032,0.999,0.001,0.003,0.108
882,0.063,0.031,1.013,0.002,0.002,0.078
884,0.062,0.031,1.001,0.002,0.002,0.068
886,0.062,0.032,0.993,0.002,0.002,0.074
888,0.062,0.031,1.020,0.002,0.002,0.069
890,0.062,0.030,1.040,0.002,0.002,0.070
892,0.063,0.031,1.037,0.002,0.002,0.074
894,0.063,0.031,1.033,0.001,0.002,0.071
896,0.062,0.031,1.021,0.003,0.002,0.080
898,0.063,0.030,1.060,0.002,0.001,0.067
900,0.062,0.030,1.051,0.002,0.001,0.048
902,0.062,0.030,1.055,0.002,0.001,0.056
904,0.062,0.031,1.014,0.002,0.003,0.096
906,0.061,0.030,1.013,0.003,0.002,0.079
908,0.062,0.029,1.054,0.002,0.001,0.058
910,0.061,0.030,1.023,0.003,0.002,0.075
912,0.060,0.030,1.014,0.002,0.001,0.057
914,0.061,0.030,1.024,0.003,0.002,0.080
916,0.062,0.029,1.054,0.002,0.001,0.050
918,0.060,0.030,1.008,0.003,0.002,0.087
920,0.060,0.030,1.022,0.002,0.001,0.056
922,0.061,0.030,1.018,0.002,0.001,0.058
