280, 0.9966630906351233
280.5, 0.9966702283274985
281, 0.9959006140519934
281.5, 0.993581875202373
282, 0.9911886252799618
282.5, 0.9914233870086029
283, 0.9906458374174587
283.5, 0.9893265357871286
284, 0.9878812320917645
284.5, 0.9872166489113546
285, 0.9851028705427898
285.5, 0.9836325617626234
286, 0.9805473300651725
286.5, 0.9799345093731642
287, 0.9770115071021633
287.5, 0.9756944525843051
288, 0.974546337313142
288.5, 0.9747541039095664
289, 0.9719027636427162
289.5, 0.9689498758272017
290, 0.9659719153329871
290.5, 0.9633249147403915
291, 0.9603087025320087
291.5, 0.9585648829468468
292, 0.9567353769131322
292.5, 0.9521824041136226
293, 0.9489648878818656
293.5, 0.9457522191134935
294, 0.9421339999763392
294.5, 0.9404166674440456
295, 0.9369431459776149
295.5, 0.9334861775123547
296, 0.9307292957920761
296.5, 0.9259598145831461
297, 0.9224685847562634
297.5, 0.9176360829578992
298, 0.9130601378463776
298.5, 0.9093820137640792
299, 0.9058000471189664
299.5, 0.9009523577360065
300, 0.897391764309801
300.5, 0.8938581383210489
301, 0.8889941278640948
301.5, 0.884255000584881
302, 0.8795585571493388
302.5, 0.8772497877597234
303, 0.8720196086908141
303.5, 0.867706007289132
304, 0.8631593219675542
304.5, 0.8583180317488295
305, 0.8535204933130023
305.5, 0.8479030748857751
306, 0.8444339642960045
306.5, 0.8375690547077074
307, 0.8305842556264231
307.5, 0.8260263769618006
308, 0.8209179955229573
308.5, 0.8166253475480315
309, 0.8127518347441209
309.5, 0.8071349740636067
310, 0.8018145792599074
310.5, 0.7945897029782778
311, 0.7897712256097146
311.5, 0.7824065713100306
312, 0.7764586093643475
312.5, 0.7702338462660403
313, 0.7649100022560005
313.5, 0.7575960320919493
314, 0.7502410828042843
314.5, 0.744365673614015
315, 0.7388974133495301
315.5, 0.731407190249737
316, 0.7267785692794553
316.5, 0.7181908543059846
317, 0.7119114145969583
317.5, 0.7026550113976364
318, 0.6968000640272527
318.5, 0.6899843761048408
319, 0.6836365307816439
319.5, 0.6776497994339272
320, 0.6706844337253145
320.5, 0.6628369190749395
321, 0.6547109236852453
321.5, 0.6462167598990012
322, 0.6389670566268791
322.5, 0.6328426686449998
323, 0.6246430299188165
323.5, 0.6170866799885923
324, 0.610873972443831
324.5, 0.6015810987517273
325, 0.5922963054918803
325.5, 0.586194662271141
326, 0.5775397754613081
326.5, 0.5703733531962715
327, 0.5610679458605861
327.5, 0.5545147314474864
328, 0.5451855396481826
328.5, 0.5369485183682419
329, 0.5308390561283773
329.5, 0.5231588609045371
330, 0.5152185057583172
330.5, 0.5069151348080314
331, 0.4978245081624365
331.5, 0.4880474586843714
332, 0.4807614270407158
332.5, 0.47249734158744217
333, 0.4635002434852241
333.5, 0.45606768004677967
334, 0.4495737126564354
334.5, 0.4397353920895922
335, 0.4290027590667318
335.5, 0.422587722879034
336, 0.4152229724853159
336.5, 0.40608242660464755
337, 0.3990878838849381
337.5, 0.39111426202814314
338, 0.3800644755244742
338.5, 0.3722135633029279
339, 0.363657288787551
339.5, 0.35587614112632604
340, 0.34760752686829155
340.5, 0.3396200642543753
341, 0.3319798658224954
341.5, 0.3234755687582971
342, 0.31526664984168096
342.5, 0.30622603365476286
343, 0.29861264698652623
343.5, 0.29130031694480996
344, 0.2842533364912687
344.5, 0.27619180120154896
345, 0.26801825220683584
345.5, 0.2589972864923218
346, 0.25171139457927605
346.5, 0.24435633692663083
347, 0.23833951550403232
347.5, 0.2299077218143366
348, 0.22454152528528903
348.5, 0.21592789248713118
349, 0.2069204847866839
349.5, 0.1997909371141039
350, 0.19181346651715114
350.5, 0.186244176121801
351, 0.17886973432129005
351.5, 0.17342730096434866
352, 0.16721001691872162
352.5, 0.1581122603901095
353, 0.1518520270324485
353.5, 0.14542104982054727
354, 0.1383320659898708
354.5, 0.13117497014934343
355, 0.1268785530746679
355.5, 0.12155451269970552
356, 0.11529460820600335
356.5, 0.11063290988412056
357, 0.10612272574270776
357.5, 0.10135774106095718
358, 0.0962034769272404
358.5, 0.0908262542830438
359, 0.08737808139329917
359.5, 0.08071492996787688
360, 0.07717746371626788
360.5, 0.07422130503293323
361, 0.07059664759878803
361.5, 0.06698165259719069
362, 0.06359218014880885
362.5, 0.060717664439637886
363, 0.05616277504000644
363.5, 0.054103168035448235
364, 0.050851075715390825
364.5, 0.047175047531701875
365, 0.04577142615838925
365.5, 0.041921658403627715
366, 0.03947338941152667
366.5, 0.036739762097488526
367, 0.034996510909961254
367.5, 0.03141834256122111
368, 0.030175464997893586
368.5, 0.02834592691152027
369, 0.02489018454204306
369.5, 0.021651460319207283
370, 0.018806360594626037
