Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Upward_reflctd_radiation
.2855E+03 .1378E+00 .3256E-10 .1745E-10 .4564E-10 .2820E-10 .3256E-10 .1637E-10 .4893E-10 .3256E-10 .1745E-10 .1395E-11
.2860E+03 .3008E+00 .1271E-09 .6988E-10 .1799E-09 .1101E-09 .1271E-09 .6557E-10 .1927E-09 .1271E-09 .6988E-10 .5522E-11
.2865E+03 .3583E+00 .4854E-09 .3024E-09 .7228E-09 .4204E-09 .4854E-09 .2836E-09 .7691E-09 .4854E-09 .3024E-09 .2238E-10
.2870E+03 .3780E+00 .1218E-08 .8382E-09 .1893E-08 .1055E-08 .1218E-08 .7860E-09 .2004E-08 .1218E-08 .8382E-09 .5908E-10
.2875E+03 .3784E+00 .3754E-08 .1676E-08 .4927E-08 .3251E-08 .3754E-08 .1574E-08 .5328E-08 .3754E-08 .1676E-08 .1510E-09
.2880E+03 .2506E+00 .1030E-07 .5035E-08 .1395E-07 .8916E-08 .1030E-07 .4727E-08 .1502E-07 .1030E-07 .5035E-08 .4307E-09
.2885E+03 .3590E+00 .3177E-07 .1595E-07 .4347E-07 .2752E-07 .3177E-07 .1497E-07 .4675E-07 .3177E-07 .1595E-07 .1347E-08
.2890E+03 .4204E+00 .8117E-07 .4213E-07 .1124E-06 .7030E-07 .8117E-07 .3954E-07 .1207E-06 .8117E-07 .4213E-07 .3500E-08
.2895E+03 .4914E+00 .2249E-06 .1232E-06 .3179E-06 .1947E-06 .2249E-06 .1156E-06 .3404E-06 .2249E-06 .1232E-06 .9951E-08
.2900E+03 .6181E+00 .5701E-06 .3241E-06 .8178E-06 .4937E-06 .5701E-06 .3041E-06 .8742E-06 .5701E-06 .3241E-06 .2571E-07
.2905E+03 .6463E+00 .1078E-05 .6281E-06 .1562E-05 .9339E-06 .1078E-05 .5894E-06 .1668E-05 .1078E-05 .6281E-06 .4931E-07
.2910E+03 .6101E+00 .2069E-05 .1116E-05 .2907E-05 .1792E-05 .2069E-05 .1047E-05 .3116E-05 .2069E-05 .1116E-05 .9171E-07
.2915E+03 .6024E+00 .4997E-05 .2703E-05 .7031E-05 .4328E-05 .4997E-05 .2537E-05 .7534E-05 .4997E-05 .2703E-05 .2224E-06
.2920E+03 .5732E+00 .9882E-05 .5258E-05 .1382E-04 .8558E-05 .9882E-05 .4936E-05 .1482E-04 .9882E-05 .5258E-05 .4379E-06
.2925E+03 .4968E+00 .1302E-04 .6533E-05 .1780E-04 .1127E-04 .1302E-04 .6134E-05 .1915E-04 .1302E-04 .6533E-05 .5644E-06
.2930E+03 .5676E+00 .2521E-04 .1201E-04 .3384E-04 .2183E-04 .2521E-04 .1128E-04 .3649E-04 .2521E-04 .1201E-04 .1073E-05
.2935E+03 .5764E+00 .5249E-04 .2419E-04 .6965E-04 .4546E-04 .5249E-04 .2272E-04 .7521E-04 .5249E-04 .2419E-04 .2211E-05
.2940E+03 .5042E+00 .7521E-04 .3208E-04 .9721E-04 .6513E-04 .7521E-04 .3014E-04 .1053E-03 .7521E-04 .3208E-04 .3084E-05
.2945E+03 .5438E+00 .1175E-03 .7116E-04 .1729E-03 .1017E-03 .1175E-03 .6678E-04 .1842E-03 .1175E-03 .7116E-04 .5591E-05
.2950E+03 .5163E+00 .1769E-03 .7782E-04 .2310E-03 .1532E-03 .1769E-03 .7310E-04 .2500E-03 .1769E-03 .7782E-04 .7379E-05
.2955E+03 .5825E+00 .3525E-03 .1656E-03 .4709E-03 .3053E-03 .3525E-03 .1555E-03 .5081E-03 .3525E-03 .1656E-03 .1513E-04
.2960E+03 .6214E+00 .5589E-03 .2748E-03 .7588E-03 .4840E-03 .5589E-03 .2581E-03 .8170E-03 .5589E-03 .2748E-03 .2449E-04
.2965E+03 .4929E+00 .6448E-03 .3319E-03 .8903E-03 .5584E-03 .6448E-03 .3116E-03 .9564E-03 .6448E-03 .3319E-03 .2888E-04
.2970E+03 .4244E+00 .7460E-03 .3980E-03 .1044E-02 .6460E-03 .7460E-03 .3736E-03 .1120E-02 .7460E-03 .3980E-03 .3401E-04
.2975E+03 .5980E+00 .1588E-02 .8977E-03 .2273E-02 .1375E-02 .1588E-02 .8426E-03 .2431E-02 .1588E-02 .8977E-03 .7446E-04
.2980E+03 .5581E+00 .2072E-02 .1229E-02 .3023E-02 .1794E-02 .2072E-02 .1153E-02 .3225E-02 .2072E-02 .1229E-02 .9953E-04
.2985E+03 .3790E+00 .1807E-02 .1110E-02 .2675E-02 .1565E-02 .1807E-02 .1042E-02 .2849E-02 .1807E-02 .1110E-02 .8847E-04
.2990E+03 .5771E+00 .3471E-02 .2207E-02 .5213E-02 .3006E-02 .3471E-02 .2071E-02 .5542E-02 .3471E-02 .2207E-02 .1731E-03
.2995E+03 .5217E+00 .4520E-02 .3062E-02 .6977E-02 .3915E-02 .4520E-02 .2873E-02 .7393E-02 .4520E-02 .3062E-02 .2331E-03
.3000E+03 .4169E+00 .4475E-02 .3139E-02 .7015E-02 .3875E-02 .4475E-02 .2945E-02 .7420E-02 .4475E-02 .3139E-02 .2353E-03
.3005E+03 .4394E+00 .5689E-02 .4119E-02 .9046E-02 .4927E-02 .5689E-02 .3864E-02 .9554E-02 .5689E-02 .4119E-02 .3088E-03
.3010E+03 .4942E+00 .8397E-02 .6355E-02 .1363E-01 .7272E-02 .8397E-02 .5961E-02 .1436E-01 .8397E-02 .6355E-02 .4735E-03
.3015E+03 .5298E+00 .1125E-01 .8357E-02 .1810E-01 .9740E-02 .1125E-01 .7841E-02 .1909E-01 .1125E-01 .8357E-02 .6379E-03
.3020E+03 .3745E+00 .8875E-02 .6503E-02 .1419E-01 .7686E-02 .8875E-02 .6102E-02 .1498E-01 .8875E-02 .6503E-02 .5074E-03
.3025E+03 .5441E+00 .1559E-01 .1123E-01 .2473E-01 .1350E-01 .1559E-01 .1054E-01 .2613E-01 .1559E-01 .1123E-01 .8854E-03
.3030E+03 .6771E+00 .2445E-01 .1757E-01 .3875E-01 .2118E-01 .2445E-01 .1649E-01 .4094E-01 .2445E-01 .1757E-01 .1390E-02
.3035E+03 .6891E+00 .2845E-01 .2040E-01 .4503E-01 .2464E-01 .2845E-01 .1914E-01 .4759E-01 .2845E-01 .2040E-01 .1618E-02
.3040E+03 .5775E+00 .2552E-01 .1818E-01 .4028E-01 .2210E-01 .2552E-01 .1706E-01 .4258E-01 .2552E-01 .1818E-01 .1450E-02
.3045E+03 .6485E+00 .3340E-01 .2382E-01 .5274E-01 .2893E-01 .3340E-01 .2235E-01 .5575E-01 .3340E-01 .2382E-01 .1900E-02
.3050E+03 .6733E+00 .4228E-01 .3032E-01 .6693E-01 .3661E-01 .4228E-01 .2845E-01 .7073E-01 .4228E-01 .3032E-01 .2413E-02
.3055E+03 .6128E+00 .4346E-01 .3119E-01 .6882E-01 .3763E-01 .4346E-01 .2927E-01 .7272E-01 .4346E-01 .3119E-01 .2482E-02
.3060E+03 .5426E+00 .4051E-01 .2892E-01 .6400E-01 .3508E-01 .4051E-01 .2714E-01 .6765E-01 .4051E-01 .2892E-01 .2309E-02
.3065E+03 .5861E+00 .4722E-01 .3362E-01 .7451E-01 .4089E-01 .4722E-01 .3155E-01 .7877E-01 .4722E-01 .3362E-01 .2693E-02
.3070E+03 .6446E+00 .6030E-01 .4318E-01 .9540E-01 .5222E-01 .6030E-01 .4052E-01 .1008E+00 .6030E-01 .4318E-01 .3456E-02
.3075E+03 .6519E+00 .6982E-01 .5668E-01 .1171E+00 .6046E-01 .6982E-01 .5318E-01 .1230E+00 .6982E-01 .5668E-01 .4279E-02
.3080E+03 .6567E+00 .7249E-01 .5813E-01 .1209E+00 .6278E-01 .7249E-01 .5454E-01 .1270E+00 .7249E-01 .5813E-01 .4423E-02
.3085E+03 .6806E+00 .8027E-01 .6322E-01 .1327E+00 .6952E-01 .8027E-01 .5931E-01 .1396E+00 .8027E-01 .6322E-01 .4854E-02
.3090E+03 .5623E+00 .6990E-01 .5422E-01 .1148E+00 .6054E-01 .6990E-01 .5088E-01 .1208E+00 .6990E-01 .5422E-01 .4196E-02
.3095E+03 .5136E+00 .7333E-01 .5550E-01 .1190E+00 .6351E-01 .7333E-01 .5208E-01 .1254E+00 .7333E-01 .5550E-01 .4349E-02
.3100E+03 .4651E+00 .7090E-01 .5286E-01 .1143E+00 .6140E-01 .7090E-01 .4960E-01 .1205E+00 .7090E-01 .5286E-01 .4175E-02
.3105E+03 .7149E+00 .1130E+00 .8326E-01 .1811E+00 .9785E-01 .1130E+00 .7814E-01 .1911E+00 .1130E+00 .8326E-01 .6623E-02
.3110E+03 .8241E+00 .1373E+00 .9993E-01 .2188E+00 .1189E+00 .1373E+00 .9378E-01 .2311E+00 .1373E+00 .9993E-01 .8007E-02
.3115E+03 .7648E+00 .1310E+00 .9436E-01 .2078E+00 .1134E+00 .1310E+00 .8855E-01 .2195E+00 .1310E+00 .9436E-01 .7609E-02
.3120E+03 .6421E+00 .1215E+00 .8624E-01 .1914E+00 .1052E+00 .1215E+00 .8094E-01 .2024E+00 .1215E+00 .8624E-01 .7014E-02
.3125E+03 .6970E+00 .1408E+00 .9884E-01 .2208E+00 .1219E+00 .1408E+00 .9277E-01 .2336E+00 .1408E+00 .9884E-01 .8102E-02
.3130E+03 .7115E+00 .1492E+00 .1037E+00 .2330E+00 .1292E+00 .1492E+00 .9737E-01 .2466E+00 .1492E+00 .1037E+00 .8563E-02
.3135E+03 .7257E+00 .1493E+00 .1029E+00 .2322E+00 .1293E+00 .1493E+00 .9663E-01 .2459E+00 .1493E+00 .1029E+00 .8549E-02
.3140E+03 .7936E+00 .1755E+00 .1198E+00 .2718E+00 .1520E+00 .1755E+00 .1124E+00 .2880E+00 .1755E+00 .1198E+00 .1002E-01
.3145E+03 .5931E+00 .1435E+00 .9707E-01 .2214E+00 .1243E+00 .1435E+00 .9112E-01 .2347E+00 .1435E+00 .9707E-01 .8169E-02
.3150E+03 .7541E+00 .1866E+00 .1252E+00 .2868E+00 .1616E+00 .1866E+00 .1175E+00 .3042E+00 .1866E+00 .1252E+00 .1059E-01
.3155E+03 .6804E+00 .1633E+00 .1086E+00 .2499E+00 .1414E+00 .1633E+00 .1019E+00 .2652E+00 .1633E+00 .1086E+00 .9240E-02
.3160E+03 .5183E+00 .1335E+00 .8811E-01 .2037E+00 .1156E+00 .1335E+00 .8272E-01 .2162E+00 .1335E+00 .8811E-01 .7539E-02
.3165E+03 .6632E+00 .1813E+00 .1189E+00 .2759E+00 .1570E+00 .1813E+00 .1116E+00 .2929E+00 .1813E+00 .1189E+00 .1034E-01
.3170E+03 .8229E+00 .2261E+00 .1470E+00 .3428E+00 .1958E+00 .2261E+00 .1380E+00 .3641E+00 .2261E+00 .1470E+00 .1302E-01
.3175E+03 .8804E+00 .2400E+00 .1547E+00 .3626E+00 .2079E+00 .2400E+00 .1453E+00 .3853E+00 .2400E+00 .1547E+00 .1395E-01
.3180E+03 .6346E+00 .1803E+00 .1155E+00 .2717E+00 .1561E+00 .1803E+00 .1085E+00 .2888E+00 .1803E+00 .1155E+00 .1059E-01
.3185E+03 .6824E+00 .2079E+00 .1328E+00 .3128E+00 .1800E+00 .2079E+00 .1247E+00 .3326E+00 .2079E+00 .1328E+00 .1237E-01
.3190E+03 .7535E+00 .2381E+00 .1513E+00 .3575E+00 .2062E+00 .2381E+00 .1422E+00 .3803E+00 .2381E+00 .1513E+00 .1434E-01
.3195E+03 .6833E+00 .2071E+00 .1301E+00 .3095E+00 .1794E+00 .2071E+00 .1222E+00 .3293E+00 .2071E+00 .1301E+00 .1259E-01
.3200E+03 .8369E+00 .2532E+00 .1577E+00 .3770E+00 .2193E+00 .2532E+00 .1482E+00 .4014E+00 .2532E+00 .1577E+00 .1555E-01
.3205E+03 .9082E+00 .2937E+00 .1825E+00 .4369E+00 .2544E+00 .2937E+00 .1715E+00 .4653E+00 .2937E+00 .1825E+00 .1823E-01
.3210E+03 .7156E+00 .2447E+00 .1522E+00 .3641E+00 .2119E+00 .2447E+00 .1430E+00 .3877E+00 .2447E+00 .1522E+00 .1538E-01
.3215E+03 .6753E+00 .2337E+00 .1445E+00 .3469E+00 .2024E+00 .2337E+00 .1359E+00 .3695E+00 .2337E+00 .1445E+00 .1482E-01
.3220E+03 .8151E+00 .2691E+00 .1635E+00 .3965E+00 .2331E+00 .2691E+00 .1537E+00 .4228E+00 .2691E+00 .1635E+00 .1713E-01
.3225E+03 .7018E+00 .2337E+00 .1409E+00 .3433E+00 .2023E+00 .2337E+00 .1325E+00 .3662E+00 .2337E+00 .1409E+00 .1502E-01
.3230E+03 .6403E+00 .2221E+00 .1336E+00 .3259E+00 .1923E+00 .2221E+00 .1256E+00 .3477E+00 .2221E+00 .1336E+00 .1444E-01
.3235E+03 .6833E+00 .2521E+00 .1618E+00 .3801E+00 .2183E+00 .2521E+00 .1521E+00 .4042E+00 .2521E+00 .1618E+00 .1712E-01
.3240E+03 .7817E+00 .2923E+00 .1868E+00 .4400E+00 .2532E+00 .2923E+00 .1757E+00 .4680E+00 .2923E+00 .1868E+00 .2007E-01
.3245E+03 .8269E+00 .3048E+00 .1920E+00 .4560E+00 .2640E+00 .3048E+00 .1806E+00 .4855E+00 .3048E+00 .1920E+00 .2101E-01
.3250E+03 .7845E+00 .2800E+00 .1639E+00 .4064E+00 .2425E+00 .2800E+00 .1542E+00 .4342E+00 .2800E+00 .1639E+00 .1886E-01
.3255E+03 .9417E+00 .3469E+00 .2145E+00 .5149E+00 .3004E+00 .3469E+00 .2018E+00 .5487E+00 .3469E+00 .2145E+00 .2422E-01
.3260E+03 .1053E+01 .4042E+00 .2511E+00 .6012E+00 .3501E+00 .4042E+00 .2362E+00 .6405E+00 .4042E+00 .2511E+00 .2859E-01
.3265E+03 .9975E+00 .3938E+00 .2450E+00 .5861E+00 .3411E+00 .3938E+00 .2305E+00 .6244E+00 .3938E+00 .2450E+00 .2820E-01
.3270E+03 .1010E+01 .3980E+00 .2451E+00 .5897E+00 .3446E+00 .3980E+00 .2306E+00 .6286E+00 .3980E+00 .2451E+00 .2868E-01
.3275E+03 .9966E+00 .3908E+00 .2380E+00 .5764E+00 .3384E+00 .3908E+00 .2240E+00 .6148E+00 .3908E+00 .2380E+00 .2834E-01
.3280E+03 .9535E+00 .3633E+00 .2172E+00 .5318E+00 .3147E+00 .3633E+00 .2044E+00 .5678E+00 .3633E+00 .2172E+00 .2641E-01
.3285E+03 .9138E+00 .3642E+00 .2191E+00 .5345E+00 .3154E+00 .3642E+00 .2063E+00 .5704E+00 .3642E+00 .2191E+00 .2683E-01
.3290E+03 .1025E+01 .4211E+00 .2542E+00 .6189E+00 .3647E+00 .4211E+00 .2393E+00 .6604E+00 .4211E+00 .2542E+00 .3140E-01
.3295E+03 .1140E+01 .4739E+00 .2849E+00 .6954E+00 .4104E+00 .4739E+00 .2683E+00 .7422E+00 .4739E+00 .2849E+00 .3564E-01
.3300E+03 .1163E+01 .4835E+00 .2879E+00 .7066E+00 .4187E+00 .4835E+00 .2711E+00 .7546E+00 .4835E+00 .2879E+00 .3657E-01
.3305E+03 .9731E+00 .3990E+00 .2340E+00 .5795E+00 .3455E+00 .3990E+00 .2204E+00 .6193E+00 .3990E+00 .2340E+00 .3028E-01
.3310E+03 .1006E+01 .4113E+00 .2389E+00 .5951E+00 .3562E+00 .4113E+00 .2250E+00 .6364E+00 .4113E+00 .2389E+00 .3139E-01
.3315E+03 .9821E+00 .4100E+00 .2379E+00 .5930E+00 .3551E+00 .4100E+00 .2241E+00 .6341E+00 .4100E+00 .2379E+00 .3159E-01
.3320E+03 .1007E+01 .4308E+00 .2505E+00 .6235E+00 .3731E+00 .4308E+00 .2360E+00 .6668E+00 .4308E+00 .2505E+00 .3354E-01
.3325E+03 .9727E+00 .4215E+00 .2443E+00 .6094E+00 .3650E+00 .4215E+00 .2302E+00 .6518E+00 .4215E+00 .2443E+00 .3311E-01
.3330E+03 .9796E+00 .4245E+00 .2438E+00 .6115E+00 .3677E+00 .4245E+00 .2298E+00 .6543E+00 .4245E+00 .2438E+00 .3355E-01
.3335E+03 .9170E+00 .3937E+00 .2230E+00 .5640E+00 .3410E+00 .3937E+00 .2102E+00 .6039E+00 .3937E+00 .2230E+00 .3123E-01
.3340E+03 .9423E+00 .4055E+00 .2278E+00 .5790E+00 .3511E+00 .4055E+00 .2148E+00 .6202E+00 .4055E+00 .2278E+00 .3237E-01
.3345E+03 .1041E+01 .4572E+00 .2571E+00 .6530E+00 .3959E+00 .4572E+00 .2424E+00 .6995E+00 .4572E+00 .2571E+00 .3685E-01
.3350E+03 .9543E+00 .4245E+00 .2381E+00 .6057E+00 .3677E+00 .4245E+00 .2245E+00 .6490E+00 .4245E+00 .2381E+00 .3449E-01
.3355E+03 .1073E+01 .4813E+00 .2867E+00 .7035E+00 .4169E+00 .4813E+00 .2703E+00 .7516E+00 .4813E+00 .2867E+00 .4055E-01
.3360E+03 .7401E+00 .3336E+00 .1975E+00 .4864E+00 .2889E+00 .3336E+00 .1862E+00 .5198E+00 .3336E+00 .1975E+00 .2828E-01
.3365E+03 .9055E+00 .4070E+00 .2232E+00 .5757E+00 .3525E+00 .4070E+00 .2106E+00 .6176E+00 .4070E+00 .2232E+00 .3363E-01
.3370E+03 .7531E+00 .3380E+00 .1836E+00 .4763E+00 .2927E+00 .3380E+00 .1732E+00 .5112E+00 .3380E+00 .1836E+00 .2805E-01
.3375E+03 .9398E+00 .4227E+00 .2278E+00 .5939E+00 .3661E+00 .4227E+00 .2149E+00 .6377E+00 .4227E+00 .2278E+00 .3526E-01
.3380E+03 .8870E+00 .4053E+00 .2182E+00 .5692E+00 .3510E+00 .4053E+00 .2059E+00 .6112E+00 .4053E+00 .2182E+00 .3408E-01
.3385E+03 .9911E+00 .4565E+00 .2576E+00 .6530E+00 .3953E+00 .4565E+00 .2431E+00 .6996E+00 .4565E+00 .2576E+00 .3956E-01
.3390E+03 .9814E+00 .4547E+00 .2522E+00 .6460E+00 .3938E+00 .4547E+00 .2380E+00 .6927E+00 .4547E+00 .2522E+00 .3947E-01
.3395E+03 .9386E+00 .4366E+00 .2427E+00 .6208E+00 .3781E+00 .4366E+00 .2290E+00 .6657E+00 .4366E+00 .2427E+00 .3829E-01
.3400E+03 .1134E+01 .5270E+00 .2763E+00 .7327E+00 .4564E+00 .5270E+00 .2609E+00 .7880E+00 .5270E+00 .2763E+00 .4549E-01
.3405E+03 .1017E+01 .4750E+00 .2699E+00 .6813E+00 .4114E+00 .4750E+00 .2547E+00 .7298E+00 .4750E+00 .2699E+00 .4281E-01
.3410E+03 .9646E+00 .4549E+00 .2463E+00 .6402E+00 .3939E+00 .4549E+00 .2326E+00 .6874E+00 .4549E+00 .2463E+00 .4047E-01
.3415E+03 .8886E+00 .4216E+00 .2226E+00 .5878E+00 .3651E+00 .4216E+00 .2103E+00 .6319E+00 .4216E+00 .2226E+00 .3742E-01
.3420E+03 .1061E+01 .5055E+00 .2641E+00 .7018E+00 .4377E+00 .5055E+00 .2495E+00 .7550E+00 .5055E+00 .2641E+00 .4503E-01
.3425E+03 .9910E+00 .4746E+00 .2455E+00 .6565E+00 .4110E+00 .4746E+00 .2320E+00 .7066E+00 .4746E+00 .2455E+00 .4244E-01
.3430E+03 .1085E+01 .5210E+00 .2704E+00 .7216E+00 .4512E+00 .5210E+00 .2555E+00 .7766E+00 .5210E+00 .2704E+00 .4703E-01
.3435E+03 .1018E+01 .4901E+00 .2545E+00 .6789E+00 .4245E+00 .4901E+00 .2405E+00 .7306E+00 .4901E+00 .2545E+00 .4461E-01
.3440E+03 .7669E+00 .3687E+00 .1988E+00 .5181E+00 .3193E+00 .3687E+00 .1879E+00 .5566E+00 .3687E+00 .1988E+00 .3437E-01
.3445E+03 .7520E+00 .3645E+00 .1899E+00 .5055E+00 .3156E+00 .3645E+00 .1795E+00 .5439E+00 .3645E+00 .1899E+00 .3374E-01
.3450E+03 .9988E+00 .4877E+00 .2467E+00 .6691E+00 .4223E+00 .4877E+00 .2333E+00 .7210E+00 .4877E+00 .2467E+00 .4495E-01
.3455E+03 .1019E+01 .5001E+00 .2496E+00 .6827E+00 .4331E+00 .5001E+00 .2361E+00 .7361E+00 .5001E+00 .2496E+00 .4619E-01
.3460E+03 .8646E+00 .4264E+00 .2105E+00 .5797E+00 .3692E+00 .4264E+00 .1991E+00 .6255E+00 .4264E+00 .2105E+00 .3951E-01
.3465E+03 .9772E+00 .4840E+00 .2368E+00 .6559E+00 .4192E+00 .4840E+00 .2240E+00 .7080E+00 .4840E+00 .2368E+00 .4504E-01
.3470E+03 .1045E+01 .5190E+00 .2540E+00 .7035E+00 .4494E+00 .5190E+00 .2404E+00 .7594E+00 .5190E+00 .2540E+00 .4869E-01
.3475E+03 .8420E+00 .4198E+00 .2048E+00 .5683E+00 .3635E+00 .4198E+00 .1938E+00 .6136E+00 .4198E+00 .2048E+00 .3964E-01
.3480E+03 .9603E+00 .4810E+00 .2311E+00 .6477E+00 .4166E+00 .4810E+00 .2187E+00 .6998E+00 .4810E+00 .2311E+00 .4549E-01
.3485E+03 .9597E+00 .4825E+00 .2292E+00 .6471E+00 .4179E+00 .4825E+00 .2170E+00 .6995E+00 .4825E+00 .2292E+00 .4578E-01
.3490E+03 .8882E+00 .4485E+00 .2114E+00 .5998E+00 .3884E+00 .4485E+00 .2002E+00 .6487E+00 .4485E+00 .2114E+00 .4274E-01
.3495E+03 .8766E+00 .4444E+00 .2085E+00 .5934E+00 .3849E+00 .4444E+00 .1975E+00 .6419E+00 .4444E+00 .2085E+00 .4260E-01
.3500E+03 .1082E+01 .5506E+00 .2565E+00 .7333E+00 .4768E+00 .5506E+00 .2430E+00 .7936E+00 .5506E+00 .2565E+00 .5303E-01
.3505E+03 .1139E+01 .5816E+00 .2693E+00 .7729E+00 .5036E+00 .5816E+00 .2551E+00 .8367E+00 .5816E+00 .2693E+00 .5626E-01
.3510E+03 .1015E+01 .5196E+00 .2399E+00 .6899E+00 .4500E+00 .5196E+00 .2273E+00 .7470E+00 .5196E+00 .2399E+00 .5055E-01
.3515E+03 .9814E+00 .5037E+00 .2339E+00 .6701E+00 .4362E+00 .5037E+00 .2216E+00 .7253E+00 .5037E+00 .2339E+00 .4944E-01
.3520E+03 .1054E+01 .5433E+00 .2488E+00 .7194E+00 .4706E+00 .5433E+00 .2359E+00 .7792E+00 .5433E+00 .2488E+00 .5340E-01
.3525E+03 .8215E+00 .4253E+00 .1926E+00 .5610E+00 .3684E+00 .4253E+00 .1826E+00 .6080E+00 .4253E+00 .1926E+00 .4193E-01
.3530E+03 .1033E+01 .5368E+00 .2410E+00 .7059E+00 .4649E+00 .5368E+00 .2285E+00 .7654E+00 .5368E+00 .2410E+00 .5312E-01
.3535E+03 .1103E+01 .5749E+00 .2560E+00 .7539E+00 .4979E+00 .5749E+00 .2428E+00 .8177E+00 .5749E+00 .2560E+00 .5712E-01
.3540E+03 .1144E+01 .5978E+00 .2641E+00 .7818E+00 .5177E+00 .5978E+00 .2505E+00 .8483E+00 .5978E+00 .2641E+00 .5964E-01
.3545E+03 .1159E+01 .6075E+00 .2668E+00 .7929E+00 .5261E+00 .6075E+00 .2531E+00 .8606E+00 .6075E+00 .2668E+00 .6088E-01
.3550E+03 .1153E+01 .6065E+00 .2651E+00 .7903E+00 .5252E+00 .6065E+00 .2515E+00 .8580E+00 .6065E+00 .2651E+00 .6108E-01
.3555E+03 .1039E+01 .5489E+00 .2384E+00 .7138E+00 .4754E+00 .5489E+00 .2263E+00 .7752E+00 .5489E+00 .2384E+00 .5551E-01
.3560E+03 .1085E+01 .5755E+00 .2484E+00 .7467E+00 .4984E+00 .5755E+00 .2358E+00 .8112E+00 .5755E+00 .2484E+00 .5845E-01
.3565E+03 .9252E+00 .4923E+00 .2112E+00 .6375E+00 .4263E+00 .4923E+00 .2005E+00 .6927E+00 .4923E+00 .2112E+00 .5021E-01
.3570E+03 .7640E+00 .4075E+00 .1738E+00 .5267E+00 .3529E+00 .4075E+00 .1650E+00 .5725E+00 .4075E+00 .1738E+00 .4175E-01
.3575E+03 .9344E+00 .4999E+00 .2118E+00 .6447E+00 .4329E+00 .4999E+00 .2011E+00 .7010E+00 .4999E+00 .2118E+00 .5142E-01
.3580E+03 .7396E+00 .3969E+00 .1671E+00 .5108E+00 .3437E+00 .3969E+00 .1587E+00 .5556E+00 .3969E+00 .1671E+00 .4099E-01
.3585E+03 .6313E+00 .3398E+00 .1422E+00 .4365E+00 .2943E+00 .3398E+00 .1351E+00 .4749E+00 .3398E+00 .1422E+00 .3524E-01
.3590E+03 .8821E+00 .4762E+00 .1981E+00 .6105E+00 .4124E+00 .4762E+00 .1883E+00 .6644E+00 .4762E+00 .1981E+00 .4960E-01
.3595E+03 .1123E+01 .6076E+00 .2518E+00 .7780E+00 .5262E+00 .6076E+00 .2393E+00 .8469E+00 .6076E+00 .2518E+00 .6360E-01
.3600E+03 .1189E+01 .6452E+00 .2657E+00 .8244E+00 .5588E+00 .6452E+00 .2525E+00 .8978E+00 .6452E+00 .2657E+00 .6780E-01
.3605E+03 .9490E+00 .5166E+00 .2113E+00 .6587E+00 .4474E+00 .5166E+00 .2009E+00 .7175E+00 .5166E+00 .2113E+00 .5451E-01
.3610E+03 .8633E+00 .4715E+00 .1916E+00 .5999E+00 .4083E+00 .4715E+00 .1822E+00 .6537E+00 .4715E+00 .1916E+00 .4996E-01
