Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Upward_reflctd_radiation
.2950E+03 .5163E+00 .2974E-04 .1850E-04 .3953E-04 .2103E-04 .2974E-04 .1600E-04 .4573E-04 .2974E-04 .1850E-04 .1374E-05
.2955E+03 .5825E+00 .6728E-04 .4249E-04 .9007E-04 .4757E-04 .6728E-04 .3674E-04 .1040E-03 .6728E-04 .4249E-04 .3140E-05
.2960E+03 .6214E+00 .1165E-03 .7452E-04 .1569E-03 .8241E-04 .1165E-03 .6442E-04 .1810E-03 .1165E-03 .7452E-04 .5487E-05
.2965E+03 .4929E+00 .1462E-03 .9502E-04 .1984E-03 .1034E-03 .1462E-03 .8213E-04 .2283E-03 .1462E-03 .9502E-04 .6958E-05
.2970E+03 .4244E+00 .1807E-03 .1191E-03 .2469E-03 .1277E-03 .1807E-03 .1030E-03 .2836E-03 .1807E-03 .1191E-03 .8684E-05
.2975E+03 .5980E+00 .4218E-03 .2870E-03 .5852E-03 .2982E-03 .4218E-03 .2480E-03 .6697E-03 .4218E-03 .2870E-03 .2065E-04
.2980E+03 .5581E+00 .5931E-03 .4157E-03 .8351E-03 .4194E-03 .5931E-03 .3592E-03 .9523E-03 .5931E-03 .4157E-03 .2957E-04
.2985E+03 .3790E+00 .5470E-03 .3927E-03 .7795E-03 .3868E-03 .5470E-03 .3393E-03 .8863E-03 .5470E-03 .3927E-03 .2769E-04
.2990E+03 .5771E+00 .1107E-02 .8151E-03 .1598E-02 .7825E-03 .1107E-02 .7042E-03 .1811E-02 .1107E-02 .8151E-03 .5693E-04
.2995E+03 .5217E+00 .1563E-02 .1218E-02 .2324E-02 .1106E-02 .1563E-02 .1052E-02 .2615E-02 .1563E-02 .1218E-02 .8311E-04
.3000E+03 .4169E+00 .1624E-02 .1309E-02 .2457E-02 .1148E-02 .1624E-02 .1130E-02 .2754E-02 .1624E-02 .1309E-02 .8818E-04
.3005E+03 .4394E+00 .2153E-02 .1793E-02 .3315E-02 .1522E-02 .2153E-02 .1548E-02 .3701E-02 .2153E-02 .1793E-02 .1210E-03
.3010E+03 .4942E+00 .3376E-02 .2953E-02 .5340E-02 .2387E-02 .3376E-02 .2550E-02 .5926E-02 .3376E-02 .2953E-02 .1981E-03
.3015E+03 .5298E+00 .4752E-02 .4025E-02 .7385E-02 .3360E-02 .4752E-02 .3477E-02 .8229E-02 .4752E-02 .4025E-02 .2780E-03
.3020E+03 .3745E+00 .3843E-02 .3187E-02 .5905E-02 .2718E-02 .3843E-02 .2754E-02 .6597E-02 .3843E-02 .3187E-02 .2255E-03
.3025E+03 .5441E+00 .7044E-02 .5674E-02 .1065E-01 .4981E-02 .7044E-02 .4904E-02 .1195E-01 .7044E-02 .5674E-02 .4075E-03
.3030E+03 .6771E+00 .1163E-01 .9294E-02 .1752E-01 .8226E-02 .1163E-01 .8032E-02 .1967E-01 .1163E-01 .9294E-02 .6713E-03
.3035E+03 .6891E+00 .1395E-01 .1110E-01 .2096E-01 .9862E-02 .1395E-01 .9596E-02 .2354E-01 .1395E-01 .1110E-01 .8048E-03
.3040E+03 .5775E+00 .1270E-01 .1004E-01 .1902E-01 .8980E-02 .1270E-01 .8680E-02 .2138E-01 .1270E-01 .1004E-01 .7316E-03
.3045E+03 .6485E+00 .1720E-01 .1361E-01 .2578E-01 .1217E-01 .1720E-01 .1176E-01 .2897E-01 .1720E-01 .1361E-01 .9919E-03
.3050E+03 .6733E+00 .2276E-01 .1814E-01 .3423E-01 .1609E-01 .2276E-01 .1568E-01 .3844E-01 .2276E-01 .1814E-01 .1318E-02
.3055E+03 .6128E+00 .2404E-01 .1920E-01 .3620E-01 .1700E-01 .2404E-01 .1660E-01 .4064E-01 .2404E-01 .1920E-01 .1395E-02
.3060E+03 .5426E+00 .2267E-01 .1802E-01 .3405E-01 .1603E-01 .2267E-01 .1557E-01 .3824E-01 .2267E-01 .1802E-01 .1313E-02
.3065E+03 .5861E+00 .2688E-01 .2133E-01 .4033E-01 .1900E-01 .2688E-01 .1844E-01 .4531E-01 .2688E-01 .2133E-01 .1558E-02
.3070E+03 .6446E+00 .3548E-01 .2845E-01 .5354E-01 .2509E-01 .3548E-01 .2459E-01 .6007E-01 .3548E-01 .2845E-01 .2073E-02
.3075E+03 .6519E+00 .4235E-01 .3883E-01 .6877E-01 .2994E-01 .4235E-01 .3354E-01 .7589E-01 .4235E-01 .3883E-01 .2675E-02
.3080E+03 .6567E+00 .4427E-01 .3999E-01 .7130E-01 .3130E-01 .4427E-01 .3455E-01 .7882E-01 .4427E-01 .3999E-01 .2778E-02
.3085E+03 .6806E+00 .4975E-01 .4397E-01 .7915E-01 .3518E-01 .4975E-01 .3799E-01 .8774E-01 .4975E-01 .4397E-01 .3084E-02
.3090E+03 .5623E+00 .4384E-01 .3804E-01 .6904E-01 .3100E-01 .4384E-01 .3287E-01 .7671E-01 .4384E-01 .3804E-01 .2691E-02
.3095E+03 .5136E+00 .4743E-01 .3993E-01 .7347E-01 .3354E-01 .4743E-01 .3451E-01 .8195E-01 .4743E-01 .3993E-01 .2864E-02
.3100E+03 .4651E+00 .4653E-01 .3851E-01 .7141E-01 .3290E-01 .4653E-01 .3329E-01 .7982E-01 .4653E-01 .3851E-01 .2784E-02
.3105E+03 .7149E+00 .7477E-01 .6107E-01 .1139E+00 .5287E-01 .7477E-01 .5279E-01 .1276E+00 .7477E-01 .6107E-01 .4447E-02
.3110E+03 .8241E+00 .9193E-01 .7405E-01 .1391E+00 .6500E-01 .9193E-01 .6402E-01 .1559E+00 .9193E-01 .7405E-01 .5433E-02
.3115E+03 .7648E+00 .8822E-01 .7028E-01 .1327E+00 .6238E-01 .8822E-01 .6076E-01 .1490E+00 .8822E-01 .7028E-01 .5189E-02
.3120E+03 .6421E+00 .8366E-01 .6564E-01 .1248E+00 .5916E-01 .8366E-01 .5675E-01 .1404E+00 .8366E-01 .6564E-01 .4886E-02
.3125E+03 .6970E+00 .9842E-01 .7635E-01 .1459E+00 .6960E-01 .9842E-01 .6602E-01 .1644E+00 .9842E-01 .7635E-01 .5725E-02
.3130E+03 .7115E+00 .1052E+00 .8080E-01 .1552E+00 .7438E-01 .1052E+00 .6988E-01 .1751E+00 .1052E+00 .8080E-01 .6098E-02
.3135E+03 .7257E+00 .1048E+00 .7972E-01 .1538E+00 .7407E-01 .1048E+00 .6895E-01 .1737E+00 .1048E+00 .7972E-01 .6055E-02
.3140E+03 .7936E+00 .1252E+00 .9439E-01 .1829E+00 .8853E-01 .1252E+00 .8164E-01 .2068E+00 .1252E+00 .9439E-01 .7214E-02
.3145E+03 .5931E+00 .1045E+00 .7828E-01 .1522E+00 .7387E-01 .1045E+00 .6771E-01 .1722E+00 .1045E+00 .7828E-01 .6008E-02
.3150E+03 .7541E+00 .1365E+00 .1015E+00 .1980E+00 .9654E-01 .1365E+00 .8777E-01 .2243E+00 .1365E+00 .1015E+00 .7828E-02
.3155E+03 .6804E+00 .1186E+00 .8712E-01 .1710E+00 .8385E-01 .1186E+00 .7537E-01 .1940E+00 .1186E+00 .8712E-01 .6767E-02
.3160E+03 .5183E+00 .9853E-01 .7204E-01 .1417E+00 .6967E-01 .9853E-01 .6233E-01 .1609E+00 .9853E-01 .7204E-01 .5616E-02
.3165E+03 .6632E+00 .1356E+00 .9881E-01 .1947E+00 .9586E-01 .1356E+00 .8551E-01 .2211E+00 .1356E+00 .9881E-01 .7819E-02
.3170E+03 .8229E+00 .1693E+00 .1223E+00 .2420E+00 .1197E+00 .1693E+00 .1058E+00 .2751E+00 .1693E+00 .1223E+00 .9848E-02
.3175E+03 .8804E+00 .1794E+00 .1282E+00 .2551E+00 .1268E+00 .1794E+00 .1110E+00 .2904E+00 .1794E+00 .1282E+00 .1052E-01
.3180E+03 .6346E+00 .1360E+00 .9683E-01 .1930E+00 .9618E-01 .1360E+00 .8385E-01 .2199E+00 .1360E+00 .9683E-01 .8062E-02
.3185E+03 .6824E+00 .1593E+00 .1137E+00 .2263E+00 .1126E+00 .1593E+00 .9844E-01 .2577E+00 .1593E+00 .1137E+00 .9593E-02
.3190E+03 .7535E+00 .1839E+00 .1310E+00 .2611E+00 .1301E+00 .1839E+00 .1135E+00 .2974E+00 .1839E+00 .1310E+00 .1123E-01
.3195E+03 .6833E+00 .1585E+00 .1108E+00 .2229E+00 .1121E+00 .1585E+00 .9605E-01 .2546E+00 .1585E+00 .1108E+00 .9723E-02
.3200E+03 .8369E+00 .1937E+00 .1341E+00 .2711E+00 .1370E+00 .1937E+00 .1163E+00 .3100E+00 .1937E+00 .1341E+00 .1199E-01
.3205E+03 .9082E+00 .2281E+00 .1586E+00 .3198E+00 .1613E+00 .2281E+00 .1375E+00 .3656E+00 .2281E+00 .1586E+00 .1432E-01
.3210E+03 .7156E+00 .1924E+00 .1344E+00 .2705E+00 .1360E+00 .1924E+00 .1166E+00 .3090E+00 .1924E+00 .1344E+00 .1226E-01
.3215E+03 .6753E+00 .1842E+00 .1279E+00 .2581E+00 .1303E+00 .1842E+00 .1109E+00 .2951E+00 .1842E+00 .1279E+00 .1184E-01
.3220E+03 .8151E+00 .2099E+00 .1424E+00 .2909E+00 .1485E+00 .2099E+00 .1236E+00 .3335E+00 .2099E+00 .1424E+00 .1349E-01
.3225E+03 .7018E+00 .1826E+00 .1229E+00 .2521E+00 .1291E+00 .1826E+00 .1067E+00 .2893E+00 .1826E+00 .1229E+00 .1184E-01
.3230E+03 .6403E+00 .1752E+00 .1181E+00 .2419E+00 .1239E+00 .1752E+00 .1025E+00 .2777E+00 .1752E+00 .1181E+00 .1152E-01
.3235E+03 .6833E+00 .2016E+00 .1425E+00 .2851E+00 .1425E+00 .2016E+00 .1237E+00 .3253E+00 .2016E+00 .1425E+00 .1376E-01
.3240E+03 .7817E+00 .2345E+00 .1649E+00 .3307E+00 .1658E+00 .2345E+00 .1432E+00 .3777E+00 .2345E+00 .1649E+00 .1617E-01
.3245E+03 .8269E+00 .2438E+00 .1689E+00 .3413E+00 .1724E+00 .2438E+00 .1467E+00 .3905E+00 .2438E+00 .1689E+00 .1686E-01
.3250E+03 .7845E+00 .2223E+00 .1453E+00 .3025E+00 .1572E+00 .2223E+00 .1263E+00 .3486E+00 .2223E+00 .1453E+00 .1509E-01
.3255E+03 .9417E+00 .2774E+00 .1884E+00 .3846E+00 .1961E+00 .2774E+00 .1637E+00 .4411E+00 .2774E+00 .1884E+00 .1940E-01
.3260E+03 .1053E+01 .3262E+00 .2224E+00 .4531E+00 .2306E+00 .3262E+00 .1933E+00 .5195E+00 .3262E+00 .2224E+00 .2311E-01
.3265E+03 .9975E+00 .3198E+00 .2184E+00 .4445E+00 .2261E+00 .3198E+00 .1898E+00 .5096E+00 .3198E+00 .2184E+00 .2293E-01
.3270E+03 .1010E+01 .3230E+00 .2181E+00 .4465E+00 .2284E+00 .3230E+00 .1897E+00 .5127E+00 .3230E+00 .2181E+00 .2330E-01
.3275E+03 .9966E+00 .3168E+00 .2113E+00 .4354E+00 .2240E+00 .3168E+00 .1838E+00 .5006E+00 .3168E+00 .2113E+00 .2297E-01
.3280E+03 .9535E+00 .2927E+00 .1915E+00 .3985E+00 .2070E+00 .2927E+00 .1666E+00 .4593E+00 .2927E+00 .1915E+00 .2125E-01
.3285E+03 .9138E+00 .2963E+00 .1950E+00 .4045E+00 .2095E+00 .2963E+00 .1697E+00 .4660E+00 .2963E+00 .1950E+00 .2180E-01
.3290E+03 .1025E+01 .3450E+00 .2281E+00 .4720E+00 .2440E+00 .3450E+00 .1985E+00 .5435E+00 .3450E+00 .2281E+00 .2571E-01
.3295E+03 .1140E+01 .3893E+00 .2564E+00 .5317E+00 .2753E+00 .3893E+00 .2232E+00 .6125E+00 .3893E+00 .2564E+00 .2925E-01
.3300E+03 .1163E+01 .3971E+00 .2587E+00 .5395E+00 .2808E+00 .3971E+00 .2253E+00 .6224E+00 .3971E+00 .2587E+00 .2998E-01
.3305E+03 .9731E+00 .3267E+00 .2091E+00 .4401E+00 .2310E+00 .3267E+00 .1822E+00 .5089E+00 .3267E+00 .2091E+00 .2470E-01
.3310E+03 .1006E+01 .3366E+00 .2132E+00 .4512E+00 .2380E+00 .3366E+00 .1858E+00 .5224E+00 .3366E+00 .2132E+00 .2557E-01
.3315E+03 .9821E+00 .3371E+00 .2133E+00 .4516E+00 .2383E+00 .3371E+00 .1859E+00 .5230E+00 .3371E+00 .2133E+00 .2585E-01
.3320E+03 .1007E+01 .3561E+00 .2261E+00 .4779E+00 .2518E+00 .3561E+00 .1971E+00 .5533E+00 .3561E+00 .2261E+00 .2762E-01
.3325E+03 .9727E+00 .3495E+00 .2213E+00 .4684E+00 .2471E+00 .3495E+00 .1930E+00 .5425E+00 .3495E+00 .2213E+00 .2735E-01
.3330E+03 .9796E+00 .3520E+00 .2205E+00 .4694E+00 .2489E+00 .3520E+00 .1924E+00 .5444E+00 .3520E+00 .2205E+00 .2768E-01
.3335E+03 .9170E+00 .3257E+00 .2009E+00 .4312E+00 .2303E+00 .3257E+00 .1753E+00 .5011E+00 .3257E+00 .2009E+00 .2567E-01
.3340E+03 .9423E+00 .3356E+00 .2051E+00 .4424E+00 .2373E+00 .3356E+00 .1791E+00 .5147E+00 .3356E+00 .2051E+00 .2660E-01
.3345E+03 .1041E+01 .3802E+00 .2328E+00 .5016E+00 .2688E+00 .3802E+00 .2033E+00 .5834E+00 .3802E+00 .2328E+00 .3044E-01
.3350E+03 .9543E+00 .3540E+00 .2164E+00 .4667E+00 .2503E+00 .3540E+00 .1890E+00 .5430E+00 .3540E+00 .2164E+00 .2858E-01
.3355E+03 .1073E+01 .4022E+00 .2580E+00 .5424E+00 .2844E+00 .4022E+00 .2253E+00 .6275E+00 .4022E+00 .2580E+00 .3355E-01
.3360E+03 .7401E+00 .2790E+00 .1778E+00 .3751E+00 .1973E+00 .2790E+00 .1553E+00 .4343E+00 .2790E+00 .1778E+00 .2341E-01
.3365E+03 .9055E+00 .3402E+00 .2028E+00 .4434E+00 .2406E+00 .3402E+00 .1773E+00 .5175E+00 .3402E+00 .2028E+00 .2788E-01
.3370E+03 .7531E+00 .2825E+00 .1665E+00 .3662E+00 .1997E+00 .2825E+00 .1456E+00 .4281E+00 .2825E+00 .1665E+00 .2322E-01
.3375E+03 .9398E+00 .3534E+00 .2065E+00 .4564E+00 .2499E+00 .3534E+00 .1806E+00 .5340E+00 .3534E+00 .2065E+00 .2917E-01
.3380E+03 .8870E+00 .3400E+00 .1988E+00 .4392E+00 .2404E+00 .3400E+00 .1739E+00 .5139E+00 .3400E+00 .1988E+00 .2831E-01
.3385E+03 .9911E+00 .3837E+00 .2327E+00 .5040E+00 .2713E+00 .3837E+00 .2036E+00 .5872E+00 .3837E+00 .2327E+00 .3282E-01
.3390E+03 .9814E+00 .3827E+00 .2281E+00 .4987E+00 .2706E+00 .3827E+00 .1996E+00 .5823E+00 .3827E+00 .2281E+00 .3277E-01
.3395E+03 .9386E+00 .3678E+00 .2194E+00 .4795E+00 .2601E+00 .3678E+00 .1920E+00 .5598E+00 .3678E+00 .2194E+00 .3180E-01
.3400E+03 .1134E+01 .4439E+00 .2522E+00 .5660E+00 .3139E+00 .4439E+00 .2209E+00 .6648E+00 .4439E+00 .2522E+00 .3785E-01
.3405E+03 .1017E+01 .4005E+00 .2435E+00 .5267E+00 .2832E+00 .4005E+00 .2132E+00 .6137E+00 .4005E+00 .2435E+00 .3557E-01
.3410E+03 .9646E+00 .3843E+00 .2231E+00 .4948E+00 .2718E+00 .3843E+00 .1955E+00 .5798E+00 .3843E+00 .2231E+00 .3366E-01
.3415E+03 .8886E+00 .3567E+00 .2021E+00 .4543E+00 .2522E+00 .3567E+00 .1772E+00 .5339E+00 .3567E+00 .2021E+00 .3115E-01
.3420E+03 .1061E+01 .4281E+00 .2399E+00 .5426E+00 .3027E+00 .4281E+00 .2104E+00 .6385E+00 .4281E+00 .2399E+00 .3750E-01
.3425E+03 .9910E+00 .4024E+00 .2232E+00 .5077E+00 .2845E+00 .4024E+00 .1958E+00 .5982E+00 .4024E+00 .2232E+00 .3537E-01
.3430E+03 .1085E+01 .4420E+00 .2457E+00 .5583E+00 .3126E+00 .4420E+00 .2156E+00 .6576E+00 .4420E+00 .2457E+00 .3920E-01
.3435E+03 .1018E+01 .4161E+00 .2311E+00 .5253E+00 .2942E+00 .4161E+00 .2029E+00 .6189E+00 .4161E+00 .2311E+00 .3718E-01
.3440E+03 .7669E+00 .3129E+00 .1799E+00 .4012E+00 .2212E+00 .3129E+00 .1579E+00 .4707E+00 .3129E+00 .1799E+00 .2864E-01
.3445E+03 .7520E+00 .3098E+00 .1723E+00 .3914E+00 .2191E+00 .3098E+00 .1513E+00 .4611E+00 .3098E+00 .1723E+00 .2814E-01
.3450E+03 .9988E+00 .4153E+00 .2245E+00 .5181E+00 .2936E+00 .4153E+00 .1973E+00 .6126E+00 .4153E+00 .2245E+00 .3753E-01
.3455E+03 .1019E+01 .4263E+00 .2274E+00 .5288E+00 .3015E+00 .4263E+00 .1999E+00 .6262E+00 .4263E+00 .2274E+00 .3859E-01
.3460E+03 .8646E+00 .3639E+00 .1919E+00 .4492E+00 .2573E+00 .3639E+00 .1688E+00 .5327E+00 .3639E+00 .1919E+00 .3302E-01
.3465E+03 .9772E+00 .4135E+00 .2160E+00 .5084E+00 .2924E+00 .4135E+00 .1901E+00 .6035E+00 .4135E+00 .2160E+00 .3767E-01
.3470E+03 .1045E+01 .4436E+00 .2317E+00 .5454E+00 .3137E+00 .4436E+00 .2039E+00 .6475E+00 .4436E+00 .2317E+00 .4073E-01
.3475E+03 .8420E+00 .3591E+00 .1868E+00 .4407E+00 .2539E+00 .3591E+00 .1644E+00 .5236E+00 .3591E+00 .1868E+00 .3317E-01
.3480E+03 .9603E+00 .4120E+00 .2111E+00 .5024E+00 .2913E+00 .4120E+00 .1859E+00 .5979E+00 .4120E+00 .2111E+00 .3809E-01
.3485E+03 .9597E+00 .4136E+00 .2096E+00 .5020E+00 .2924E+00 .4136E+00 .1846E+00 .5982E+00 .4136E+00 .2096E+00 .3835E-01
.3490E+03 .8882E+00 .3848E+00 .1934E+00 .4655E+00 .2721E+00 .3848E+00 .1705E+00 .5553E+00 .3848E+00 .1934E+00 .3583E-01
.3495E+03 .8766E+00 .3817E+00 .1908E+00 .4607E+00 .2699E+00 .3817E+00 .1682E+00 .5499E+00 .3817E+00 .1908E+00 .3572E-01
.3500E+03 .1082E+01 .4732E+00 .2348E+00 .5694E+00 .3346E+00 .4732E+00 .2071E+00 .6804E+00 .4732E+00 .2348E+00 .4449E-01
.3505E+03 .1139E+01 .5002E+00 .2466E+00 .6003E+00 .3537E+00 .5002E+00 .2176E+00 .7178E+00 .5002E+00 .2466E+00 .4721E-01
.3510E+03 .1015E+01 .4472E+00 .2197E+00 .5359E+00 .3163E+00 .4472E+00 .1939E+00 .6411E+00 .4472E+00 .2197E+00 .4243E-01
.3515E+03 .9814E+00 .4337E+00 .2139E+00 .5206E+00 .3067E+00 .4337E+00 .1888E+00 .6226E+00 .4337E+00 .2139E+00 .4150E-01
.3520E+03 .1054E+01 .4684E+00 .2279E+00 .5591E+00 .3312E+00 .4684E+00 .2013E+00 .6697E+00 .4684E+00 .2279E+00 .4486E-01
.3525E+03 .8215E+00 .3670E+00 .1766E+00 .4361E+00 .2595E+00 .3670E+00 .1560E+00 .5230E+00 .3670E+00 .1766E+00 .3524E-01
.3530E+03 .1033E+01 .4636E+00 .2211E+00 .5489E+00 .3278E+00 .4636E+00 .1955E+00 .6591E+00 .4636E+00 .2211E+00 .4467E-01
.3535E+03 .1103E+01 .4968E+00 .2350E+00 .5863E+00 .3513E+00 .4968E+00 .2078E+00 .7046E+00 .4968E+00 .2350E+00 .4804E-01
.3540E+03 .1144E+01 .5168E+00 .2425E+00 .6080E+00 .3654E+00 .5168E+00 .2146E+00 .7314E+00 .5168E+00 .2425E+00 .5017E-01
.3545E+03 .1159E+01 .5256E+00 .2451E+00 .6168E+00 .3717E+00 .5256E+00 .2169E+00 .7426E+00 .5256E+00 .2451E+00 .5124E-01
.3550E+03 .1153E+01 .5251E+00 .2435E+00 .6149E+00 .3713E+00 .5251E+00 .2156E+00 .7408E+00 .5251E+00 .2435E+00 .5142E-01
.3555E+03 .1039E+01 .4758E+00 .2192E+00 .5556E+00 .3364E+00 .4758E+00 .1941E+00 .6699E+00 .4758E+00 .2192E+00 .4676E-01
.3560E+03 .1085E+01 .4992E+00 .2284E+00 .5814E+00 .3530E+00 .4992E+00 .2024E+00 .7016E+00 .4992E+00 .2284E+00 .4926E-01
.3565E+03 .9252E+00 .4273E+00 .1942E+00 .4964E+00 .3022E+00 .4273E+00 .1722E+00 .5995E+00 .4273E+00 .1942E+00 .4233E-01
.3570E+03 .7640E+00 .3540E+00 .1599E+00 .4102E+00 .2503E+00 .3540E+00 .1418E+00 .4958E+00 .3540E+00 .1599E+00 .3520E-01
.3575E+03 .9344E+00 .4345E+00 .1949E+00 .5022E+00 .3072E+00 .4345E+00 .1729E+00 .6074E+00 .4345E+00 .1949E+00 .4337E-01
.3580E+03 .7396E+00 .3452E+00 .1539E+00 .3980E+00 .2441E+00 .3452E+00 .1365E+00 .4818E+00 .3452E+00 .1539E+00 .3459E-01
.3585E+03 .6313E+00 .2958E+00 .1310E+00 .3401E+00 .2091E+00 .2958E+00 .1163E+00 .4120E+00 .2958E+00 .1310E+00 .2975E-01
.3590E+03 .8821E+00 .4147E+00 .1825E+00 .4758E+00 .2932E+00 .4147E+00 .1621E+00 .5768E+00 .4147E+00 .1825E+00 .4188E-01
.3595E+03 .1123E+01 .5294E+00 .2320E+00 .6064E+00 .3744E+00 .5294E+00 .2061E+00 .7356E+00 .5294E+00 .2320E+00 .5371E-01
.3600E+03 .1189E+01 .5626E+00 .2449E+00 .6427E+00 .3978E+00 .5626E+00 .2177E+00 .7803E+00 .5626E+00 .2449E+00 .5728E-01
.3605E+03 .9490E+00 .4508E+00 .1948E+00 .5136E+00 .3187E+00 .4508E+00 .1733E+00 .6240E+00 .4508E+00 .1948E+00 .4607E-01
.3610E+03 .8633E+00 .4117E+00 .1768E+00 .4679E+00 .2911E+00 .4117E+00 .1573E+00 .5690E+00 .4117E+00 .1768E+00 .4224E-01
