734,0.07,0.03,1.17
736,0.06,0.03,1.08
738,0.06,0.03,1.08
740,0.07,0.03,1.17
742,0.06,0.03,0.93
744,0.07,0.03,1.17
746,0.07,0.03,1.00
748,0.07,0.03,1.00
750,0.07,0.03,1.17
752,0.07,0.03,1.00
754,0.07,0.03,1.00
756,0.07,0.03,1.17
758,0.07,0.03,1.00
760,0.07,0.03,1.00
762,0.07,0.03,1.17
764,0.07,0.03,1.00
766,0.07,0.03,1.00
768,0.07,0.03,1.00
770,0.07,0.03,1.00
772,0.07,0.03,1.25
774,0.07,0.03,1.25
776,0.07,0.03,1.25
778,0.07,0.03,1.00
780,0.07,0.03,1.07
782,0.07,0.03,1.07
784,0.07,0.03,1.00
786,0.07,0.03,1.00
789,0.07,0.03,1.25
791,0.07,0.03,1.00
793,0.07,0.03,1.00
795,0.07,0.03,1.07
797,0.07,0.03,1.00
799,0.07,0.03,1.25
801,0.07,0.03,1.25
803,0.07,0.03,1.00
805,0.07,0.03,1.00
807,0.07,0.04,0.94
809,0.07,0.03,1.07
811,0.07,0.03,1.07
813,0.07,0.03,1.07
815,0.07,0.03,1.07
817,0.07,0.03,1.25
819,0.07,0.03,1.00
821,0.07,0.03,1.07
823,0.07,0.03,1.25
825,0.07,0.03,1.07
827,0.07,0.03,1.07
829,0.07,0.03,1.07
831,0.11,0.04,1.22
833,0.09,0.04,1.00
835,0.08,0.03,1.14
837,0.08,0.03,1.14
839,0.08,0.03,1.14
841,0.08,0.03,1.14
843,0.07,0.03,1.07
845,0.07,0.03,1.07
847,0.08,0.03,1.14
849,0.08,0.03,1.14
851,0.08,0.03,1.14
853,0.08,0.03,1.14
856,0.07,0.04,0.94
858,0.08,0.03,1.14
860,0.07,0.03,1.07
862,0.07,0.03,1.07
864,0.07,0.03,1.07
866,0.08,0.03,1.14
868,0.08,0.03,1.14
870,0.08,0.03,1.14
872,0.08,0.04,1.00
874,0.07,0.04,0.94
876,0.08,0.03,1.14
878,0.08,0.03,1.14
880,0.08,0.03,1.14
882,0.08,0.04,1.00
884,0.08,0.03,1.14
886,0.08,0.03,1.14
888,0.08,0.04,1.00
890,0.08,0.03,1.14
892,0.08,0.04,1.00
894,0.08,0.03,1.14
896,0.08,0.03,1.14
898,0.08,0.03,1.21
900,0.08,0.04,1.00
902,0.08,0.04,1.00
904,0.08,0.04,1.00
906,0.08,0.04,1.00
908,0.08,0.03,1.14
910,0.08,0.04,1.00
912,0.08,0.04,1.00
914,0.08,0.04,1.00
916,0.08,0.04,1.00
918,0.08,0.04,1.00
921,0.08,0.03,1.14
923,0.08,0.03,1.14
925,0.08,0.04,1.06
927,0.08,0.04,1.00
929,0.08,0.04,1.00
931,0.08,0.03,1.14
933,0.08,0.04,1.00
935,0.08,0.03,1.21
937,0.08,0.03,1.21
939,0.08,0.03,1.14
941,0.08,0.04,1.06
943,0.08,0.04,1.00
945,0.08,0.04,1.00
947,0.08,0.04,1.06
949,0.08,0.04,1.00
951,0.08,0.04,1.06
953,0.08,0.03,1.21
955,0.08,0.03,1.21
957,0.08,0.04,1.00
959,0.08,0.04,1.06
961,0.08,0.04,1.00
963,0.08,0.04,1.06
965,0.08,0.04,1.06
967,0.08,0.03,1.21
969,0.08,0.04,1.06
971,0.08,0.04,1.06
973,0.08,0.04,0.94
975,0.08,0.04,1.06
977,0.08,0.04,1.06
979,0.08,0.04,1.06
981,0.08,0.04,1.06
983,0.08,0.04,1.06
985,0.08,0.04,1.06
988,0.09,0.04,1.12
990,0.08,0.04,1.06
992,0.08,0.04,1.06
994,0.08,0.04,1.06
996,0.08,0.04,1.06
998,0.08,0.04,0.94
1000,0.09,0.04,1.12
1002,0.08,0.04,1.06
1004,0.09,0.04,1.00
1006,0.09,0.04,1.12
1008,0.09,0.04,1.00
1010,0.09,0.04,1.12
1012,0.09,0.04,1.12
1014,0.08,0.04,1.06
1016,0.09,0.04,1.00
1018,0.09,0.04,1.00
1020,0.09,0.04,1.12
1022,0.08,0.04,0.94
1024,0.09,0.04,1.12
1026,0.09,0.04,1.19
1028,0.09,0.04,1.00
1030,0.09,0.04,1.00
1032,0.09,0.04,1.12
1034,0.09,0.04,1.00
1036,0.09,0.04,1.00
1038,0.09,0.04,1.19
1040,0.09,0.04,1.06
1042,0.09,0.04,1.06
1044,0.09,0.04,1.19
1046,0.09,0.04,1.19
1048,0.09,0.04,1.00
1050,0.09,0.04,1.06
1053,0.09,0.04,1.19
1055,0.09,0.04,1.06
1057,0.09,0.04,1.06
1059,0.09,0.04,1.19
1061,0.09,0.04,1.06
1063,0.09,0.04,1.19
1065,0.09,0.04,1.06
1067,0.09,0.04,1.06
1069,0.10,0.04,1.11
1071,0.09,0.04,1.06
1073,0.09,0.05,0.95
1075,0.09,0.04,1.06
1077,0.09,0.04,1.06
1079,0.10,0.05,1.00
1081,0.09,0.05,0.95
1083,0.10,0.04,1.11
1085,0.10,0.05,1.00
1087,0.10,0.04,1.11
1089,0.10,0.05,1.00
1091,0.10,0.05,0.91
1093,0.10,0.04,1.17
1095,0.09,0.05,0.95
1097,0.10,0.04,1.11
1099,0.10,0.04,1.11
1101,0.10,0.04,1.11
1103,0.10,0.04,1.17
1105,0.10,0.04,1.11
1107,0.10,0.04,1.11
