Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Upward_reflctd_radiation
.2865E+03 .3583E+00 .1605E-13 .2514E-11 .2523E-11 .9206E-14 .1605E-13 .1997E-11 .2013E-11 .1605E-13 .2514E-11 .8724E-13
.2870E+03 .3780E+00 .6242E-13 .6506E-11 .6542E-11 .3580E-13 .6242E-13 .5168E-11 .5230E-11 .6242E-13 .6506E-11 .2268E-12
.2875E+03 .3784E+00 .3393E-12 .1561E-10 .1581E-10 .1946E-12 .3393E-12 .1240E-10 .1274E-10 .3393E-12 .1561E-10 .5497E-12
.2880E+03 .2506E+00 .1908E-11 .4788E-10 .4898E-10 .1094E-11 .1908E-11 .3804E-10 .3995E-10 .1908E-11 .4788E-10 .1709E-11
.2885E+03 .3590E+00 .8672E-11 .1559E-09 .1608E-09 .4974E-11 .8672E-11 .1238E-09 .1325E-09 .8672E-11 .1559E-09 .5629E-11
.2890E+03 .4204E+00 .3286E-10 .4211E-09 .4400E-09 .1885E-10 .3286E-10 .3347E-09 .3675E-09 .3286E-10 .4211E-09 .1545E-10
.2895E+03 .4914E+00 .1407E-09 .1248E-08 .1328E-08 .8072E-10 .1407E-09 .9917E-09 .1132E-08 .1407E-09 .1248E-08 .4680E-10
.2900E+03 .6181E+00 .5083E-09 .3331E-08 .3622E-08 .2916E-09 .5083E-09 .2648E-08 .3157E-08 .5083E-09 .3331E-08 .1281E-09
.2905E+03 .6463E+00 .1297E-08 .6617E-08 .7361E-08 .7441E-09 .1297E-08 .5262E-08 .6559E-08 .1297E-08 .6617E-08 .2611E-09
.2910E+03 .6101E+00 .3561E-08 .1276E-07 .1481E-07 .2042E-08 .3561E-08 .1016E-07 .1372E-07 .3561E-08 .1276E-07 .5273E-09
.2915E+03 .6024E+00 .1351E-07 .3931E-07 .4706E-07 .7752E-08 .1351E-07 .3129E-07 .4480E-07 .1351E-07 .3931E-07 .1682E-08
.2920E+03 .5732E+00 .3867E-07 .9577E-07 .1179E-06 .2218E-07 .3867E-07 .7626E-07 .1149E-06 .3867E-07 .9577E-07 .4230E-08
.2925E+03 .4968E+00 .6291E-07 .1417E-06 .1778E-06 .3609E-07 .6291E-07 .1129E-06 .1758E-06 .6291E-07 .1417E-06 .6399E-08
.2930E+03 .5676E+00 .1591E-06 .3229E-06 .4141E-06 .9124E-07 .1591E-06 .2573E-06 .4163E-06 .1591E-06 .3229E-06 .1495E-07
.2935E+03 .5764E+00 .4761E-06 .8631E-06 .1136E-05 .2731E-06 .4761E-06 .6879E-06 .1164E-05 .4761E-06 .8631E-06 .4116E-07
.2940E+03 .5042E+00 .8752E-06 .1483E-05 .1985E-05 .5020E-06 .8752E-06 .1182E-05 .2057E-05 .8752E-06 .1483E-05 .7212E-07
.2945E+03 .5438E+00 .1648E-05 .2143E-05 .3089E-05 .9453E-06 .1648E-05 .1711E-05 .3359E-05 .1648E-05 .2143E-05 .1127E-06
.2950E+03 .5163E+00 .3134E-05 .3508E-05 .5305E-05 .1797E-05 .3134E-05 .2802E-05 .5935E-05 .3134E-05 .3508E-05 .1943E-06
.2955E+03 .5825E+00 .8322E-05 .8517E-05 .1329E-04 .4773E-05 .8322E-05 .6806E-05 .1513E-04 .8322E-05 .8517E-05 .4885E-06
.2960E+03 .6214E+00 .1612E-04 .1559E-04 .2484E-04 .9244E-05 .1612E-04 .1247E-04 .2858E-04 .1612E-04 .1559E-04 .9158E-06
.2965E+03 .4929E+00 .2247E-04 .2079E-04 .3368E-04 .1289E-04 .2247E-04 .1663E-04 .3910E-04 .2247E-04 .2079E-04 .1246E-05
.2970E+03 .4244E+00 .3018E-04 .2710E-04 .4441E-04 .1731E-04 .3018E-04 .2168E-04 .5185E-04 .3018E-04 .2710E-04 .1647E-05
.2975E+03 .5980E+00 .7913E-04 .6943E-04 .1148E-03 .4539E-04 .7913E-04 .5555E-04 .1347E-03 .7913E-04 .6943E-04 .4271E-05
.2980E+03 .5581E+00 .1223E-03 .1066E-03 .1768E-03 .7014E-04 .1223E-03 .8530E-04 .2076E-03 .1223E-03 .1066E-03 .6593E-05
.2985E+03 .3790E+00 .1210E-03 .1058E-03 .1752E-03 .6941E-04 .1210E-03 .8466E-04 .2057E-03 .1210E-03 .1058E-03 .6553E-05
.2990E+03 .5771E+00 .2614E-03 .2313E-03 .3813E-03 .1499E-03 .2614E-03 .1851E-03 .4465E-03 .2614E-03 .2313E-03 .1430E-04
.2995E+03 .5217E+00 .4093E-03 .3820E-03 .6168E-03 .2348E-03 .4093E-03 .3056E-03 .7149E-03 .4093E-03 .3820E-03 .2318E-04
.3000E+03 .4169E+00 .4515E-03 .4413E-03 .7002E-03 .2590E-03 .4515E-03 .3529E-03 .8044E-03 .4515E-03 .4413E-03 .2638E-04
.3005E+03 .4394E+00 .6311E-03 .6511E-03 .1013E-02 .3620E-03 .6311E-03 .5207E-03 .1152E-02 .6311E-03 .6511E-03 .3875E-04
.3010E+03 .4942E+00 .1068E-02 .1213E-02 .1826E-02 .6128E-03 .1068E-02 .9699E-03 .2038E-02 .1068E-02 .1213E-02 .7089E-04
.3015E+03 .5298E+00 .1601E-02 .1707E-02 .2625E-02 .9185E-03 .1601E-02 .1365E-02 .2967E-02 .1601E-02 .1707E-02 .1035E-03
.3020E+03 .3745E+00 .1336E-02 .1373E-02 .2140E-02 .7662E-03 .1336E-02 .1099E-02 .2435E-02 .1336E-02 .1373E-02 .8568E-04
.3025E+03 .5441E+00 .2583E-02 .2514E-02 .3995E-02 .1482E-02 .2583E-02 .2013E-02 .4596E-02 .2583E-02 .2514E-02 .1604E-03
.3030E+03 .6771E+00 .4553E-02 .4346E-02 .6958E-02 .2612E-02 .4553E-02 .3480E-02 .8033E-02 .4553E-02 .4346E-02 .2799E-03
.3035E+03 .6891E+00 .5669E-02 .5379E-02 .8631E-02 .3251E-02 .5669E-02 .4308E-02 .9976E-02 .5669E-02 .5379E-02 .3479E-03
.3040E+03 .5775E+00 .5261E-02 .4953E-02 .7971E-02 .3018E-02 .5261E-02 .3967E-02 .9228E-02 .5261E-02 .4953E-02 .3220E-03
.3045E+03 .6485E+00 .7443E-02 .7007E-02 .1128E-01 .4269E-02 .7443E-02 .5612E-02 .1305E-01 .7443E-02 .7007E-02 .4557E-03
.3050E+03 .6733E+00 .1041E-01 .9895E-02 .1587E-01 .5972E-02 .1041E-01 .7924E-02 .1834E-01 .1041E-01 .9895E-02 .6415E-03
.3055E+03 .6128E+00 .1138E-01 .1086E-01 .1739E-01 .6527E-02 .1138E-01 .8699E-02 .2008E-01 .1138E-01 .1086E-01 .7036E-03
.3060E+03 .5426E+00 .1089E-01 .1035E-01 .1659E-01 .6245E-02 .1089E-01 .8286E-02 .1917E-01 .1089E-01 .1035E-01 .6717E-03
.3065E+03 .5861E+00 .1319E-01 .1254E-01 .2010E-01 .7564E-02 .1319E-01 .1004E-01 .2323E-01 .1319E-01 .1254E-01 .8153E-03
.3070E+03 .6446E+00 .1816E-01 .1755E-01 .2796E-01 .1042E-01 .1816E-01 .1405E-01 .3221E-01 .1816E-01 .1755E-01 .1136E-02
.3075E+03 .6519E+00 .2252E-01 .2465E-01 .3756E-01 .1291E-01 .2252E-01 .1972E-01 .4224E-01 .2252E-01 .2465E-01 .1528E-02
.3080E+03 .6567E+00 .2374E-01 .2552E-01 .3914E-01 .1362E-01 .2374E-01 .2043E-01 .4417E-01 .2374E-01 .2552E-01 .1596E-02
.3085E+03 .6806E+00 .2718E-01 .2843E-01 .4402E-01 .1559E-01 .2718E-01 .2276E-01 .4994E-01 .2718E-01 .2843E-01 .1796E-02
.3090E+03 .5623E+00 .2431E-01 .2485E-01 .3880E-01 .1394E-01 .2431E-01 .1990E-01 .4421E-01 .2431E-01 .2485E-01 .1584E-02
.3095E+03 .5136E+00 .2735E-01 .2689E-01 .4258E-01 .1569E-01 .2735E-01 .2154E-01 .4889E-01 .2735E-01 .2689E-01 .1740E-02
.3100E+03 .4651E+00 .2733E-01 .2632E-01 .4200E-01 .1568E-01 .2733E-01 .2108E-01 .4841E-01 .2733E-01 .2632E-01 .1718E-02
.3105E+03 .7149E+00 .4436E-01 .4207E-01 .6752E-01 .2545E-01 .4436E-01 .3370E-01 .7807E-01 .4436E-01 .4207E-01 .2766E-02
.3110E+03 .8241E+00 .5536E-01 .5164E-01 .8339E-01 .3175E-01 .5536E-01 .4137E-01 .9673E-01 .5536E-01 .5164E-01 .3421E-02
.3115E+03 .7648E+00 .5354E-01 .4930E-01 .8001E-01 .3071E-01 .5354E-01 .3950E-01 .9304E-01 .5354E-01 .4930E-01 .3287E-02
.3120E+03 .6421E+00 .5222E-01 .4723E-01 .7718E-01 .2995E-01 .5222E-01 .3784E-01 .9006E-01 .5222E-01 .4723E-01 .3175E-02
.3125E+03 .6970E+00 .6258E-01 .5590E-01 .9179E-01 .3590E-01 .6258E-01 .4480E-01 .1074E+00 .6258E-01 .5590E-01 .3784E-02
.3130E+03 .7115E+00 .6760E-01 .5973E-01 .9851E-01 .3877E-01 .6760E-01 .4788E-01 .1155E+00 .6760E-01 .5973E-01 .4070E-02
.3135E+03 .7257E+00 .6695E-01 .5853E-01 .9693E-01 .3840E-01 .6695E-01 .4692E-01 .1139E+00 .6695E-01 .5853E-01 .4013E-02
.3140E+03 .7936E+00 .8167E-01 .7071E-01 .1176E+00 .4684E-01 .8167E-01 .5669E-01 .1384E+00 .8167E-01 .7071E-01 .4877E-02
.3145E+03 .5931E+00 .6990E-01 .6026E-01 .1003E+00 .4009E-01 .6990E-01 .4831E-01 .1182E+00 .6990E-01 .6026E-01 .4169E-02
.3150E+03 .7541E+00 .9193E-01 .7856E-01 .1313E+00 .5273E-01 .9193E-01 .6299E-01 .1549E+00 .9193E-01 .7856E-01 .5461E-02
.3155E+03 .6804E+00 .7915E-01 .6667E-01 .1121E+00 .4540E-01 .7915E-01 .5346E-01 .1326E+00 .7915E-01 .6667E-01 .4669E-02
.3160E+03 .5183E+00 .6709E-01 .5635E-01 .9483E-01 .3848E-01 .6709E-01 .4519E-01 .1123E+00 .6709E-01 .5635E-01 .3956E-02
.3165E+03 .6632E+00 .9387E-01 .7878E-01 .1326E+00 .5384E-01 .9387E-01 .6320E-01 .1571E+00 .9387E-01 .7878E-01 .5608E-02
.3170E+03 .8229E+00 .1174E+00 .9753E-01 .1649E+00 .6733E-01 .1174E+00 .7827E-01 .1957E+00 .1174E+00 .9753E-01 .7066E-02
.3175E+03 .8804E+00 .1241E+00 .1018E+00 .1730E+00 .7120E-01 .1241E+00 .8176E-01 .2059E+00 .1241E+00 .1018E+00 .7516E-02
.3180E+03 .6346E+00 .9522E-01 .7792E-01 .1325E+00 .5462E-01 .9522E-01 .6257E-01 .1578E+00 .9522E-01 .7792E-01 .5832E-02
.3185E+03 .6824E+00 .1137E+00 .9374E-01 .1590E+00 .6523E-01 .1137E+00 .7530E-01 .1890E+00 .1137E+00 .9374E-01 .7099E-02
.3190E+03 .7535E+00 .1327E+00 .1094E+00 .1856E+00 .7611E-01 .1327E+00 .8794E-01 .2206E+00 .1327E+00 .1094E+00 .8407E-02
.3195E+03 .6833E+00 .1130E+00 .9089E-01 .1557E+00 .6482E-01 .1130E+00 .7307E-01 .1861E+00 .1130E+00 .9089E-01 .7158E-02
.3200E+03 .8369E+00 .1380E+00 .1097E+00 .1889E+00 .7918E-01 .1380E+00 .8825E-01 .2263E+00 .1380E+00 .1097E+00 .8809E-02
.3205E+03 .9082E+00 .1656E+00 .1330E+00 .2280E+00 .9500E-01 .1656E+00 .1070E+00 .2726E+00 .1656E+00 .1330E+00 .1076E-01
.3210E+03 .7156E+00 .1419E+00 .1154E+00 .1968E+00 .8140E-01 .1419E+00 .9282E-01 .2347E+00 .1419E+00 .1154E+00 .9398E-02
.3215E+03 .6753E+00 .1363E+00 .1101E+00 .1883E+00 .7820E-01 .1363E+00 .8859E-01 .2249E+00 .1363E+00 .1101E+00 .9100E-02
.3220E+03 .8151E+00 .1533E+00 .1198E+00 .2078E+00 .8795E-01 .1533E+00 .9649E-01 .2498E+00 .1533E+00 .1198E+00 .1016E-01
.3225E+03 .7018E+00 .1337E+00 .1036E+00 .1803E+00 .7669E-01 .1337E+00 .8347E-01 .2172E+00 .1337E+00 .1036E+00 .8937E-02
.3230E+03 .6403E+00 .1297E+00 .1011E+00 .1755E+00 .7441E-01 .1297E+00 .8146E-01 .2112E+00 .1297E+00 .1011E+00 .8813E-02
.3235E+03 .6833E+00 .1519E+00 .1221E+00 .2093E+00 .8712E-01 .1519E+00 .9841E-01 .2503E+00 .1519E+00 .1221E+00 .1064E-01
.3240E+03 .7817E+00 .1774E+00 .1417E+00 .2435E+00 .1017E+00 .1774E+00 .1142E+00 .2916E+00 .1774E+00 .1417E+00 .1254E-01
.3245E+03 .8269E+00 .1837E+00 .1445E+00 .2498E+00 .1053E+00 .1837E+00 .1165E+00 .3002E+00 .1837E+00 .1445E+00 .1301E-01
.3250E+03 .7845E+00 .1660E+00 .1251E+00 .2203E+00 .9520E-01 .1660E+00 .1010E+00 .2669E+00 .1660E+00 .1251E+00 .1160E-01
.3255E+03 .9417E+00 .2089E+00 .1610E+00 .2808E+00 .1198E+00 .2089E+00 .1299E+00 .3388E+00 .2089E+00 .1610E+00 .1495E-01
.3260E+03 .1053E+01 .2486E+00 .1919E+00 .3344E+00 .1426E+00 .2486E+00 .1549E+00 .4035E+00 .2486E+00 .1919E+00 .1799E-01
.3265E+03 .9975E+00 .2457E+00 .1898E+00 .3307E+00 .1409E+00 .2457E+00 .1533E+00 .3989E+00 .2457E+00 .1898E+00 .1800E-01
.3270E+03 .1010E+01 .2480E+00 .1892E+00 .3315E+00 .1423E+00 .2480E+00 .1528E+00 .4009E+00 .2480E+00 .1892E+00 .1825E-01
.3275E+03 .9966E+00 .2429E+00 .1828E+00 .3221E+00 .1393E+00 .2429E+00 .1478E+00 .3907E+00 .2429E+00 .1828E+00 .1794E-01
.3280E+03 .9535E+00 .2226E+00 .1642E+00 .2919E+00 .1277E+00 .2226E+00 .1328E+00 .3554E+00 .2226E+00 .1642E+00 .1644E-01
.3285E+03 .9138E+00 .2282E+00 .1692E+00 .3001E+00 .1309E+00 .2282E+00 .1368E+00 .3651E+00 .2282E+00 .1692E+00 .1708E-01
.3290E+03 .1025E+01 .2681E+00 .1997E+00 .3535E+00 .1538E+00 .2681E+00 .1616E+00 .4296E+00 .2681E+00 .1997E+00 .2033E-01
.3295E+03 .1140E+01 .3035E+00 .2253E+00 .3994E+00 .1741E+00 .3035E+00 .1823E+00 .4858E+00 .3035E+00 .2253E+00 .2320E-01
.3300E+03 .1163E+01 .3096E+00 .2270E+00 .4045E+00 .1776E+00 .3096E+00 .1838E+00 .4933E+00 .3096E+00 .2270E+00 .2375E-01
.3305E+03 .9731E+00 .2537E+00 .1823E+00 .3278E+00 .1455E+00 .2537E+00 .1477E+00 .4013E+00 .2537E+00 .1823E+00 .1944E-01
.3310E+03 .1006E+01 .2612E+00 .1855E+00 .3353E+00 .1498E+00 .2612E+00 .1503E+00 .4115E+00 .2612E+00 .1855E+00 .2009E-01
.3315E+03 .9821E+00 .2631E+00 .1866E+00 .3375E+00 .1509E+00 .2631E+00 .1513E+00 .4143E+00 .2631E+00 .1866E+00 .2042E-01
.3320E+03 .1007E+01 .2799E+00 .1994E+00 .3600E+00 .1605E+00 .2799E+00 .1617E+00 .4416E+00 .2799E+00 .1994E+00 .2199E-01
.3325E+03 .9727E+00 .2756E+00 .1960E+00 .3541E+00 .1581E+00 .2756E+00 .1590E+00 .4346E+00 .2756E+00 .1960E+00 .2185E-01
.3330E+03 .9796E+00 .2776E+00 .1950E+00 .3543E+00 .1592E+00 .2776E+00 .1583E+00 .4359E+00 .2776E+00 .1950E+00 .2209E-01
.3335E+03 .9170E+00 .2562E+00 .1767E+00 .3237E+00 .1470E+00 .2562E+00 .1435E+00 .3997E+00 .2562E+00 .1767E+00 .2039E-01
.3340E+03 .9423E+00 .2642E+00 .1804E+00 .3319E+00 .1515E+00 .2642E+00 .1465E+00 .4107E+00 .2642E+00 .1804E+00 .2111E-01
.3345E+03 .1041E+01 .3010E+00 .2061E+00 .3787E+00 .1727E+00 .3010E+00 .1675E+00 .4685E+00 .3010E+00 .2061E+00 .2432E-01
.3350E+03 .9543E+00 .2813E+00 .1924E+00 .3538E+00 .1614E+00 .2813E+00 .1564E+00 .4377E+00 .2813E+00 .1924E+00 .2293E-01
.3355E+03 .1073E+01 .3204E+00 .2274E+00 .4111E+00 .1838E+00 .3204E+00 .1848E+00 .5051E+00 .3204E+00 .2274E+00 .2688E-01
.3360E+03 .7401E+00 .2226E+00 .1567E+00 .2844E+00 .1276E+00 .2226E+00 .1274E+00 .3500E+00 .2226E+00 .1567E+00 .1876E-01
.3365E+03 .9055E+00 .2711E+00 .1803E+00 .3358E+00 .1555E+00 .2711E+00 .1467E+00 .4178E+00 .2711E+00 .1803E+00 .2235E-01
.3370E+03 .7531E+00 .2250E+00 .1476E+00 .2767E+00 .1291E+00 .2250E+00 .1202E+00 .3452E+00 .2250E+00 .1476E+00 .1858E-01
.3375E+03 .9398E+00 .2817E+00 .1830E+00 .3446E+00 .1616E+00 .2817E+00 .1491E+00 .4308E+00 .2817E+00 .1830E+00 .2333E-01
.3380E+03 .8870E+00 .2723E+00 .1772E+00 .3334E+00 .1562E+00 .2723E+00 .1444E+00 .4166E+00 .2723E+00 .1772E+00 .2276E-01
.3385E+03 .9911E+00 .3079E+00 .2059E+00 .3825E+00 .1766E+00 .3079E+00 .1678E+00 .4756E+00 .3079E+00 .2059E+00 .2636E-01
.3390E+03 .9814E+00 .3076E+00 .2021E+00 .3785E+00 .1764E+00 .3076E+00 .1648E+00 .4724E+00 .3076E+00 .2021E+00 .2634E-01
.3395E+03 .9386E+00 .2960E+00 .1943E+00 .3641E+00 .1698E+00 .2960E+00 .1585E+00 .4545E+00 .2960E+00 .1943E+00 .2557E-01
.3400E+03 .1134E+01 .3571E+00 .2253E+00 .4301E+00 .2048E+00 .3571E+00 .1839E+00 .5411E+00 .3571E+00 .2253E+00 .3050E-01
.3405E+03 .1017E+01 .3227E+00 .2151E+00 .4002E+00 .1851E+00 .3227E+00 .1755E+00 .4983E+00 .3227E+00 .2151E+00 .2861E-01
.3410E+03 .9646E+00 .3105E+00 .1980E+00 .3761E+00 .1781E+00 .3105E+00 .1617E+00 .4722E+00 .3105E+00 .1980E+00 .2711E-01
.3415E+03 .8886E+00 .2887E+00 .1798E+00 .3454E+00 .1656E+00 .2887E+00 .1470E+00 .4357E+00 .2887E+00 .1798E+00 .2511E-01
.3420E+03 .1061E+01 .3469E+00 .2137E+00 .4126E+00 .1989E+00 .3469E+00 .1748E+00 .5216E+00 .3469E+00 .2137E+00 .3025E-01
.3425E+03 .9910E+00 .3265E+00 .1990E+00 .3863E+00 .1873E+00 .3265E+00 .1628E+00 .4893E+00 .3265E+00 .1990E+00 .2855E-01
.3430E+03 .1085E+01 .3590E+00 .2189E+00 .4248E+00 .2059E+00 .3590E+00 .1791E+00 .5381E+00 .3590E+00 .2189E+00 .3165E-01
.3435E+03 .1018E+01 .3382E+00 .2058E+00 .3998E+00 .1940E+00 .3382E+00 .1685E+00 .5067E+00 .3382E+00 .2058E+00 .3002E-01
.3440E+03 .7669E+00 .2541E+00 .1596E+00 .3053E+00 .1458E+00 .2541E+00 .1306E+00 .3847E+00 .2541E+00 .1596E+00 .2311E-01
.3445E+03 .7520E+00 .2522E+00 .1533E+00 .2980E+00 .1447E+00 .2522E+00 .1256E+00 .3778E+00 .2522E+00 .1533E+00 .2274E-01
.3450E+03 .9988E+00 .3388E+00 .2003E+00 .3947E+00 .1943E+00 .3388E+00 .1643E+00 .5031E+00 .3388E+00 .2003E+00 .3035E-01
.3455E+03 .1019E+01 .3483E+00 .2032E+00 .4030E+00 .1998E+00 .3483E+00 .1667E+00 .5151E+00 .3483E+00 .2032E+00 .3124E-01
.3460E+03 .8646E+00 .2977E+00 .1717E+00 .3424E+00 .1708E+00 .2977E+00 .1409E+00 .4386E+00 .2977E+00 .1717E+00 .2675E-01
.3465E+03 .9772E+00 .3387E+00 .1934E+00 .3877E+00 .1943E+00 .3387E+00 .1589E+00 .4976E+00 .3387E+00 .1934E+00 .3053E-01
.3470E+03 .1045E+01 .3637E+00 .2073E+00 .4160E+00 .2086E+00 .3637E+00 .1704E+00 .5341E+00 .3637E+00 .2073E+00 .3302E-01
.3475E+03 .8420E+00 .2947E+00 .1672E+00 .3362E+00 .1691E+00 .2947E+00 .1374E+00 .4322E+00 .2947E+00 .1672E+00 .2690E-01
.3480E+03 .9603E+00 .3386E+00 .1892E+00 .3834E+00 .1942E+00 .3386E+00 .1556E+00 .4942E+00 .3386E+00 .1892E+00 .3091E-01
.3485E+03 .9597E+00 .3402E+00 .1880E+00 .3832E+00 .1951E+00 .3402E+00 .1548E+00 .4950E+00 .3402E+00 .1880E+00 .3114E-01
.3490E+03 .8882E+00 .3169E+00 .1736E+00 .3554E+00 .1818E+00 .3169E+00 .1430E+00 .4599E+00 .3169E+00 .1736E+00 .2911E-01
.3495E+03 .8766E+00 .3147E+00 .1713E+00 .3519E+00 .1805E+00 .3147E+00 .1412E+00 .4559E+00 .3147E+00 .1713E+00 .2904E-01
.3500E+03 .1082E+01 .3907E+00 .2110E+00 .4351E+00 .2241E+00 .3907E+00 .1739E+00 .5646E+00 .3907E+00 .2110E+00 .3618E-01
.3505E+03 .1139E+01 .4133E+00 .2216E+00 .4587E+00 .2371E+00 .4133E+00 .1828E+00 .5962E+00 .4133E+00 .2216E+00 .3841E-01
.3510E+03 .1015E+01 .3699E+00 .1974E+00 .4096E+00 .2121E+00 .3699E+00 .1629E+00 .5328E+00 .3699E+00 .1974E+00 .3453E-01
.3515E+03 .9814E+00 .3589E+00 .1920E+00 .3979E+00 .2059E+00 .3589E+00 .1585E+00 .5174E+00 .3589E+00 .1920E+00 .3377E-01
.3520E+03 .1054E+01 .3881E+00 .2049E+00 .4275E+00 .2226E+00 .3881E+00 .1692E+00 .5573E+00 .3881E+00 .2049E+00 .3653E-01
.3525E+03 .8215E+00 .3044E+00 .1589E+00 .3335E+00 .1746E+00 .3044E+00 .1313E+00 .4358E+00 .3044E+00 .1589E+00 .2871E-01
.3530E+03 .1033E+01 .3850E+00 .1991E+00 .4200E+00 .2208E+00 .3850E+00 .1647E+00 .5497E+00 .3850E+00 .1991E+00 .3642E-01
.3535E+03 .1103E+01 .4129E+00 .2118E+00 .4486E+00 .2368E+00 .4129E+00 .1752E+00 .5882E+00 .4129E+00 .2118E+00 .3919E-01
.3540E+03 .1144E+01 .4299E+00 .2187E+00 .4653E+00 .2466E+00 .4299E+00 .1811E+00 .6110E+00 .4299E+00 .2187E+00 .4094E-01
.3545E+03 .1159E+01 .4376E+00 .2211E+00 .4721E+00 .2510E+00 .4376E+00 .1831E+00 .6207E+00 .4376E+00 .2211E+00 .4182E-01
.3550E+03 .1153E+01 .4376E+00 .2198E+00 .4708E+00 .2510E+00 .4376E+00 .1821E+00 .6198E+00 .4376E+00 .2198E+00 .4198E-01
.3555E+03 .1039E+01 .3970E+00 .1979E+00 .4255E+00 .2277E+00 .3970E+00 .1641E+00 .5610E+00 .3970E+00 .1979E+00 .3821E-01
.3560E+03 .1085E+01 .4170E+00 .2063E+00 .4455E+00 .2392E+00 .4170E+00 .1712E+00 .5882E+00 .4170E+00 .2063E+00 .4027E-01
.3565E+03 .9252E+00 .3572E+00 .1755E+00 .3804E+00 .2049E+00 .3572E+00 .1457E+00 .5030E+00 .3572E+00 .1755E+00 .3462E-01
.3570E+03 .7640E+00 .2961E+00 .1445E+00 .3144E+00 .1699E+00 .2961E+00 .1201E+00 .4162E+00 .2961E+00 .1445E+00 .2880E-01
.3575E+03 .9344E+00 .3638E+00 .1763E+00 .3849E+00 .2087E+00 .3638E+00 .1465E+00 .5103E+00 .3638E+00 .1763E+00 .3549E-01
.3580E+03 .7396E+00 .2893E+00 .1392E+00 .3051E+00 .1659E+00 .2893E+00 .1157E+00 .4050E+00 .2893E+00 .1392E+00 .2832E-01
.3585E+03 .6313E+00 .2481E+00 .1185E+00 .2608E+00 .1423E+00 .2481E+00 .9862E-01 .3467E+00 .2481E+00 .1185E+00 .2436E-01
.3590E+03 .8821E+00 .3481E+00 .1653E+00 .3649E+00 .1997E+00 .3481E+00 .1376E+00 .4857E+00 .3481E+00 .1653E+00 .3431E-01
.3595E+03 .1123E+01 .4447E+00 .2101E+00 .4651E+00 .2551E+00 .4447E+00 .1749E+00 .6197E+00 .4447E+00 .2101E+00 .4401E-01
.3600E+03 .1189E+01 .4730E+00 .2218E+00 .4931E+00 .2713E+00 .4730E+00 .1848E+00 .6579E+00 .4730E+00 .2218E+00 .4695E-01
.3605E+03 .9490E+00 .3793E+00 .1766E+00 .3941E+00 .2175E+00 .3793E+00 .1472E+00 .5265E+00 .3793E+00 .1766E+00 .3777E-01
.3610E+03 .8633E+00 .3467E+00 .1603E+00 .3592E+00 .1989E+00 .3467E+00 .1337E+00 .4805E+00 .3467E+00 .1603E+00 .3465E-01
