Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Upward_reflctd_radiation
.3045E+03 .6485E+00 .3889E-02 .4281E-02 .6225E-02 .1944E-02 .3889E-02 .3276E-02 .7165E-02 .3889E-02 .4281E-02 .2567E-03
.3050E+03 .6733E+00 .5680E-02 .6312E-02 .9152E-02 .2840E-02 .5680E-02 .4830E-02 .1051E-01 .5680E-02 .6312E-02 .3775E-03
.3055E+03 .6128E+00 .6375E-02 .7124E-02 .1031E-01 .3188E-02 .6375E-02 .5451E-02 .1183E-01 .6375E-02 .7124E-02 .4255E-03
.3060E+03 .5426E+00 .6169E-02 .6862E-02 .9947E-02 .3084E-02 .6169E-02 .5251E-02 .1142E-01 .6169E-02 .6862E-02 .4108E-03
.3065E+03 .5861E+00 .7596E-02 .8464E-02 .1226E-01 .3798E-02 .7596E-02 .6477E-02 .1407E-01 .7596E-02 .8464E-02 .5074E-03
.3070E+03 .6446E+00 .1081E-01 .1230E-01 .1770E-01 .5403E-02 .1081E-01 .9411E-02 .2022E-01 .1081E-01 .1230E-01 .7337E-03
.3075E+03 .6519E+00 .1380E-01 .1762E-01 .2452E-01 .6900E-02 .1380E-01 .1347E-01 .2727E-01 .1380E-01 .1762E-01 .1016E-02
.3080E+03 .6567E+00 .1464E-01 .1832E-01 .2564E-01 .7322E-02 .1464E-01 .1401E-01 .2865E-01 .1464E-01 .1832E-01 .1065E-02
.3085E+03 .6806E+00 .1701E-01 .2061E-01 .2911E-01 .8506E-02 .1701E-01 .1576E-01 .3278E-01 .1701E-01 .2061E-01 .1211E-02
.3090E+03 .5623E+00 .1539E-01 .1816E-01 .2586E-01 .7696E-02 .1539E-01 .1389E-01 .2929E-01 .1539E-01 .1816E-01 .1076E-02
.3095E+03 .5136E+00 .1785E-01 .2010E-01 .2903E-01 .8923E-02 .1785E-01 .1538E-01 .3323E-01 .1785E-01 .2010E-01 .1210E-02
.3100E+03 .4651E+00 .1809E-01 .1989E-01 .2893E-01 .9044E-02 .1809E-01 .1522E-01 .3331E-01 .1809E-01 .1989E-01 .1208E-02
.3105E+03 .7149E+00 .2960E-01 .3198E-01 .4678E-01 .1480E-01 .2960E-01 .2448E-01 .5408E-01 .2960E-01 .3198E-01 .1956E-02
.3110E+03 .8241E+00 .3736E-01 .3960E-01 .5828E-01 .1868E-01 .3736E-01 .3032E-01 .6768E-01 .3736E-01 .3960E-01 .2441E-02
.3115E+03 .7648E+00 .3635E-01 .3796E-01 .5614E-01 .1818E-01 .3635E-01 .2907E-01 .6542E-01 .3635E-01 .3796E-01 .2355E-02
.3120E+03 .6421E+00 .3623E-01 .3705E-01 .5517E-01 .1811E-01 .3623E-01 .2838E-01 .6461E-01 .3623E-01 .3705E-01 .2319E-02
.3125E+03 .6970E+00 .4405E-01 .4441E-01 .6644E-01 .2202E-01 .4405E-01 .3402E-01 .7807E-01 .4405E-01 .4441E-01 .2799E-02
.3130E+03 .7115E+00 .4797E-01 .4779E-01 .7178E-01 .2398E-01 .4797E-01 .3662E-01 .8459E-01 .4797E-01 .4779E-01 .3031E-02
.3135E+03 .7257E+00 .4731E-01 .4659E-01 .7025E-01 .2365E-01 .4731E-01 .3570E-01 .8301E-01 .4731E-01 .4659E-01 .2973E-02
.3140E+03 .7936E+00 .5863E-01 .5713E-01 .8644E-01 .2931E-01 .5863E-01 .4378E-01 .1024E+00 .5863E-01 .5713E-01 .3666E-02
.3145E+03 .5931E+00 .5117E-01 .4964E-01 .7522E-01 .2559E-01 .5117E-01 .3804E-01 .8921E-01 .5117E-01 .4964E-01 .3195E-02
.3150E+03 .7541E+00 .6763E-01 .6498E-01 .9879E-01 .3381E-01 .6763E-01 .4980E-01 .1174E+00 .6763E-01 .6498E-01 .4203E-02
.3155E+03 .6804E+00 .5784E-01 .5468E-01 .8360E-01 .2892E-01 .5784E-01 .4191E-01 .9975E-01 .5784E-01 .5468E-01 .3562E-02
.3160E+03 .5183E+00 .4979E-01 .4695E-01 .7184E-01 .2490E-01 .4979E-01 .3599E-01 .8578E-01 .4979E-01 .4695E-01 .3066E-02
.3165E+03 .6632E+00 .7057E-01 .6654E-01 .1018E+00 .3528E-01 .7057E-01 .5102E-01 .1216E+00 .7057E-01 .6654E-01 .4404E-02
.3170E+03 .8229E+00 .8835E-01 .8241E-01 .1266E+00 .4417E-01 .8835E-01 .6322E-01 .1516E+00 .8835E-01 .8241E-01 .5551E-02
.3175E+03 .8804E+00 .9327E-01 .8579E-01 .1324E+00 .4664E-01 .9327E-01 .6584E-01 .1591E+00 .9327E-01 .8579E-01 .5886E-02
.3180E+03 .6346E+00 .7220E-01 .6625E-01 .1023E+00 .3610E-01 .7220E-01 .5086E-01 .1231E+00 .7220E-01 .6625E-01 .4609E-02
.3185E+03 .6824E+00 .8754E-01 .8112E-01 .1249E+00 .4377E-01 .8754E-01 .6229E-01 .1498E+00 .8754E-01 .8112E-01 .5707E-02
.3190E+03 .7535E+00 .1030E+00 .9558E-01 .1471E+00 .5148E-01 .1030E+00 .7342E-01 .1764E+00 .1030E+00 .9558E-01 .6818E-02
.3195E+03 .6833E+00 .8690E-01 .7833E-01 .1218E+00 .4345E-01 .8690E-01 .6021E-01 .1471E+00 .8690E-01 .7833E-01 .5731E-02
.3200E+03 .8369E+00 .1061E+00 .9441E-01 .1475E+00 .5306E-01 .1061E+00 .7260E-01 .1787E+00 .1061E+00 .9441E-01 .7041E-02
.3205E+03 .9082E+00 .1292E+00 .1165E+00 .1811E+00 .6459E-01 .1292E+00 .8960E-01 .2188E+00 .1292E+00 .1165E+00 .8749E-02
.3210E+03 .7156E+00 .1120E+00 .1027E+00 .1587E+00 .5602E-01 .1120E+00 .7900E-01 .1910E+00 .1120E+00 .1027E+00 .7757E-02
.3215E+03 .6753E+00 .1079E+00 .9820E-01 .1522E+00 .5396E-01 .1079E+00 .7557E-01 .1835E+00 .1079E+00 .9820E-01 .7526E-02
.3220E+03 .8151E+00 .1201E+00 .1052E+00 .1652E+00 .6007E-01 .1201E+00 .8098E-01 .2011E+00 .1201E+00 .1052E+00 .8277E-02
.3225E+03 .7018E+00 .1050E+00 .9104E-01 .1435E+00 .5248E-01 .1050E+00 .7014E-01 .1751E+00 .1050E+00 .9104E-01 .7286E-02
.3230E+03 .6403E+00 .1027E+00 .8983E-01 .1412E+00 .5137E-01 .1027E+00 .6923E-01 .1720E+00 .1027E+00 .8983E-01 .7262E-02
.3235E+03 .6833E+00 .1219E+00 .1088E+00 .1698E+00 .6096E-01 .1219E+00 .8386E-01 .2058E+00 .1219E+00 .1088E+00 .8840E-02
.3240E+03 .7817E+00 .1428E+00 .1265E+00 .1979E+00 .7141E-01 .1428E+00 .9755E-01 .2404E+00 .1428E+00 .1265E+00 .1044E-01
.3245E+03 .8269E+00 .1474E+00 .1285E+00 .2022E+00 .7370E-01 .1474E+00 .9916E-01 .2466E+00 .1474E+00 .1285E+00 .1079E-01
.3250E+03 .7845E+00 .1323E+00 .1116E+00 .1777E+00 .6614E-01 .1323E+00 .8615E-01 .2184E+00 .1323E+00 .1116E+00 .9593E-02
.3255E+03 .9417E+00 .1677E+00 .1430E+00 .2269E+00 .8384E-01 .1677E+00 .1104E+00 .2781E+00 .1677E+00 .1430E+00 .1237E-01
.3260E+03 .1053E+01 .2013E+00 .1717E+00 .2724E+00 .1007E+00 .2013E+00 .1326E+00 .3339E+00 .2013E+00 .1717E+00 .1501E-01
.3265E+03 .9975E+00 .2002E+00 .1708E+00 .2709E+00 .1001E+00 .2002E+00 .1320E+00 .3321E+00 .2002E+00 .1708E+00 .1511E-01
.3270E+03 .1010E+01 .2020E+00 .1700E+00 .2710E+00 .1010E+00 .2020E+00 .1314E+00 .3334E+00 .2020E+00 .1700E+00 .1529E-01
.3275E+03 .9966E+00 .1976E+00 .1640E+00 .2628E+00 .9881E-01 .1976E+00 .1268E+00 .3244E+00 .1976E+00 .1640E+00 .1500E-01
.3280E+03 .9535E+00 .1800E+00 .1464E+00 .2364E+00 .8999E-01 .1800E+00 .1133E+00 .2932E+00 .1800E+00 .1464E+00 .1365E-01
.3285E+03 .9138E+00 .1863E+00 .1520E+00 .2452E+00 .9317E-01 .1863E+00 .1177E+00 .3040E+00 .1863E+00 .1520E+00 .1431E-01
.3290E+03 .1025E+01 .2203E+00 .1808E+00 .2909E+00 .1102E+00 .2203E+00 .1400E+00 .3603E+00 .2203E+00 .1808E+00 .1715E-01
.3295E+03 .1140E+01 .2501E+00 .2044E+00 .3295E+00 .1250E+00 .2501E+00 .1584E+00 .4084E+00 .2501E+00 .2044E+00 .1963E-01
.3300E+03 .1163E+01 .2551E+00 .2057E+00 .3332E+00 .1276E+00 .2551E+00 .1594E+00 .4145E+00 .2551E+00 .2057E+00 .2006E-01
.3305E+03 .9731E+00 .2084E+00 .1644E+00 .2686E+00 .1042E+00 .2084E+00 .1275E+00 .3358E+00 .2084E+00 .1644E+00 .1634E-01
.3310E+03 .1006E+01 .2145E+00 .1670E+00 .2743E+00 .1073E+00 .2145E+00 .1296E+00 .3441E+00 .2145E+00 .1670E+00 .1686E-01
.3315E+03 .9821E+00 .2170E+00 .1687E+00 .2772E+00 .1085E+00 .2170E+00 .1309E+00 .3479E+00 .2170E+00 .1687E+00 .1721E-01
.3320E+03 .1007E+01 .2321E+00 .1814E+00 .2975E+00 .1161E+00 .2321E+00 .1408E+00 .3729E+00 .2321E+00 .1814E+00 .1865E-01
.3325E+03 .9727E+00 .2292E+00 .1789E+00 .2935E+00 .1146E+00 .2292E+00 .1389E+00 .3681E+00 .2292E+00 .1789E+00 .1859E-01
.3330E+03 .9796E+00 .2309E+00 .1778E+00 .2932E+00 .1154E+00 .2309E+00 .1381E+00 .3690E+00 .2309E+00 .1778E+00 .1876E-01
.3335E+03 .9170E+00 .2127E+00 .1604E+00 .2668E+00 .1063E+00 .2127E+00 .1248E+00 .3374E+00 .2127E+00 .1604E+00 .1725E-01
.3340E+03 .9423E+00 .2194E+00 .1637E+00 .2733E+00 .1097E+00 .2194E+00 .1273E+00 .3467E+00 .2194E+00 .1637E+00 .1786E-01
.3345E+03 .1041E+01 .2511E+00 .1880E+00 .3135E+00 .1255E+00 .2511E+00 .1463E+00 .3974E+00 .2511E+00 .1880E+00 .2067E-01
.3350E+03 .9543E+00 .2353E+00 .1761E+00 .2937E+00 .1176E+00 .2353E+00 .1371E+00 .3724E+00 .2353E+00 .1761E+00 .1955E-01
.3355E+03 .1073E+01 .2684E+00 .2071E+00 .3413E+00 .1342E+00 .2684E+00 .1612E+00 .4296E+00 .2684E+00 .2071E+00 .2290E-01
.3360E+03 .7401E+00 .1867E+00 .1428E+00 .2361E+00 .9334E-01 .1867E+00 .1112E+00 .2979E+00 .1867E+00 .1428E+00 .1599E-01
.3365E+03 .9055E+00 .2273E+00 .1649E+00 .2785E+00 .1136E+00 .2273E+00 .1286E+00 .3558E+00 .2273E+00 .1649E+00 .1905E-01
.3370E+03 .7531E+00 .1886E+00 .1348E+00 .2291E+00 .9429E-01 .1886E+00 .1052E+00 .2937E+00 .1886E+00 .1348E+00 .1581E-01
.3375E+03 .9398E+00 .2362E+00 .1670E+00 .2851E+00 .1181E+00 .2362E+00 .1304E+00 .3666E+00 .2362E+00 .1670E+00 .1985E-01
.3380E+03 .8870E+00 .2291E+00 .1624E+00 .2770E+00 .1145E+00 .2291E+00 .1268E+00 .3559E+00 .2291E+00 .1624E+00 .1944E-01
.3385E+03 .9911E+00 .2595E+00 .1880E+00 .3178E+00 .1297E+00 .2595E+00 .1468E+00 .4063E+00 .2595E+00 .1880E+00 .2251E-01
.3390E+03 .9814E+00 .2596E+00 .1848E+00 .3146E+00 .1298E+00 .2596E+00 .1444E+00 .4040E+00 .2596E+00 .1848E+00 .2250E-01
.3395E+03 .9386E+00 .2500E+00 .1777E+00 .3027E+00 .1250E+00 .2500E+00 .1388E+00 .3888E+00 .2500E+00 .1777E+00 .2185E-01
.3400E+03 .1134E+01 .3016E+00 .2068E+00 .3576E+00 .1508E+00 .3016E+00 .1618E+00 .4634E+00 .3016E+00 .2068E+00 .2608E-01
.3405E+03 .1017E+01 .2729E+00 .1963E+00 .3327E+00 .1364E+00 .2729E+00 .1535E+00 .4264E+00 .2729E+00 .1963E+00 .2444E-01
.3410E+03 .9646E+00 .2630E+00 .1812E+00 .3128E+00 .1315E+00 .2630E+00 .1419E+00 .4049E+00 .2630E+00 .1812E+00 .2319E-01
.3415E+03 .8886E+00 .2449E+00 .1649E+00 .2874E+00 .1224E+00 .2449E+00 .1292E+00 .3741E+00 .2449E+00 .1649E+00 .2149E-01
.3420E+03 .1061E+01 .2945E+00 .1961E+00 .3434E+00 .1473E+00 .2945E+00 .1537E+00 .4483E+00 .2945E+00 .1961E+00 .2590E-01
.3425E+03 .9910E+00 .2776E+00 .1827E+00 .3215E+00 .1388E+00 .2776E+00 .1433E+00 .4209E+00 .2776E+00 .1827E+00 .2445E-01
.3430E+03 .1085E+01 .3054E+00 .2009E+00 .3535E+00 .1527E+00 .3054E+00 .1576E+00 .4630E+00 .3054E+00 .2009E+00 .2711E-01
.3435E+03 .1018E+01 .2878E+00 .1888E+00 .3327E+00 .1439E+00 .2878E+00 .1482E+00 .4360E+00 .2878E+00 .1888E+00 .2572E-01
.3440E+03 .7669E+00 .2162E+00 .1460E+00 .2541E+00 .1081E+00 .2162E+00 .1146E+00 .3308E+00 .2162E+00 .1460E+00 .1978E-01
.3445E+03 .7520E+00 .2150E+00 .1406E+00 .2481E+00 .1075E+00 .2150E+00 .1104E+00 .3254E+00 .2150E+00 .1406E+00 .1948E-01
.3450E+03 .9988E+00 .2893E+00 .1841E+00 .3287E+00 .1446E+00 .2893E+00 .1448E+00 .4340E+00 .2893E+00 .1841E+00 .2603E-01
.3455E+03 .1019E+01 .2977E+00 .1869E+00 .3357E+00 .1489E+00 .2977E+00 .1471E+00 .4448E+00 .2977E+00 .1869E+00 .2680E-01
.3460E+03 .8646E+00 .2547E+00 .1580E+00 .2854E+00 .1273E+00 .2547E+00 .1244E+00 .3791E+00 .2547E+00 .1580E+00 .2297E-01
.3465E+03 .9772E+00 .2900E+00 .1781E+00 .3232E+00 .1450E+00 .2900E+00 .1403E+00 .4304E+00 .2900E+00 .1781E+00 .2622E-01
.3470E+03 .1045E+01 .3117E+00 .1909E+00 .3467E+00 .1558E+00 .3117E+00 .1505E+00 .4621E+00 .3117E+00 .1909E+00 .2836E-01
.3475E+03 .8420E+00 .2528E+00 .1539E+00 .2803E+00 .1264E+00 .2528E+00 .1214E+00 .3741E+00 .2528E+00 .1539E+00 .2311E-01
.3480E+03 .9603E+00 .2907E+00 .1744E+00 .3197E+00 .1453E+00 .2907E+00 .1376E+00 .4283E+00 .2907E+00 .1744E+00 .2657E-01
.3485E+03 .9597E+00 .2923E+00 .1734E+00 .3196E+00 .1462E+00 .2923E+00 .1370E+00 .4293E+00 .2923E+00 .1734E+00 .2678E-01
.3490E+03 .8882E+00 .2726E+00 .1603E+00 .2965E+00 .1363E+00 .2726E+00 .1266E+00 .3992E+00 .2726E+00 .1603E+00 .2504E-01
.3495E+03 .8766E+00 .2709E+00 .1582E+00 .2936E+00 .1355E+00 .2709E+00 .1250E+00 .3960E+00 .2709E+00 .1582E+00 .2499E-01
.3500E+03 .1082E+01 .3366E+00 .1948E+00 .3631E+00 .1683E+00 .3366E+00 .1541E+00 .4907E+00 .3366E+00 .1948E+00 .3114E-01
.3505E+03 .1139E+01 .3564E+00 .2047E+00 .3829E+00 .1782E+00 .3564E+00 .1620E+00 .5184E+00 .3564E+00 .2047E+00 .3307E-01
.3510E+03 .1015E+01 .3191E+00 .1823E+00 .3419E+00 .1595E+00 .3191E+00 .1444E+00 .4635E+00 .3191E+00 .1823E+00 .2973E-01
.3515E+03 .9814E+00 .3098E+00 .1772E+00 .3321E+00 .1549E+00 .3098E+00 .1404E+00 .4502E+00 .3098E+00 .1772E+00 .2908E-01
.3520E+03 .1054E+01 .3353E+00 .1893E+00 .3569E+00 .1677E+00 .3353E+00 .1500E+00 .4854E+00 .3353E+00 .1893E+00 .3147E-01
.3525E+03 .8215E+00 .2633E+00 .1469E+00 .2786E+00 .1316E+00 .2633E+00 .1166E+00 .3798E+00 .2633E+00 .1469E+00 .2475E-01
.3530E+03 .1033E+01 .3333E+00 .1842E+00 .3508E+00 .1666E+00 .3333E+00 .1462E+00 .4795E+00 .3333E+00 .1842E+00 .3140E-01
.3535E+03 .1103E+01 .3577E+00 .1960E+00 .3748E+00 .1788E+00 .3577E+00 .1557E+00 .5134E+00 .3577E+00 .1960E+00 .3380E-01
.3540E+03 .1144E+01 .3725E+00 .2025E+00 .3888E+00 .1863E+00 .3725E+00 .1610E+00 .5335E+00 .3725E+00 .2025E+00 .3532E-01
.3545E+03 .1159E+01 .3795E+00 .2048E+00 .3945E+00 .1897E+00 .3795E+00 .1629E+00 .5424E+00 .3795E+00 .2048E+00 .3609E-01
.3550E+03 .1153E+01 .3798E+00 .2036E+00 .3935E+00 .1899E+00 .3798E+00 .1620E+00 .5418E+00 .3798E+00 .2036E+00 .3624E-01
.3555E+03 .1039E+01 .3448E+00 .1833E+00 .3558E+00 .1724E+00 .3448E+00 .1460E+00 .4908E+00 .3448E+00 .1833E+00 .3299E-01
.3560E+03 .1085E+01 .3626E+00 .1912E+00 .3725E+00 .1813E+00 .3626E+00 .1524E+00 .5150E+00 .3626E+00 .1912E+00 .3478E-01
.3565E+03 .9252E+00 .3108E+00 .1628E+00 .3182E+00 .1554E+00 .3108E+00 .1298E+00 .4406E+00 .3108E+00 .1628E+00 .2991E-01
.3570E+03 .7640E+00 .2578E+00 .1340E+00 .2629E+00 .1289E+00 .2578E+00 .1069E+00 .3647E+00 .2578E+00 .1340E+00 .2489E-01
.3575E+03 .9344E+00 .3169E+00 .1635E+00 .3220E+00 .1584E+00 .3169E+00 .1306E+00 .4474E+00 .3169E+00 .1635E+00 .3068E-01
.3580E+03 .7396E+00 .2522E+00 .1292E+00 .2553E+00 .1261E+00 .2522E+00 .1032E+00 .3554E+00 .2522E+00 .1292E+00 .2448E-01
.3585E+03 .6313E+00 .2164E+00 .1100E+00 .2182E+00 .1082E+00 .2164E+00 .8796E-01 .3043E+00 .2164E+00 .1100E+00 .2107E-01
.3590E+03 .8821E+00 .3038E+00 .1535E+00 .3054E+00 .1519E+00 .3038E+00 .1227E+00 .4265E+00 .3038E+00 .1535E+00 .2968E-01
.3595E+03 .1123E+01 .3884E+00 .1950E+00 .3892E+00 .1942E+00 .3884E+00 .1561E+00 .5445E+00 .3884E+00 .1950E+00 .3807E-01
.3600E+03 .1189E+01 .4133E+00 .2060E+00 .4127E+00 .2067E+00 .4133E+00 .1650E+00 .5783E+00 .4133E+00 .2060E+00 .4063E-01
.3605E+03 .9490E+00 .3317E+00 .1641E+00 .3299E+00 .1658E+00 .3317E+00 .1315E+00 .4631E+00 .3317E+00 .1641E+00 .3270E-01
.3610E+03 .8633E+00 .3034E+00 .1490E+00 .3007E+00 .1517E+00 .3034E+00 .1195E+00 .4229E+00 .3034E+00 .1490E+00 .3001E-01
